step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.135,0.135,0.7352941176470589,50,169,281,0.007752568236793633,0.007454263468978205,0.007752568236793633,0.007454263468978205,4.669019842135588,4.965190979229601,0.04250112175941467,0.007483081892132759
2000,0.129,0.132,0.75,51,193,433,0.0009022647547201693,0.0003695230094782564,0.0009022647547201693,0.0003695230094782564,0.6358944128621774,0.2795090064292619,0.006275395979755558,0.0004077726538744173
3000,0.185,0.14966666666666667,0.75,51,197,622,0.00012239342462192794,3.530781652577606e-05,0.00012239342462192794,3.530781652577606e-05,0.03383873406298649,0.009807048719251622,0.0063547953832894565,4.358993571622705e-05
4000,0.211,0.165,0.7647058823529411,52,201,837,6.137220522772821e-05,1.4880601915252078e-05,6.137220522772821e-05,1.4880601915252078e-05,0.01829769088037041,0.0043809496223989304,0.005750291757984087,2.2638660371740115e-05
5000,0.121,0.1562,0.7647058823529411,52,205,962,4.268704859077091e-05,1.37039352703617e-05,4.268704859077091e-05,1.37039352703617e-05,0.013763413398095335,0.004369700932129578,0.005339048381429166,1.4751269744920136e-05
6000,0.147,0.15466666666666667,0.7647058823529411,52,207,1111,3.530348026071719e-05,1.0097127580264292e-05,3.530348026071719e-05,1.0097127580264292e-05,0.012144617990971135,0.0034913308815095645,0.004828573218663223,1.086462576085978e-05
7000,0.095,0.14614285714285713,0.7647058823529411,52,207,1206,3.1783921248892225e-05,5.567899526069284e-06,3.1783921248892225e-05,5.567899526069284e-06,0.011684969134758395,0.002068760369032413,0.00458449803723488,8.343386683463904e-06
8000,0.134,0.144625,0.9117647058823529,62,232,1363,2.7162713174777255e-05,1.5212545015899246e-05,2.7162713174777255e-05,1.5212545015899246e-05,0.010634882176467932,0.005903165317992622,0.004510902046924457,7.514069051467231e-06
9000,0.13,0.143,0.9264705882352942,63,236,1497,2.4899533078636382e-05,4.239813550898048e-06,2.4899533078636382e-05,4.239813550898048e-06,0.010349707978698273,0.001735440373368513,0.004494416192639619,6.41482988135067e-06
10000,0.104,0.1391,0.9852941176470589,67,255,1618,2.4209690943385234e-05,1.5138563820975876e-05,2.4209690943385234e-05,1.5138563820975876e-05,0.010401292282659763,0.0065787889506586225,0.004282155833207071,5.870034692861736e-06
11000,0.158,0.14081818181818181,1.0,68,264,1785,2.3588470021077457e-05,1.006786308216893e-05,2.3588470021077457e-05,1.006786308216893e-05,0.010582790270547157,0.004541272621612298,0.004580892728059552,5.803017965035906e-06
12000,0.109,0.13816666666666666,1.0,68,264,1894,2.169856779467434e-05,2.4024665861788358e-06,2.169856779467434e-05,2.4024665861788358e-06,0.010170796827229435,0.0011323295370854233,0.0045201322581851855,5.1061315848528465e-06
13000,0.095,0.13484615384615384,1.0,68,269,1994,2.090636740161388e-05,1.0824201984970255e-05,2.090636740161388e-05,1.0824201984970255e-05,0.010173332432472489,0.005288439332115575,0.0048358707391889764,4.7396996765201034e-06
