step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,258,nan,nan,nan,nan,nan,nan,0.0037887359503656626,nan
2000,0.219,0.1875,0.5882352941176471,40,142,498,nan,nan,nan,nan,nan,nan,0.0005019001427499461,nan
3000,0.106,0.16033333333333333,0.8235294117647058,56,208,666,nan,nan,nan,nan,nan,nan,0.0005753760031657293,nan
4000,0.163,0.161,0.8235294117647058,56,210,831,nan,nan,nan,nan,nan,nan,0.00014308989167329856,nan
5000,0.118,0.1524,0.9852941176470589,67,257,993,nan,nan,nan,nan,nan,nan,8.330173871399893e-05,nan
6000,0.12,0.147,0.9852941176470589,67,258,1114,nan,nan,nan,nan,nan,nan,8.37976418206381e-05,nan
7000,0.113,0.14214285714285715,0.9852941176470589,67,258,1227,nan,nan,nan,nan,nan,nan,9.082766567371437e-05,nan
8000,0.168,0.145375,0.9852941176470589,67,261,1398,nan,nan,nan,nan,nan,nan,7.213876819878351e-05,nan
9000,0.167,0.14777777777777779,1.0,68,266,1569,nan,nan,nan,nan,nan,nan,9.098903590711416e-05,nan
10000,0.117,0.1447,1.0,68,269,1689,nan,nan,nan,nan,nan,nan,9.173969000403303e-05,nan
11000,0.176,0.14754545454545454,1.0,68,271,1866,nan,nan,nan,nan,nan,nan,8.892219101653608e-05,nan
12000,0.171,0.1495,1.0,68,271,2037,nan,nan,nan,nan,nan,nan,9.906544932346151e-05,nan
13000,0.099,0.14561538461538462,1.0,68,271,2136,nan,nan,nan,nan,nan,nan,0.00015505852932437846,nan
14000,0.121,0.14385714285714285,1.0,68,271,2257,nan,nan,nan,nan,nan,nan,0.0001800060309960827,nan
15000,0.116,0.142,1.0,68,271,2373,nan,nan,nan,nan,nan,nan,0.0002218520958103909,nan
16000,0.101,0.1394375,1.0,68,271,2474,nan,nan,nan,nan,nan,nan,0.0002577142161098891,nan
17000,0.066,0.13511764705882354,1.0,68,271,2540,nan,nan,nan,nan,nan,nan,0.00030249400002503536,nan
18000,0.081,0.13211111111111112,1.0,68,271,2621,nan,nan,nan,nan,nan,nan,0.00036220390110975134,nan
19000,0.087,0.12973684210526315,1.0,68,271,2708,nan,nan,nan,nan,nan,nan,0.0004014275021509093,nan
20000,0.06,0.12625,1.0,68,271,2768,nan,nan,nan,nan,nan,nan,0.00037088112159835876,nan
21000,0.029,0.12161904761904761,1.0,68,271,2797,nan,nan,nan,nan,nan,nan,0.000379332711945608,nan
22000,0.03,0.11745454545454545,1.0,68,271,2827,nan,nan,nan,nan,nan,nan,0.0003773379338617815,nan
23000,0.045,0.11430434782608696,1.0,68,271,2872,nan,nan,nan,nan,nan,nan,0.00034000970717897874,nan
24000,0.038,0.111125,1.0,68,271,2910,nan,nan,nan,nan,nan,nan,0.00030510080236126666,nan
25000,0.016,0.10732,1.0,68,271,2926,nan,nan,nan,nan,nan,nan,0.00026163451863612863,nan
26000,0.046,0.10496153846153847,1.0,68,271,2972,nan,nan,nan,nan,nan,nan,0.00020838963258938746,nan
27000,0.039,0.10251851851851852,1.0,68,271,3011,nan,nan,nan,nan,nan,nan,0.0002131880638180519,nan
28000,0.093,0.10217857142857142,1.0,68,271,3104,nan,nan,nan,nan,nan,nan,0.0001971447605301364,nan
29000,0.201,0.10558620689655172,1.0,68,271,3305,nan,nan,nan,nan,nan,nan,0.0002166686999171361,nan
30000,0.087,0.10496666666666667,1.0,68,271,3392,nan,nan,nan,nan,nan,nan,0.00019321516815671202,nan
31000,0.093,0.10458064516129033,1.0,68,271,3485,nan,nan,nan,nan,nan,nan,0.0002141454908351079,nan
32000,0.048,0.1028125,1.0,68,271,3533,nan,nan,nan,nan,nan,nan,0.0002126288758327064,nan
33000,0.051,0.10124242424242424,1.0,68,271,3584,nan,nan,nan,nan,nan,nan,0.00022004920548260998,nan
34000,0.028,0.09908823529411764,1.0,68,271,3612,nan,nan,nan,nan,nan,nan,0.0002253583484725823,nan
35000,0.039,0.09737142857142857,1.0,68,271,3651,nan,nan,nan,nan,nan,nan,0.00024005711021163732,nan
36000,0.015,0.09508333333333334,1.0,68,271,3666,nan,nan,nan,nan,nan,nan,0.00023301696027556317,nan
37000,0.031,0.09335135135135135,1.0,68,271,3697,nan,nan,nan,nan,nan,nan,0.00024505528821646295,nan
38000,0.029,0.0916578947368421,1.0,68,271,3726,nan,nan,nan,nan,nan,nan,0.0002381442314162996,nan
