step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,258,0.006090055246694157,0.004979502164176114,0.0,0.0,0.0,0.0,0.0037887359503656626,0.005092698615044355
2000,0.139,0.1475,0.7352941176470589,50,182,453,0.0005341401027298613,0.0003316301305206608,0.0054953401244962384,0.004672459442153331,3.5584596137037465,2.379247838060758,0.008705441665777471,0.00032070981851938993
3000,0.139,0.14466666666666667,0.7941176470588235,54,204,614,9.126397841794269e-05,4.62205517038914e-05,3.942054562482534e-05,2.0769844609587948e-05,0.01646464958568372,0.008652688374900288,0.008489648927468807,4.094500195060391e-05
4000,0.1,0.1335,0.7941176470588235,54,208,718,6.296848800047882e-05,2.450260806995175e-05,1.536212472274201e-05,5.166884643459626e-06,0.007027162022225926,0.0023262127850142674,0.007613624257966876,2.2697665697705815e-05
5000,0.178,0.1424,0.7941176470588235,54,208,896,4.476929160354599e-05,4.511921340088259e-06,7.547735130470612e-06,1.4116819215123231e-06,0.0037412155988228364,0.0006992520583429396,0.006804800493642688,1.3921356287482923e-05
6000,0.204,0.15266666666666667,0.7941176470588235,54,209,1101,3.614579731327146e-05,9.849057257122068e-06,4.253796029005054e-06,1.351321752501883e-06,0.0022681219832796497,0.0007202356296001204,0.005930071996757761,1.0008862118411343e-05
7000,0.215,0.16157142857142856,0.9705882352941176,66,246,1350,3.1217157515510376e-05,2.222613180408774e-05,2.4193043848986974e-06,1.8154739792584467e-06,0.00136039775790158,0.001040604777753987,0.005482672422891482,8.574241490805434e-06
8000,0.188,0.164875,0.9852941176470589,67,256,1548,2.6798491847891476e-05,8.937735324099962e-06,1.7194893189298455e-06,1.2795961558520037e-06,0.0010350316599136292,0.0007810130939858551,0.0051138575782533734,8.119975033423542e-06
9000,0.161,0.16444444444444445,0.9852941176470589,67,256,1709,2.4024267562855575e-05,3.1144000434058927e-06,1.194087199900937e-06,5.528394707996299e-07,0.0007554968367982541,0.00035257707755922767,0.004625688351225108,7.100475572087817e-06
10000,0.201,0.1681,0.9852941176470589,67,256,1910,2.2834251218562858e-05,1.7457998097504967e-06,1.3668254881967508e-06,3.3848670846829067e-07,0.0009119933071866617,0.00022730513503421622,0.004262907344149426,6.120242871475056e-06
11000,0.283,0.17854545454545453,0.9852941176470589,67,256,2193,2.13931212677737e-05,1.570559269964078e-06,1.0915929066319003e-06,1.3037914059333444e-07,0.0007626567532195269,9.0309485263299e-05,0.004072748439270072,5.49164882045261e-06
12000,0.245,0.18408333333333332,0.9852941176470589,67,257,2439,2.0160975695108966e-05,2.6656631099091485e-06,9.165836672764272e-07,3.2065718512994684e-07,0.0006642868064308604,0.00023203237217857397,0.0036261423094547354,5.294098527656388e-06
13000,0.37,0.19838461538461538,0.9852941176470589,67,257,2809,1.996377793664185e-05,1.7106704587508686e-06,1.02000355115239e-06,1.639280130333761e-07,0.0007691016575929349,0.00012362227741144653,0.003279620881774463,5.010983544707414e-06
