episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.205
1,400,200,0.0,0.0,0,0.145
2,600,200,0.0,0.0,0,0.26
3,800,200,0.0,0.0,0,0.04
4,1000,200,0.0,0.0,0,0.025
5,1200,200,0.0,8.279581181041644,0,0.085
6,1400,200,0.0,5.2144546746937745,0,0.12
7,1600,200,0.0,4.439005143186521,0,0.075
8,1800,200,0.0,4.207211584211817,0,0.105
9,2000,200,0.0,4.115011319302188,0,0.21
10,2189,189,0.14950000000000008,0.15311436298023054,1,0.0582010582010582
11,2389,200,0.0,0.008158929155346772,0,0.195
12,2589,200,0.0,0.017384688263241948,0,0.185
13,2789,200,0.0,0.013228805955630444,0,0.095
14,2989,200,0.0,0.014335329026772781,0,0.135
15,3189,200,0.0,0.0018228791853854862,0,0.065
16,3389,200,0.0,0.001855861167399415,0,0.14
17,3589,200,0.0,0.004546673057929279,0,0.135
18,3789,200,0.0,0.003754555896539197,0,0.155
19,3989,200,0.0,0.006602230094222476,0,0.15
20,4189,200,0.0,0.0008452376855105305,0,0.115
21,4389,200,0.0,0.0006734341680907308,0,0.15
22,4589,200,0.0,0.0030545790622997196,0,0.005
23,4789,200,0.0,0.002920171354772144,0,0.1
24,4989,200,0.0,0.005256899335600782,0,0.03
25,5189,200,0.0,0.0008287003601111317,0,0.26
26,5389,200,0.0,0.0007257125553483986,0,0.01
27,5589,200,0.0,0.0007087701094704777,0,0.085
28,5789,200,0.0,0.0029432805102828927,0,0.015
29,5989,200,0.0,0.0008303756525604918,0,0.175
30,6189,200,0.0,0.0009128161175482621,0,0.02
31,6389,200,0.0,0.00017030384339717327,0,0.1
32,6589,200,0.0,0.0005120732576157638,0,0.13
33,6789,200,0.0,0.00026978387956647933,0,0.1
34,6989,200,0.0,0.0031931836689864687,0,0.01
35,7189,200,0.0,0.0010048060994389053,0,0.04
36,7389,200,0.0,0.00010097824413066597,0,0.25
37,7438,49,0.7795,0.7796838360883793,1,0.02040816326530612
38,7638,200,0.0,0.0013391647036755626,0,0.045
39,7838,200,0.0,0.00014222829353519454,0,0.155
