episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.24
1,400,200,0.0,0.0,0,0.12
2,600,200,0.0,0.0,0,0.215
3,800,200,0.0,0.0,0,0.1
4,1000,200,0.0,0.0,0,0.125
5,1200,200,0.0,8.305702518400652,0,0.27
6,1400,200,0.0,5.407442592032867,0,0.135
7,1600,200,0.0,4.3475437958469385,0,0.005
8,1800,200,0.0,4.155738507988242,0,0.175
9,2000,200,0.0,4.097572930867161,0,0.18
10,2200,200,0.0,0.004447995198147934,0,0.03
11,2400,200,0.0,0.007406798091962974,0,0.15
12,2600,200,0.0,0.010505988087355481,0,0.07
13,2800,200,0.0,0.020205589291884225,0,0.09
14,3000,200,0.0,0.016813663783072478,0,0.17
15,3200,200,0.0,0.000738776161075628,0,0.165
16,3400,200,0.0,0.0030160483530470793,0,0.005
17,3600,200,0.0,0.004490305405904565,0,0.155
18,3800,200,0.0,0.006090875642020034,0,0.115
19,3991,191,0.14050000000000007,0.15496529169369377,1,0.12041884816753927
20,4191,200,0.0,0.0015374804163567062,0,0.005
21,4391,200,0.0,0.0005096281092150227,0,0.21
22,4591,200,0.0,0.0009741100005031002,0,0.165
23,4791,200,0.0,0.0015273462334913178,0,0.145
24,4991,200,0.0,0.0015290026835699515,0,0.205
25,5191,200,0.0,0.0004953764651423114,0,0.155
26,5391,200,0.0,0.0012354395398556804,0,0.055
27,5591,200,0.0,0.0018045871400489935,0,0.055
28,5791,200,0.0,0.0005847511113255224,0,0.19
29,5991,200,0.0,0.004826177264330984,0,0.035
30,6191,200,0.0,0.00012358841292045198,0,0.255
31,6391,200,0.0,0.0007650726579181518,0,0.18
32,6591,200,0.0,0.000993025073238181,0,0.205
33,6791,200,0.0,0.0003981504549324399,0,0.155
34,6970,179,0.1945,0.20236581517435226,1,0.027932960893854747
35,7049,79,0.6445,0.6451689617983327,1,0.05063291139240506
36,7249,200,0.0,0.0010225246465329538,0,0.225
37,7449,200,0.0,0.0005679729050010855,0,0.135
38,7626,177,0.20350000000000001,0.2088883336256811,1,0.0847457627118644
39,7826,200,0.0,0.002134307326900648,0,0.02
40,8026,200,0.0,0.002767346791285143,0,0.085
41,8178,152,0.31599999999999995,0.31629193161700697,1,0.03289473684210526
42,8378,200,0.0,0.0008272942545274841,0,0.14
43,8578,200,0.0,0.00014934399791084093,0,0.275
44,8778,200,0.0,0.00020707175490315667,0,0.22
45,8978,200,0.0,0.0005999323405333573,0,0.155
46,9178,200,0.0,7.712416745014132e-05,0,0.175
47,9345,167,0.24850000000000005,0.2489113330653565,1,0.1377245508982036
48,9545,200,0.0,0.0021838255329395054,0,0.025
49,9719,174,0.21699999999999997,0.21801073458985848,1,0.017241379310344827
50,9919,200,0.0,0.00012204897293740936,0,0.23
51,10057,138,0.379,0.3793383406200358,1,0.07971014492753623
52,10257,200,0.0,0.0002574833369351252,0,0.06
53,10457,200,0.0,0.00011112199799745823,0,0.155
54,10657,200,0.0,0.00011063676435825879,0,0.265
55,10857,200,0.0,0.00012264457281163874,0,0.28
56,10984,127,0.4285,0.4291959126293249,1,0.023622047244094488
57,11184,200,0.0,5.996427871166671e-05,0,0.125
58,11384,200,0.0,7.53242020624329e-05,0,0.375
59,11584,200,0.0,7.216616677312405e-05,0,0.285
60,11784,200,0.0,9.323386384691524e-05,0,0.235
61,11984,200,0.0,0.0004672256684773767,0,0.195
62,12117,133,0.40149999999999997,0.40165049768398847,1,0.08270676691729323
63,12317,200,0.0,0.0002247332006929362,0,0.23
64,12517,200,0.0,9.294616487453945e-05,0,0.615
65,12717,200,0.0,0.00014105325177438306,0,0.18
66,12917,200,0.0,0.00011661140693847997,0,0.355
67,13117,200,0.0,8.033065505203121e-05,0,0.285
68,13317,200,0.0,0.0001298185972683794,0,0.135
69,13517,200,0.0,0.0001533855262282987,0,0.08
70,13717,200,0.0,4.739661991139623e-05,0,0.175
71,13917,200,0.0,6.301366453055712e-05,0,0.1
72,14117,200,0.0,5.5531852665351446e-05,0,0.265
73,14137,20,0.91,0.9100110705293787,1,0.05
74,14337,200,0.0,1.903559128718753e-05,0,0.28
75,14519,182,0.18099999999999994,0.18110511004151886,1,0.2967032967032967
76,14719,200,0.0,7.866540459153796e-05,0,0.17
77,14840,121,0.4555,0.4555681527102916,1,0.06611570247933884
78,15040,200,0.0,3.711957471094998e-05,0,0.09
79,15240,200,0.0,2.2056487376490894e-05,0,0.185
80,15338,98,0.5589999999999999,0.5590672679595268,1,0.030612244897959183
81,15538,200,0.0,2.8356016025619353e-05,0,0.25
82,15738,200,0.0,2.584548772701508e-05,0,0.185
83,15938,200,0.0,0.0002365728118363595,0,0.13
84,16070,132,0.4059999999999999,0.40603446450709196,1,0.26515151515151514
85,16215,145,0.34750000000000003,0.3475978605051149,1,0.05517241379310345
86,16344,129,0.4195,0.41954971247119227,1,0.031007751937984496
87,16506,162,0.2709999999999999,0.27126378667670514,1,0.10493827160493827
88,16650,144,0.352,0.3520496657088727,1,0.22916666666666666
89,16721,71,0.6805,0.6806706462518274,1,0.04225352112676056
