step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,166,0.009669742011465133,0.009053775815603633,0.0,0.0,0.0,0.0,0.008395107463002205,0.008868265897035599
2000,0.153,0.1565,0.8382352941176471,57,200,192,0.0009890030094871702,0.00042005909219440513,0.008385600875210918,0.008489203724543946,3.0933067506202856,2.5479623396324467,0.002246703519660514,0.0004870502166413644
3000,0.102,0.13833333333333334,0.8676470588235294,59,223,213,3.767008766040888e-05,5.527219351448338e-05,3.0360158386126084e-05,2.445847802895016e-05,0.007227185701624748,0.005791570716789075,0.0001302867170452373,4.132355733236182e-05
4000,0.112,0.13175,0.9264705882352942,63,238,228,1.3767722448067485e-05,3.654910806330639e-05,6.118574260329167e-06,1.1779918756437345e-05,0.0015743001977781958,0.003070718466336733,8.942201860554633e-05,2.031251161315595e-05
5000,0.154,0.1362,0.9264705882352942,63,238,228,6.960493347041729e-06,1.2296043060206075e-05,3.2333682006006333e-06,1.9503180327823768e-06,0.0009110347572349956,0.000542376665131019,7.401881278383371e-05,1.3515601371182129e-05
6000,0.098,0.12983333333333333,0.9705882352941176,66,254,243,3.7306302399939546e-06,2.2317717285782216e-05,1.2036419620091359e-06,3.0961028967879543e-06,0.0003647443930301701,0.0009403065897394312,6.430941271537449e-05,8.55779125868139e-06
7000,0.159,0.134,0.9852941176470589,67,263,252,2.4222470127790316e-06,1.6376935415426982e-05,4.910415409912098e-07,3.715143861476556e-06,0.0001572415661890769,0.0012160037930247648,5.884939949464751e-05,7.0100607738368126e-06
8000,0.108,0.13075,0.9852941176470589,67,266,255,1.6372219541246388e-06,1.3148588450551064e-05,2.704772431048628e-07,3.9381182490015645e-06,9.20587166551858e-05,0.001351835019760868,7.332710403716191e-05,6.025638582514148e-06
9000,0.167,0.13477777777777777,0.9852941176470589,67,266,255,1.0408839179904217e-06,5.412619589030166e-06,2.1711791246052816e-07,6.640150020718404e-07,7.857590743872415e-05,0.00023868263272913194,6.782121274954988e-05,4.613118646147995e-06
10000,0.119,0.1332,1.0,68,270,258,9.667442577856566e-07,9.123421509943757e-06,1.1221110470683588e-07,1.2095576467350672e-06,4.254569497319453e-05,0.00045723179681110635,6.07681342817159e-05,3.618458005462344e-06
11000,0.158,0.13545454545454547,1.0,68,270,258,7.602884671423684e-07,3.0330390493950215e-06,2.0606567056370583e-07,3.6468995692834707e-07,8.168653611013518e-05,0.00014489690066463737,5.8706822866042784e-05,2.883883638446605e-06
12000,0.249,0.14491666666666667,1.0,68,270,258,5.900359859852764e-07,1.2020475193636175e-06,7.538695012999779e-08,2.2181394331005655e-07,3.115716132536176e-05,9.193439212888597e-05,6.079435846459091e-05,2.179736420430345e-06
13000,0.292,0.15623076923076923,1.0,68,270,258,4.2850627015041774e-07,1.8205102588017757e-06,1.4732041914536328e-07,1.9855489134840487e-07,6.305329309563557e-05,8.44828100441944e-05,6.081348907628126e-05,1.7291561138677025e-06
14000,0.168,0.15707142857142858,1.0,68,270,258,2.8813022499124803e-07,8.476629679031989e-07,9.415513482108075e-08,1.0578997551900461e-07,4.1785984470312854e-05,4.6772363018515576e-05,6.680094167677453e-05,1.3402090940530798e-06
15000,0.194,0.15953333333333333,1.0,68,270,258,2.4559106389322494e-07,7.336324282605096e-07,4.8547271824565876e-08,7.480694079075593e-08,2.2156631298179547e-05,3.434013168537622e-05,9.245986520454607e-05,1.1014486520934951e-06
16000,0.173,0.160375,1.0,68,270,258,1.7683289164624038e-07,7.79754689700018e-07,3.263338939600833e-08,9.325503566350218e-08,1.5411784365815302e-05,4.424534339730748e-05,0.000100055920334853,9.056259554256485e-07
17000,0.139,0.15911764705882353,1.0,68,270,258,1.5995461034997611e-07,1.5545459056884536e-06,3.3719611275846085e-08,1.6432861915557468e-07,1.642898055747909e-05,7.976631059120694e-05,9.343412488306057e-05,7.937010911120979e-07
18000,0.133,0.15766666666666668,1.0,68,270,258,1.5313429513914918e-07,5.05846162683235e-07,2.566449842953617e-08,5.886371808489091e-08,1.2803655386548354e-05,2.9427091224215046e-05,0.00011274989268986246,6.854818654176143e-07
19000,0.134,0.15642105263157896,1.0,68,271,259,1.3602807718701e-07,9.192864290151433e-07,3.095996287199728e-08,8.795550210870305e-08,1.587070092978198e-05,4.530101773610072e-05,0.00012696464173859567,5.900381468251226e-07
20000,0.101,0.15365,1.0,68,271,259,1.1810517916350507e-07,8.429413765450968e-07,2.2679828989544375e-08,6.281208637481741e-08,1.1917467127204047e-05,3.2957474529850645e-05,0.00014266201288955926,5.490107278234291e-07
21000,0.12,0.15204761904761904,1.0,68,271,259,1.270158414889977e-07,6.276586198803648e-07,1.515189363606358e-08,3.841727667703248e-08,8.150805909847905e-06,2.0678447876266796e-05,0.00015989558768706046,4.887828685724571e-07
22000,0.092,0.14931818181818182,1.0,68,271,259,9.436882707154096e-08,7.264550401622686e-07,9.613100846751344e-09,8.140137066606078e-08,5.274643930909336e-06,4.499665469075604e-05,0.0001716570994394715,4.29075390073308e-07
23000,0.086,0.14656521739130435,1.0,68,271,259,8.159934997465587e-08,7.28942438475592e-07,2.078722574950451e-08,1.019896158890944e-07,1.1699350086039245e-05,5.7477815050067956e-05,0.00020093807280136387,3.8996382752998215e-07
24000,0.06,0.14295833333333333,1.0,68,271,259,8.016774900217646e-08,5.276818981080037e-07,1.0547527118376366e-08,5.3349887437321435e-08,6.052413034540129e-06,3.058754099074722e-05,0.00023218180584808578,3.726603791562866e-07
25000,0.052,0.13932,1.0,68,271,259,6.680622977893992e-08,6.487260533055682e-07,1.681473404957501e-08,8.144860016064588e-08,9.869474882831366e-06,4.779109473134625e-05,0.0002413717506588,3.3772956021493883e-07
26000,0.071,0.1366923076923077,1.0,68,271,259,6.854568861184093e-08,6.496428194683052e-07,6.737889895477347e-09,5.433394894344917e-08,4.038197172751167e-06,3.247546785442911e-05,0.00028213758802121447,3.1034491399850594e-07
27000,0.076,0.13444444444444445,1.0,68,271,259,6.352724774298e-08,4.890244374870086e-07,9.704148549055365e-09,6.633785342499542e-08,5.909466426708462e-06,4.046129932459478e-05,0.0002946175970519107,2.8869897905536847e-07
28000,0.044,0.13121428571428573,1.0,68,271,259,7.050834546521142e-08,5.404845672961571e-07,7.405019425926246e-09,8.272488759095038e-08,4.58311705690842e-06,5.1311777404373064e-05,0.0003027847733719682,2.6848273498103483e-07
29000,0.031,0.12775862068965518,1.0,68,271,259,7.417069797054043e-08,5.041206852362126e-07,7.457548729088294e-09,1.063365398670134e-07,4.689477686432171e-06,6.716038269934261e-05,0.00031710397881033715,2.533296749476222e-07
30000,0.07,0.12583333333333332,1.0,68,271,259,7.055193902110496e-08,2.5314562292685825e-07,5.473430800658922e-09,4.067316172751134e-08,3.505596936468084e-06,2.6101640304434047e-05,0.00033943936237483286,2.302786230288234e-07
31000,0.042,0.12312903225806451,1.0,68,271,259,5.446452634925793e-08,1.5952968432601577e-07,7.968916278178724e-09,2.2939136712154648e-08,5.187206561114338e-06,1.4957981517802619e-05,0.00041567786017549223,2.0743918211962864e-07
32000,0.027,0.120125,1.0,68,271,259,4.7625608477506764e-08,1.3452813690754963e-07,7.3527721524526524e-09,2.137377901936967e-08,4.857162019750298e-06,1.4157565155767783e-05,0.00043472867178570595,1.8654506814641535e-07
33000,0.047,0.11790909090909091,1.0,68,271,259,4.3704976167675266e-08,9.072078242836391e-08,9.275102633922715e-09,1.473761740090556e-08,6.222430721123708e-06,9.897040177079595e-06,0.0003953685494925594,1.7354797305557669e-07
34000,0.017,0.11494117647058824,1.0,68,271,259,3.52410525336796e-08,8.835491708542218e-08,5.455352457354767e-09,1.6487387413736765e-08,3.709645820791726e-06,1.124016761680132e-05,0.00043274588227359343,1.549457705181112e-07
35000,0.024,0.11234285714285715,1.0,68,271,259,3.893341382621429e-08,2.9276517674173777e-07,1.4746124025559007e-08,3.55361716573968e-08,1.0189437296907644e-05,2.458675608159094e-05,0.000429495104448506,1.4659814695860974e-07
36000,0.024,0.10988888888888888,1.0,68,271,259,3.891311332419415e-08,3.1950444801522654e-07,6.082084909782755e-09,6.862707741246311e-08,4.261213937545904e-06,4.819486198689185e-05,0.0004122442606403638,1.4066777724508484e-07
37000,0.034,0.10783783783783783,1.0,68,271,259,3.63617004741373e-08,2.853449450627663e-07,4.313243409496061e-09,3.8097057940815696e-08,3.069354614432369e-06,2.7081903268071478e-05,0.00036541407475306186,1.3201914502758427e-07
38000,0.094,0.10747368421052632,1.0,68,271,259,4.1788684890715114e-08,1.8659043232359534e-07,1.0209970174277589e-09,1.7925678652503772e-08,7.376991839630656e-07,1.2889986667658219e-05,0.00035636519378749656,1.2375763127892014e-07
39000,0.033,0.10556410256410256,1.0,68,271,259,4.131176957424955e-08,3.1995456558069693e-07,1.0549593629648232e-08,9.834640743556585e-08,7.678512635529248e-06,7.173116550960713e-05,0.0003163181105337571,1.2008457489542934e-07
40000,0.048,0.104125,1.0,68,271,259,2.7757098045958866e-08,7.278296887123113e-08,1.4556769308467683e-09,9.456393615871113e-09,1.070116360775617e-06,6.989345867552413e-06,0.0002948218485689722,1.0723461608463936e-07
41000,0.032,0.10236585365853658,1.0,68,271,259,3.088122446648356e-08,8.280302072196545e-08,4.732180092226201e-09,1.4009019936743116e-08,3.538553607457114e-06,1.0470015562429463e-05,0.00025895879209474515,1.0335182152942934e-07
42000,0.146,0.1034047619047619,1.0,68,271,259,2.755584600682574e-08,5.0934211440259664e-08,2.3107554834581767e-09,5.215936365621128e-09,1.7489322599814894e-06,3.942652429950243e-06,0.0002402833497581014,9.470054930815763e-08
43000,0.121,0.1038139534883721,1.0,68,271,259,2.8256226552314706e-08,6.387621227252802e-08,5.22983986328643e-09,1.2291904216509666e-08,4.0032029034153495e-06,9.401917208143661e-06,0.0002165105370895617,8.874358236710123e-08
44000,0.041,0.10238636363636364,1.0,68,271,259,3.08466716451748e-08,1.4652449081975875e-07,3.491244800033001e-09,1.2866865616299968e-08,2.693889459596718e-06,9.956274088067363e-06,0.00019980573854627438,8.418402329013475e-08
45000,0.166,0.1038,1.0,68,271,259,4.215040272370629e-08,1.4148753540799302e-07,6.307875721087253e-10,1.3041043870686666e-08,4.935456702440943e-07,1.0215328624632665e-05,0.00020149264362135,8.160199073259378e-08
46000,0.016,0.10189130434782609,1.0,68,271,259,3.9810901686365696e-08,2.369959246890399e-07,7.448381467156651e-09,2.1050804206373908e-08,5.875807345964039e-06,1.6678318979396724e-05,0.00019704790470314036,7.756753246113135e-08
47000,0.018,0.1001063829787234,1.0,68,271,259,3.938896576806251e-08,1.354458601931859e-07,2.3525444308663483e-09,3.8252419653190895e-08,1.8859372300918274e-06,3.059811912113461e-05,0.00020362151106292003,7.68951352050351e-08
48000,0.01,0.09822916666666667,1.0,68,271,259,3.431527950681357e-08,6.925294475612183e-08,6.7168246076221296e-09,1.2845573587992303e-08,5.425135914090141e-06,1.03622837670824e-05,0.00020277716753116693,7.246934061555522e-08
49000,0.078,0.09781632653061224,1.0,68,271,259,3.799971393957636e-08,4.864859922376077e-08,1.574047934728749e-08,2.1801335923828533e-08,1.2836621162717207e-05,1.7797157266161976e-05,0.0002077003842459817,6.788015635095235e-08
50000,0.006,0.09598,1.0,68,271,259,3.3280586878940234e-08,4.382748114618613e-08,4.79092913489391e-10,3.1938698906712707e-09,3.9534522735905033e-07,2.631881456646634e-06,0.00019233236856780423,6.36669224149955e-08
51000,0.005,0.09419607843137255,1.0,68,271,259,1.466804757654927e-08,3.593196927178867e-08,2.9645774191067174e-08,1.6156714057981088e-08,2.4678149796426013e-05,1.3449408978263161e-05,0.00018620070386396036,5.964526771862211e-08
52000,0.01,0.09257692307692307,1.0,68,271,259,1.854486093577634e-08,5.1204154467083325e-08,5.946070658069403e-09,3.805299174305242e-09,4.999515799452433e-06,3.2040615187462364e-06,0.00018980020125582088,5.8296101199672986e-08
53000,0.01,0.0910188679245283,1.0,68,271,259,2.3820795025386586e-08,6.26218952706338e-08,1.8664201739682083e-09,6.528508276742837e-09,1.581587755464143e-06,5.5410859684347e-06,0.00018082139904072392,5.395626955895238e-08
54000,0.009,0.0895,1.0,68,271,259,1.9132431540293105e-08,1.819305324397394e-08,4.446367225025622e-10,1.5673211969215633e-09,3.8160681549248817e-07,1.342097333783867e-06,0.0001756207672679011,5.168881084749444e-08
55000,0.032,0.08845454545454545,1.0,68,271,259,1.6562333018943498e-08,2.7576526142951753e-08,7.062352230802205e-10,3.4563617496104604e-09,6.094563894874669e-07,2.986818706468519e-06,0.00018195555906140725,4.944831218445245e-08
56000,0.019,0.08721428571428572,1.0,68,271,259,1.7960520135467935e-08,2.973946755320826e-08,1.7579006788238123e-09,6.727513033007577e-09,1.530043914589017e-06,5.870129078784043e-06,0.0001800997558830204,4.643043933150182e-08
57000,0.011,0.08587719298245614,1.0,68,271,259,1.5291694738744418e-08,3.639069627593833e-08,8.094447536486562e-10,2.619880212559752e-09,7.11749824470527e-07,2.3024124391868488e-06,0.00021822662430622585,4.568263276460982e-08
58000,0.168,0.08729310344827586,1.0,68,271,259,1.98470158165241e-08,1.90152269218941e-08,1.0266122682115305e-08,9.277933935014637e-09,9.093981043533993e-06,8.229604209589991e-06,0.0002064398516245092,4.1483607118308897e-08
59000,0.018,0.08611864406779661,1.0,68,271,259,1.3872578024592347e-08,2.199865507272744e-08,3.0007288012414946e-10,4.272133034298563e-10,2.6822981615212816e-07,3.819694225651737e-07,0.00019916386917702766,3.988563668055889e-08
60000,0.024,0.08508333333333333,1.0,68,271,259,1.7354718292080424e-08,1.7084047378498755e-08,1.4862055660221548e-08,1.2118719091988083e-08,1.338886798341795e-05,1.0928445331612994e-05,0.00018921997275128888,3.6046287542390586e-08
61000,0.089,0.08514754098360655,1.0,68,271,259,1.6312071992777758e-08,1.8316336734433408e-08,2.878756239630384e-09,3.227014904349275e-09,2.6219911915492077e-06,2.9365236019100832e-06,0.00019052520753984936,3.605006913165454e-08
62000,0.161,0.08637096774193548,1.0,68,271,259,1.690131094291753e-08,1.869570944567474e-08,1.6933181702916893e-10,1.5270334423511017e-09,1.5473464560946305e-07,1.4019311307510928e-06,0.00020375173142519998,3.180239902533799e-08
63000,0.026,0.08541269841269841,1.0,68,271,259,1.9938695480994703e-08,1.592530220722972e-08,9.037353873800122e-09,7.629111246006231e-09,8.357889770285267e-06,7.05107238068623e-06,0.00022230377698087978,3.1323152779094695e-08
64000,0.009,0.08421875,1.0,68,271,259,2.260661129898583e-08,1.6986639707351873e-08,2.23417116905643e-09,4.154663682041678e-09,2.076678580176703e-06,3.8674534670230805e-06,0.00022754940247523336,3.172734616185835e-08
65000,0.136,0.08501538461538462,1.0,68,271,259,1.9664163287887416e-08,2.3119235380029712e-08,4.517844147808477e-08,1.603196338390217e-08,4.242116807920477e-05,1.504277364554994e-05,0.00024713335120441117,2.6499951539804555e-08
66000,0.028,0.08415151515151516,1.0,68,271,259,1.4741706315974617e-08,1.5353309739018457e-08,1.218045010885151e-08,8.022489580286539e-09,1.1512458814784016e-05,7.5856826800012315e-06,0.0001988709155775723,2.7420611194983735e-08
67000,0.05,0.08364179104477612,1.0,68,271,259,1.171305786140664e-08,1.4439083096541936e-08,9.912838017100967e-10,1.3993913562440765e-09,9.447612077834221e-07,1.3333510247715738e-06,0.000242936208694573,2.5822409229103727e-08
68000,0.012,0.08258823529411764,1.0,68,271,259,1.4164308799931765e-08,1.1401397198371536e-08,1.574505081869404e-09,2.4789891363246693e-09,1.5112002001355275e-06,2.380285019008031e-06,0.0002551472633340381,2.3657500586971024e-08
69000,0.149,0.08355072463768116,1.0,68,271,259,1.9068272081372506e-08,1.5254616007509e-08,1.2426248963435756e-08,9.86502964915623e-09,1.2027028480323267e-05,9.539540321262814e-06,0.0002247094412932711,2.4538331311330097e-08
70000,0.048,0.08304285714285714,1.0,68,271,259,2.082572705952579e-08,1.9351180768900633e-08,8.95440497676129e-09,1.324501015634235e-08,8.714094061826336e-06,1.29000680079669e-05,0.0002541293690374005,2.4538620063019324e-08
71000,0.069,0.08284507042253521,1.0,68,271,259,1.362098439835914e-08,1.4146245592280966e-08,7.355445425041811e-09,4.48663172111639e-09,7.212635790178527e-06,4.398887093820551e-06,0.0002538734375043532,2.3486369554959196e-08
72000,0.318,0.08611111111111111,1.0,68,271,259,1.8456391372584613e-08,1.2650377402829262e-08,5.47763232396509e-12,3.767597918235035e-10,5.416031463001044e-09,3.711221000681039e-07,0.00027975610545036034,2.154764229755912e-08
73000,0.035,0.08541095890410959,1.0,68,271,259,9.617342719029207e-09,1.1587159272834422e-08,2.5699683270374863e-09,7.841560388931658e-10,2.553405271074568e-06,7.794533975449994e-07,0.0002862912025184414,1.836038487645908e-08
74000,0.075,0.08527027027027027,1.0,68,271,259,1.6399012960910397e-08,1.3609386275043495e-08,3.449382350121747e-09,8.467872664925297e-10,3.453438147171066e-06,8.47876710425155e-07,0.0002517569420051586,1.9736612585585788e-08
75000,0.045,0.08473333333333333,1.0,68,271,259,1.7549262137311278e-08,1.2915454696070695e-08,9.305036346379186e-09,9.602656037406834e-09,9.375411356957358e-06,9.674909693235568e-06,0.00023687587940867161,2.2289779677997503e-08
76000,0.069,0.08452631578947369,1.0,68,271,259,1.0280115398233834e-08,1.0860890921906059e-08,5.4657627409589486e-09,3.647070399828751e-09,5.541354470609074e-06,3.6981257727745482e-06,0.00022183551907608036,1.604094403684364e-08
77000,0.076,0.08441558441558442,1.0,68,271,259,1.4000683076337576e-08,1.2607522294788444e-08,6.028903931643015e-09,7.953149743155523e-09,6.15458157222856e-06,8.119031897011374e-06,0.00025563475271633254,1.7618785139505987e-08
78000,0.072,0.08425641025641026,1.0,68,271,259,1.1382380192702534e-08,1.1386603327608383e-08,3.031894799418764e-08,1.7768803682259054e-08,3.1149936146843675e-05,1.8257990800415723e-05,0.00021561880456124526,1.6225487151411144e-08
