episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.205
1,400,200,0.0,0.0,0,0.145
2,600,200,0.0,0.0,0,0.26
3,800,200,0.0,0.0,0,0.04
4,1000,200,0.0,0.0,0,0.025
5,1200,200,0.0,83.30170968447035,0,0.14
6,1400,200,0.0,52.22984596746783,0,0.235
7,1600,200,0.0,44.24090823955748,0,0.075
8,1800,200,0.0,41.84837006741799,0,0.16
9,2000,200,0.0,41.097262660265585,0,0.18
10,2200,200,0.0,0.033099320372207426,0,0.245
11,2302,102,0.5409999999999999,0.5905992941802165,1,0.06862745098039216
12,2502,200,0.0,0.13572347578552876,0,0.005
13,2702,200,0.0,0.12982182593599362,0,0.13
14,2902,200,0.0,0.20974610626610093,0,0.1
15,3102,200,0.0,0.10917119593868155,0,0.11
16,3302,200,0.0,0.02252996544360256,0,0.03
17,3502,200,0.0,0.05851041976177065,0,0.07
18,3702,200,0.0,0.06288457431108373,0,0.015
19,3902,200,0.0,0.059402987779605426,0,0.15
20,4102,200,0.0,0.054819290306938384,0,0.015
21,4302,200,0.0,0.006024901743603145,0,0.07
22,4502,200,0.0,0.022078193189067726,0,0.085
23,4702,200,0.0,0.023949058682465742,0,0.23
24,4902,200,0.0,0.05250177983332745,0,0.13
25,5102,200,0.0,0.026196501962064366,0,0.065
26,5302,200,0.0,0.0032128904371975563,0,0.105
27,5502,200,0.0,0.01337757212251319,0,0.145
28,5702,200,0.0,0.01646000887124427,0,0.215
29,5902,200,0.0,0.02102272097164317,0,0.185
30,6102,200,0.0,0.016947299278831995,0,0.05
31,6302,200,0.0,0.004944016262496395,0,0.22
32,6502,200,0.0,0.01110581121412272,0,0.055
33,6702,200,0.0,0.010081890048929594,0,0.22
34,6902,200,0.0,0.012071854816412543,0,0.15
35,7098,196,0.118,0.13384006525797937,1,0.11224489795918367
36,7298,200,0.0,0.004006361991673374,0,0.095
37,7498,200,0.0,0.019587032205234306,0,0.18
38,7698,200,0.0,0.09141501241013779,0,0.045
39,7898,200,0.0,0.05471783569468748,0,0.015
