step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.135,0.135,0.7352941176470589,50,169,281,0.007752568236793633,0.007454263468978205,0.0,0.0,0.0,0.0,0.001452164025977254,0.007483081892132759
2000,0.158,0.1465,0.7647058823529411,52,193,462,0.0007482182986620236,0.00037934389964494646,0.006873411244323737,0.0069404528382280735,2.685882490717377,2.61616571574637,0.009293050408596173,0.0004068400991091039
3000,0.112,0.135,0.7941176470588235,54,204,585,0.00011555268991157521,5.099987459167088e-05,2.7536090426240533e-05,2.2214043926257405e-05,0.007991782422154679,0.006457887601897837,0.008883569689001888,4.4144066285298325e-05
4000,0.069,0.1185,0.8235294117647058,56,211,661,7.527795740157751e-05,2.2061616705951017e-05,1.434603644525666e-05,7.63217037221203e-06,0.0045731998999417045,0.0024167237485474614,0.008168132860679179,2.3793301586010784e-05
5000,0.111,0.117,0.8235294117647058,56,211,772,5.3111482483071596e-05,1.2232289917733525e-05,7.009709660705339e-06,3.5270357701232533e-06,0.0024142121859830924,0.001219741025649503,0.007360997399315238,1.4916758001163543e-05
6000,0.145,0.12166666666666667,0.8235294117647058,56,211,917,4.245874620994136e-05,3.901833872798668e-06,4.920923072796572e-06,1.2530095062026027e-06,0.0018313125956111037,0.00046513899737423954,0.006458433470921591,1.031986362340831e-05
7000,0.151,0.12585714285714286,0.8235294117647058,56,214,1071,3.523477445791563e-05,8.773286401174145e-06,3.8612596780760985e-06,9.4611798252857e-07,0.0015335842423146485,0.00037257358996014255,0.006049038533004932,8.10537734855643e-06
8000,0.071,0.119,0.9705882352941176,66,257,1183,3.072140678879395e-05,2.9344033436507936e-05,1.4120822169401512e-06,5.002227244356185e-06,0.0005860945556278776,0.0021125172482279663,0.0052383289239369335,7.668476707749505e-06
9000,0.212,0.12933333333333333,0.9705882352941176,66,257,1395,2.890676624993607e-05,3.7234040876939655e-06,2.1732754969391707e-06,3.4303942092332e-07,0.0009659362879384477,0.0001511621511584255,0.004869349313899875,7.195525444330997e-06
10000,0.134,0.1298,0.9705882352941176,66,257,1529,2.5734135136583823e-05,5.406972193400148e-06,1.454322629607345e-06,9.855793717060364e-07,0.0006734224991595543,0.0004600229116585638,0.004408971191965975,6.117443670063949e-06
