step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,166,nan,nan,nan,nan,nan,nan,0.008395107463002205,nan
2000,0.137,0.1485,0.8382352941176471,57,200,192,nan,nan,nan,nan,nan,nan,0.0020143715640006123,nan
3000,0.135,0.144,0.9264705882352942,63,233,225,nan,nan,nan,nan,nan,nan,6.851848171208985e-05,nan
4000,0.198,0.1575,0.9264705882352942,63,234,226,nan,nan,nan,nan,nan,nan,1.1569046715976582e-05,nan
5000,0.1,0.146,0.9411764705882353,64,245,235,nan,nan,nan,nan,nan,nan,6.143011318499703e-06,nan
6000,0.186,0.15266666666666667,0.9411764705882353,64,247,237,nan,nan,nan,nan,nan,nan,3.506811638885665e-06,nan
7000,0.215,0.16157142857142856,0.9411764705882353,64,247,237,nan,nan,nan,nan,nan,nan,2.0330974669775514e-06,nan
8000,0.105,0.1545,0.9852941176470589,67,264,252,nan,nan,nan,nan,nan,nan,1.8690594505414992e-06,nan
9000,0.179,0.15722222222222224,1.0,68,265,253,nan,nan,nan,nan,nan,nan,1.0144772719371531e-05,nan
10000,0.161,0.1576,1.0,68,268,256,nan,nan,nan,nan,nan,nan,8.938946496016342e-06,nan
11000,0.201,0.16154545454545455,1.0,68,269,257,nan,nan,nan,nan,nan,nan,2.1004445130643036e-05,nan
12000,0.175,0.16266666666666665,1.0,68,269,257,nan,nan,nan,nan,nan,nan,2.1422472032782025e-05,nan
13000,0.187,0.16453846153846155,1.0,68,269,257,nan,nan,nan,nan,nan,nan,2.962729829403088e-05,nan
14000,0.182,0.1657857142857143,1.0,68,269,257,nan,nan,nan,nan,nan,nan,3.47131244003549e-05,nan
15000,0.094,0.161,1.0,68,270,258,nan,nan,nan,nan,nan,nan,5.5022898163315405e-05,nan
16000,0.065,0.155,1.0,68,270,258,nan,nan,nan,nan,nan,nan,8.885908382262642e-05,nan
17000,0.072,0.15011764705882352,1.0,68,270,258,nan,nan,nan,nan,nan,nan,0.00010867190455883246,nan
18000,0.146,0.14988888888888888,1.0,68,270,258,nan,nan,nan,nan,nan,nan,0.00013633014319566427,nan
19000,0.129,0.14878947368421053,1.0,68,271,259,nan,nan,nan,nan,nan,nan,0.00017518856764036172,nan
20000,0.132,0.14795,1.0,68,271,259,nan,nan,nan,nan,nan,nan,0.00023305835252904216,nan
21000,0.126,0.1469047619047619,1.0,68,271,259,nan,nan,nan,nan,nan,nan,0.00028956189177915803,nan
22000,0.066,0.14322727272727273,1.0,68,271,259,nan,nan,nan,nan,nan,nan,0.0003869606672633381,nan
