step,mean_extrinsic_return,success_rate,mean_episode_length,tv_fraction
0,0.0,0.0,200.0,0.005
10000,0.0,0.0,200.0,0.01225
20000,0.0,0.0,200.0,0.005
30000,0.0,0.0,200.0,0.0135
40000,0.0,0.0,200.0,0.052
50000,0.0,0.0,200.0,0.058
60000,0.0,0.0,200.0,0.0785
70000,0.0,0.0,200.0,0.09025
80000,0.0,0.0,200.0,0.099
90000,0.0,0.0,200.0,0.059
100000,0.0,0.0,200.0,0.62975
