step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.135,0.135,0.7352941176470589,50,169,281,0.007752568236793633,0.007454263468978205,0.007752568236793633,0.007454263468978205,4.669019842135588,4.965190979229601,0.14515545964241028,0.007483081892132759
2000,0.094,0.1145,0.7794117647058824,53,194,399,0.0011210118816265132,0.00036833537634942267,0.0011210118816265132,0.00036833537634942267,0.8303153490947003,0.275073327013423,0.02601782350288704,0.00041000067380809926
3000,0.194,0.141,0.7794117647058824,53,205,604,0.00011938836566336362,3.590021908373316e-05,0.00011938836566336362,3.590021908373316e-05,0.03306684685326477,0.00996564275682237,0.026630858212709427,4.3957708707239364e-05
4000,0.207,0.1575,0.7794117647058824,53,205,811,6.725457569700666e-05,1.2904138806131228e-05,6.725457569700666e-05,1.2904138806131228e-05,0.019958824401050904,0.003824187812495596,0.02432568725012243,2.3269393468581258e-05
5000,0.085,0.143,0.7794117647058824,53,207,898,4.5791892390458515e-05,1.641744948915278e-05,4.5791892390458515e-05,1.641744948915278e-05,0.01473428285826513,0.005283016294336867,0.02133813914656639,1.4907898163983191e-05
6000,0.201,0.15266666666666667,0.7794117647058824,53,207,1099,3.8937720191327334e-05,2.2186073193154882e-06,3.8937720191327334e-05,2.2186073193154882e-06,0.013337714699890863,0.0007644917956929574,0.019061795263551177,1.0984036594891222e-05
7000,0.105,0.14585714285714285,0.7794117647058824,53,209,1206,3.374602053684482e-05,6.28759567563096e-06,3.374602053684482e-05,6.28759567563096e-06,0.012381679111381194,0.0023286963229357475,0.017939979776274415,8.219858687425585e-06
8000,0.129,0.14375,0.9411764705882353,64,234,1358,2.7088284209745577e-05,1.0298362333367786e-05,2.7088284209745577e-05,1.0298362333367786e-05,0.0105460611596843,0.004030531562550347,0.017366211888380348,7.0414372405593895e-06
9000,0.168,0.14644444444444443,0.9558823529411765,65,244,1536,2.496843755276738e-05,8.608596704083273e-06,2.496843755276738e-05,8.608596704083273e-06,0.010261826518210596,0.0035689200475289987,0.01724476898321882,6.319050080037414e-06
10000,0.12,0.1438,0.9558823529411765,65,244,1656,2.44304063016898e-05,1.7918334803387639e-06,2.44304063016898e-05,1.7918334803387639e-06,0.010458125004969522,0.0007784671271212741,0.016284192845225334,5.7170740039964586e-06
11000,0.053,0.13554545454545455,1.0,68,260,1723,2.3464188450576193e-05,1.1735528184818291e-05,2.3464188450576193e-05,1.1735528184818291e-05,0.01055132834445951,0.005343676515721267,0.016236945141572506,4.9911687649455416e-06
12000,0.078,0.13075,1.0,68,263,1804,2.1588229792075417e-05,4.90939460440065e-06,2.1588229792075417e-05,4.90939460440065e-06,0.010128657922586989,0.002310014328915199,0.016982817661948504,4.829962952499045e-06
13000,0.046,0.12423076923076923,1.0,68,263,1850,2.2026367392042985e-05,4.466672112740457e-06,2.2026367392042985e-05,4.466672112740457e-06,0.010694549956972057,0.002176609016406377,0.016909993940964343,4.455492707847953e-06
14000,0.053,0.11914285714285715,1.0,68,266,1906,2.1954117451145374e-05,5.750609041662065e-06,2.1954117451145374e-05,5.750609041662065e-06,0.01101671781704103,0.002895497455403779,0.01724466645019129,4.050919096243888e-06
15000,0.037,0.11366666666666667,1.0,68,271,1948,2.0044297786158938e-05,7.259383716279616e-06,2.0044297786158938e-05,7.259383716279616e-06,0.010391847128569923,0.003792633651670823,0.017104979624971747,3.7905313417923024e-06
16000,0.084,0.1118125,1.0,68,271,2032,2.0046214038822135e-05,2.1611141600882626e-06,2.0046214038822135e-05,2.1611141600882626e-06,0.010781180627587749,0.001167374642776053,0.01731527605513111,3.628498595617202e-06
17000,0.051,0.10823529411764705,1.0,68,271,2083,1.847665762576142e-05,4.485331945817026e-06,1.847665762576142e-05,4.485331945817026e-06,0.010218359683240984,0.0024918097661106708,0.017727718571433796,3.377485622422682e-06
18000,0.067,0.10594444444444444,1.0,68,271,2150,1.9216430565162473e-05,1.8482939945930691e-06,1.9216430565162473e-05,1.8482939945930691e-06,0.010879983010109342,0.0010451109367606917,0.018137797912117094,3.1903241684858587e-06
19000,0.043,0.10263157894736842,1.0,68,271,2193,1.8166967567044913e-05,1.3490125975157581e-06,1.8166967567044913e-05,1.3490125975157581e-06,0.010640427813236807,0.0007877302338981689,0.016971750693861396,2.9033921788368387e-06
20000,0.039,0.09945,1.0,68,271,2232,1.56104750623434e-05,1.374998259935395e-06,1.56104750623434e-05,1.374998259935395e-06,0.009307115636175058,0.0008171114327847265,0.016577618673210965,2.7324264206072256e-06
