episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.205
1,400,200,0.0,0.0,0,0.115
2,600,200,0.0,0.0,0,0.12
3,800,200,0.0,0.0,0,0.12
4,1000,200,0.0,0.0,0,0.21
5,1200,200,0.0,0.0,0,0.175
6,1400,200,0.0,0.0,0,0.22
7,1600,200,0.0,0.0,0,0.24
8,1800,200,0.0,0.0,0,0.09
9,2000,200,0.0,0.0,0,0.1
10,2200,200,0.0,0.0,0,0.26
11,2400,200,0.0,0.0,0,0.18
12,2600,200,0.0,0.0,0,0.195
13,2800,200,0.0,0.0,0,0.01
14,3000,200,0.0,0.0,0,0.23
15,3149,149,0.3295,0.3295,1,0.06711409395973154
16,3349,200,0.0,0.0,0,0.125
17,3549,200,0.0,0.0,0,0.135
18,3749,200,0.0,0.0,0,0.165
19,3949,200,0.0,0.0,0,0.175
20,4149,200,0.0,0.0,0,0.355
21,4349,200,0.0,0.0,0,0.06
22,4549,200,0.0,0.0,0,0.105
23,4749,200,0.0,0.0,0,0.065
24,4949,200,0.0,0.0,0,0.185
25,5149,200,0.0,0.0,0,0.07
26,5349,200,0.0,0.0,0,0.015
27,5549,200,0.0,0.0,0,0.24
28,5749,200,0.0,0.0,0,0.225
29,5949,200,0.0,0.0,0,0.04
30,6149,200,0.0,0.0,0,0.03
31,6349,200,0.0,0.0,0,0.07
32,6549,200,0.0,0.0,0,0.065
33,6749,200,0.0,0.0,0,0.005
34,6949,200,0.0,0.0,0,0.015
35,7149,200,0.0,0.0,0,0.12
36,7349,200,0.0,0.0,0,0.105
37,7549,200,0.0,0.0,0,0.235
38,7749,200,0.0,0.0,0,0.14
39,7949,200,0.0,0.0,0,0.155
40,8149,200,0.0,0.0,0,0.22
41,8286,137,0.38349999999999995,0.38349999999999995,1,0.051094890510948905
42,8486,200,0.0,0.0,0,0.095
43,8663,177,0.20350000000000001,0.20350000000000001,1,0.005649717514124294
44,8863,200,0.0,0.0,0,0.165
45,9063,200,0.0,0.0,0,0.065
46,9263,200,0.0,0.0,0,0.13
47,9463,200,0.0,0.0,0,0.105
48,9663,200,0.0,0.0,0,0.015
49,9863,200,0.0,0.0,0,0.15
50,10050,187,0.15849999999999997,0.15849999999999997,1,0.03208556149732621
51,10250,200,0.0,0.0,0,0.285
52,10450,200,0.0,0.0,0,0.165
53,10650,200,0.0,0.0,0,0.02
54,10850,200,0.0,0.0,0,0.13
55,11050,200,0.0,0.0,0,0.115
56,11250,200,0.0,0.0,0,0.14
57,11450,200,0.0,0.0,0,0.125
58,11591,141,0.36550000000000005,0.36550000000000005,1,0.02127659574468085
59,11791,200,0.0,0.0,0,0.175
60,11955,164,0.262,0.262,1,0.24390243902439024
61,12128,173,0.22150000000000003,0.22150000000000003,1,0.08092485549132948
62,12285,157,0.2935,0.2935,1,0.10191082802547771
63,12485,200,0.0,0.0,0,0.08
64,12685,200,0.0,0.0,0,0.025
65,12788,103,0.5365,0.5365,1,0.04854368932038835
66,12853,65,0.7075,0.7075,1,0.07692307692307693
67,12943,90,0.595,0.595,1,0.06666666666666667
68,13000,57,0.7435,0.7435,1,0.03508771929824561
69,13200,200,0.0,0.0,0,0.105
70,13400,200,0.0,0.0,0,0.14
71,13449,49,0.7795,0.7795,1,0.061224489795918366
72,13593,144,0.352,0.352,1,0.09722222222222222
73,13793,200,0.0,0.0,0,0.26
74,13993,200,0.0,0.0,0,0.005
75,14105,112,0.4959999999999999,0.4959999999999999,1,0.11607142857142858
76,14201,96,0.5680000000000001,0.5680000000000001,1,0.19791666666666666
77,14279,78,0.649,0.649,1,0.07692307692307693
78,14455,176,0.20799999999999996,0.20799999999999996,1,0.005681818181818182
79,14490,35,0.8425,0.8425,1,0.05714285714285714
80,14588,98,0.5589999999999999,0.5589999999999999,1,0.07142857142857142
81,14788,200,0.0,0.0,0,0.33
82,14894,106,0.5229999999999999,0.5229999999999999,1,0.07547169811320754
83,15041,147,0.3385,0.3385,1,0.047619047619047616
84,15187,146,0.34299999999999997,0.34299999999999997,1,0.1095890410958904
85,15274,87,0.6085,0.6085,1,0.06896551724137931
86,15323,49,0.7795,0.7795,1,0.08163265306122448
87,15401,78,0.649,0.649,1,0.01282051282051282
88,15489,88,0.604,0.604,1,0.011363636363636364
89,15613,124,0.44199999999999995,0.44199999999999995,1,0.024193548387096774
90,15686,73,0.6715,0.6715,1,0.0136986301369863
91,15886,200,0.0,0.0,0,0.27
92,16073,187,0.15849999999999997,0.15849999999999997,1,0.053475935828877004
93,16122,49,0.7795,0.7795,1,0.02040816326530612
94,16250,128,0.42399999999999993,0.42399999999999993,1,0.109375
95,16450,200,0.0,0.0,0,0.34
96,16647,197,0.11350000000000005,0.11350000000000005,1,0.025380710659898477
97,16771,124,0.44199999999999995,0.44199999999999995,1,0.04032258064516129
98,16971,200,0.0,0.0,0,0.05
99,17022,51,0.7705,0.7705,1,0.19607843137254902
100,17087,65,0.7075,0.7075,1,0.12307692307692308
101,17166,79,0.6445,0.6445,1,0.012658227848101266
102,17366,200,0.0,0.0,0,0.17
103,17450,84,0.622,0.622,1,0.07142857142857142
104,17486,36,0.838,0.838,1,0.1388888888888889
105,17683,197,0.11350000000000005,0.11350000000000005,1,0.1116751269035533
106,17766,83,0.6265000000000001,0.6265000000000001,1,0.060240963855421686
107,17954,188,0.15400000000000003,0.15400000000000003,1,0.10106382978723404
108,17978,24,0.892,0.892,1,0.041666666666666664
109,18098,120,0.45999999999999996,0.45999999999999996,1,0.025
110,18153,55,0.7525,0.7525,1,0.01818181818181818
111,18231,78,0.649,0.649,1,0.02564102564102564
112,18305,74,0.667,0.667,1,0.02702702702702703
113,18394,89,0.5994999999999999,0.5994999999999999,1,0.056179775280898875
114,18472,78,0.649,0.649,1,0.08974358974358974
115,18532,60,0.73,0.73,1,0.03333333333333333
116,18732,200,0.0,0.0,0,0.115
117,18829,97,0.5635,0.5635,1,0.061855670103092786
118,19029,200,0.0,0.0,0,0.15
119,19192,163,0.26650000000000007,0.26650000000000007,1,0.09202453987730061
120,19278,86,0.613,0.613,1,0.1744186046511628
121,19337,59,0.7344999999999999,0.7344999999999999,1,0.0847457627118644
122,19480,143,0.35650000000000004,0.35650000000000004,1,0.1048951048951049
123,19573,93,0.5814999999999999,0.5814999999999999,1,0.043010752688172046
124,19743,170,0.235,0.235,1,0.058823529411764705
125,19913,170,0.235,0.235,1,0.12352941176470589
126,19986,73,0.6715,0.6715,1,0.0547945205479452
127,20031,45,0.7975,0.7975,1,0.17777777777777778
128,20132,101,0.5455,0.5455,1,0.019801980198019802
129,20304,172,0.22599999999999998,0.22599999999999998,1,0.09883720930232558
130,20346,42,0.8109999999999999,0.8109999999999999,1,0.047619047619047616
131,20370,24,0.892,0.892,1,0.041666666666666664
132,20432,62,0.721,0.721,1,0.1935483870967742
133,20469,37,0.8335,0.8335,1,0.05405405405405406
134,20494,25,0.8875,0.8875,1,0.16
135,20542,48,0.784,0.784,1,0.08333333333333333
136,20580,38,0.829,0.829,1,0.23684210526315788
137,20707,127,0.4285,0.4285,1,0.12598425196850394
138,20744,37,0.8335,0.8335,1,0.02702702702702703
139,20765,21,0.9055,0.9055,1,0.09523809523809523
140,20819,54,0.757,0.757,1,0.018518518518518517
141,20872,53,0.7615,0.7615,1,0.03773584905660377
142,20957,85,0.6174999999999999,0.6174999999999999,1,0.1411764705882353
143,21108,151,0.3205,0.3205,1,0.08609271523178808
144,21163,55,0.7525,0.7525,1,0.07272727272727272
145,21215,52,0.766,0.766,1,0.019230769230769232
146,21356,141,0.36550000000000005,0.36550000000000005,1,0.028368794326241134
147,21391,35,0.8425,0.8425,1,0.14285714285714285
148,21437,46,0.7929999999999999,0.7929999999999999,1,0.2391304347826087
149,21460,23,0.8965,0.8965,1,0.08695652173913043
150,21548,88,0.604,0.604,1,0.10227272727272728
151,21644,96,0.5680000000000001,0.5680000000000001,1,0.11458333333333333
152,21685,41,0.8155,0.8155,1,0.04878048780487805
153,21761,76,0.6579999999999999,0.6579999999999999,1,0.02631578947368421
154,21788,27,0.8785,0.8785,1,0.1111111111111111
155,21817,29,0.8694999999999999,0.8694999999999999,1,0.034482758620689655
156,21918,101,0.5455,0.5455,1,0.1782178217821782
157,21967,49,0.7795,0.7795,1,0.14285714285714285
158,22028,61,0.7255,0.7255,1,0.19672131147540983
159,22110,82,0.631,0.631,1,0.0975609756097561
160,22166,56,0.748,0.748,1,0.10714285714285714
161,22223,57,0.7435,0.7435,1,0.07017543859649122
162,22275,52,0.766,0.766,1,0.17307692307692307
163,22341,66,0.703,0.703,1,0.045454545454545456
164,22423,82,0.631,0.631,1,0.012195121951219513
165,22516,93,0.5814999999999999,0.5814999999999999,1,0.11827956989247312
166,22548,32,0.856,0.856,1,0.03125
167,22692,144,0.352,0.352,1,0.013888888888888888
168,22738,46,0.7929999999999999,0.7929999999999999,1,0.021739130434782608
169,22814,76,0.6579999999999999,0.6579999999999999,1,0.013157894736842105
170,22842,28,0.874,0.874,1,0.03571428571428571
171,22880,38,0.829,0.829,1,0.15789473684210525
172,22932,52,0.766,0.766,1,0.019230769230769232
173,23008,76,0.6579999999999999,0.6579999999999999,1,0.02631578947368421
174,23073,65,0.7075,0.7075,1,0.046153846153846156
175,23135,62,0.721,0.721,1,0.04838709677419355
176,23187,52,0.766,0.766,1,0.019230769230769232
177,23237,50,0.775,0.775,1,0.1
178,23268,31,0.8605,0.8605,1,0.25806451612903225
179,23390,122,0.45099999999999996,0.45099999999999996,1,0.03278688524590164
180,23423,33,0.8514999999999999,0.8514999999999999,1,0.15151515151515152
181,23466,43,0.8065,0.8065,1,0.023255813953488372
182,23492,26,0.883,0.883,1,0.038461538461538464
183,23539,47,0.7885,0.7885,1,0.02127659574468085
184,23669,130,0.4149999999999999,0.4149999999999999,1,0.007692307692307693
185,23691,22,0.901,0.901,1,0.13636363636363635
186,23760,69,0.6895,0.6895,1,0.057971014492753624
187,23795,35,0.8425,0.8425,1,0.05714285714285714
188,23829,34,0.847,0.847,1,0.029411764705882353
189,23885,56,0.748,0.748,1,0.10714285714285714
190,23916,31,0.8605,0.8605,1,0.06451612903225806
191,23963,47,0.7885,0.7885,1,0.02127659574468085
192,24064,101,0.5455,0.5455,1,0.009900990099009901
193,24141,77,0.6535,0.6535,1,0.12987012987012986
194,24175,34,0.847,0.847,1,0.029411764705882353
195,24368,193,0.13150000000000006,0.13150000000000006,1,0.046632124352331605
196,24550,182,0.18099999999999994,0.18099999999999994,1,0.07692307692307693
197,24656,106,0.5229999999999999,0.5229999999999999,1,0.009433962264150943
198,24771,115,0.48250000000000004,0.48250000000000004,1,0.06086956521739131
199,24837,66,0.703,0.703,1,0.030303030303030304
200,24939,102,0.5409999999999999,0.5409999999999999,1,0.00980392156862745
201,25029,90,0.595,0.595,1,0.08888888888888889
202,25185,156,0.29799999999999993,0.29799999999999993,1,0.01282051282051282
203,25267,82,0.631,0.631,1,0.012195121951219513
204,25313,46,0.7929999999999999,0.7929999999999999,1,0.1956521739130435
205,25417,104,0.532,0.532,1,0.11538461538461539
206,25467,50,0.775,0.775,1,0.02
207,25600,133,0.40149999999999997,0.40149999999999997,1,0.007518796992481203
208,25633,33,0.8514999999999999,0.8514999999999999,1,0.030303030303030304
209,25665,32,0.856,0.856,1,0.125
210,25716,51,0.7705,0.7705,1,0.11764705882352941
211,25747,31,0.8605,0.8605,1,0.0967741935483871
212,25793,46,0.7929999999999999,0.7929999999999999,1,0.21739130434782608
213,25915,122,0.45099999999999996,0.45099999999999996,1,0.10655737704918032
214,25989,74,0.667,0.667,1,0.0945945945945946
215,26040,51,0.7705,0.7705,1,0.0196078431372549
216,26108,68,0.694,0.694,1,0.029411764705882353
217,26208,100,0.55,0.55,1,0.13
218,26256,48,0.784,0.784,1,0.1875
219,26285,29,0.8694999999999999,0.8694999999999999,1,0.1724137931034483
220,26388,103,0.5365,0.5365,1,0.019417475728155338
