step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
21000,0.03,0.10528571428571429,1.0,68,268,256,1.2467620026749653e-07,5.413946005622566e-07,1.2467620026749653e-07,5.413946005622566e-07,0.00011222963670269629,0.0004894274969607952,0.0001783446902736614,4.169116993608668e-07
22000,0.033,0.102,1.0,68,270,258,1.1670684362353644e-07,1.6039130510814533e-06,1.1670684362353644e-07,1.6039130510814533e-06,0.00010779183278341853,0.0014835580661838397,0.00018455441869809876,3.884264311437846e-07
23000,0.027,0.09873913043478261,1.0,68,270,258,1.7859095535754932e-07,2.797707816882442e-07,1.7859095535754932e-07,2.797707816882442e-07,0.00016791060178057165,0.0002637235926005331,0.00016280977421047284,3.664828474541082e-07
24000,0.031,0.09591666666666666,1.0,68,270,258,1.5304484779129956e-07,1.960783096141048e-07,1.5304484779129956e-07,1.960783096141048e-07,0.00014765682324913596,0.00018889472076968357,0.00015316017380064296,3.2010743444033096e-07
25000,0.02,0.09288,1.0,68,270,258,1.5095368297579625e-07,1.629344544654302e-06,1.5095368297579625e-07,1.629344544654302e-06,0.0001479495490451993,0.0016100724298473074,0.00014920906226325315,3.0530317447130527e-07
26000,0.04,0.09084615384615384,1.0,68,271,259,1.0283996108029214e-07,1.288958309209054e-06,1.0283996108029214e-07,1.288958309209054e-06,0.00010288859396950548,0.0012953590433286602,0.00014931805220567184,2.936386387091261e-07
27000,0.069,0.09003703703703704,1.0,68,271,259,1.1410135393684934e-07,5.188843643181555e-07,1.1410135393684934e-07,5.188843643181555e-07,0.00011660556426506505,0.0005265520980058066,0.00014689931451994197,2.9022440175907603e-07
28000,0.107,0.09064285714285714,1.0,68,271,259,1.2833794285653083e-07,3.580819487912683e-07,1.2833794285653083e-07,3.580819487912683e-07,0.00013329421658621178,0.0003719304222744631,0.00014220783493874479,2.688030531601271e-07
29000,0.046,0.08910344827586207,1.0,68,271,259,9.687094450266218e-08,9.909799533608667e-07,9.687094450266218e-08,9.909799533608667e-07,0.0001020082345319338,0.0010478529897202558,0.00013625076414791693,2.4926420011439634e-07
30000,0.018,0.08673333333333333,1.0,68,271,259,7.19778757090555e-08,1.7519790864443531e-06,7.19778757090555e-08,1.7519790864443531e-06,7.73629198241422e-05,0.0018830418973393387,0.00014820174150008826,2.7348446061381536e-07
31000,0.024,0.08470967741935484,1.0,68,271,259,8.725953367279733e-08,8.753289553260017e-07,8.725953367279733e-08,8.753289553260017e-07,9.497225855460433e-05,0.0009548356632086362,0.00011981390617074794,2.4917868038443203e-07
32000,0.03,0.083,1.0,68,271,259,1.2937776017925746e-07,1.6242390427200523e-06,1.2937776017925746e-07,1.6242390427200523e-06,0.0001437029608156951,0.0017964209754995492,0.0001461858601678614,2.6726067384430506e-07
33000,0.029,0.08136363636363636,1.0,68,271,259,8.210553953200235e-08,7.082172942798026e-07,8.210553953200235e-08,7.082172942798026e-07,9.229221216838744e-05,0.0007974006893431971,0.00013109909086870175,2.423179851334112e-07
34000,0.135,0.08294117647058824,1.0,68,271,259,1.1215492158364079e-07,6.507177834452536e-07,1.1215492158364079e-07,6.507177834452536e-07,0.000127846844644723,0.0007430064935429508,0.00011578219071452623,2.2530346873850248e-07
35000,0.061,0.08231428571428571,1.0,68,271,259,1.127792143680925e-07,5.35413092608758e-07,1.127792143680925e-07,5.35413092608758e-07,0.00013076660875438172,0.0006204608236333954,0.00011048138496062165,2.0289023082398216e-07
36000,0.028,0.08080555555555556,1.0,68,271,259,8.202925627642799e-08,4.300868187461172e-07,8.202925627642799e-08,4.300868187461172e-07,9.63665949812078e-05,0.0005060232777819221,0.00011867525462912453,1.866410581428113e-07
37000,0.129,0.0821081081081081,1.0,68,271,259,1.0142613284303422e-07,2.942266785398823e-07,1.0142613284303422e-07,2.942266785398823e-07,0.00012078076351046318,0.0003503188110252176,0.00010282971059586999,1.734501771082364e-07
38000,0.086,0.08221052631578947,1.0,68,271,259,8.100056338328608e-08,4.6748679556384716e-07,8.100056338328608e-08,4.6748679556384716e-07,9.785957880655733e-05,0.0005644221658289961,9.92600166491684e-05,1.6045655635821277e-07
39000,0.079,0.08212820512820512,1.0,68,271,259,9.52114161351876e-08,1.715429892341749e-07,9.52114161351876e-08,1.715429892341749e-07,0.00011651413928504445,0.00020932952049505698,9.469985977102623e-05,1.4618794387644129e-07
40000,0.109,0.0828,1.0,68,271,259,8.350305823355923e-08,1.20340617251712e-07,8.350305823355923e-08,1.20340617251712e-07,0.00010314396795840628,0.00014880347262281993,7.677997470045738e-05,1.3247082233647234e-07
41000,0.092,0.08302439024390244,1.0,68,271,259,5.555340628095861e-08,6.35786645963914e-08,5.555340628095861e-08,6.35786645963914e-08,6.950255949081433e-05,7.95478483294732e-05,8.966443236886334e-05,1.1998961056036705e-07
42000,0.071,0.08273809523809524,1.0,68,271,259,8.863570162026156e-08,6.814741985117414e-08,8.863570162026156e-08,6.814741985117414e-08,0.00011204293347578354,8.628591983792743e-05,7.732717499311547e-05,1.1008846903237668e-07
43000,0.127,0.08376744186046511,1.0,68,271,259,1.2074209725131988e-07,4.031737069793439e-08,1.2074209725131988e-07,4.031737069793439e-08,0.00015507339813932138,5.166404650211106e-05,8.307276092409666e-05,9.798644933667334e-08
44000,0.307,0.0888409090909091,1.0,68,271,259,9.614064819532468e-08,7.402353898675664e-08,9.614064819532468e-08,7.402353898675664e-08,0.0001247002307028081,9.582337730317549e-05,8.426045081614575e-05,9.307243739087312e-08
45000,0.166,0.09055555555555556,1.0,68,271,259,5.75207003901953e-08,5.1880259426081354e-08,5.75207003901953e-08,5.1880259426081354e-08,7.526647602021114e-05,6.797762453915369e-05,7.75801905829212e-05,8.283170874534562e-08
46000,0.122,0.09123913043478261,1.0,68,271,259,4.4606584582699955e-08,3.6047832546851074e-08,4.4606584582699955e-08,3.6047832546851074e-08,5.9025212127120995e-05,4.776027445462465e-05,7.474164186487541e-05,7.917827825565383e-08
47000,0.046,0.09027659574468085,1.0,68,271,259,4.1309069208773016e-08,4.184776981452408e-08,4.1309069208773016e-08,4.184776981452408e-08,5.54140923381644e-05,5.6072678652955645e-05,6.873365444107549e-05,7.442190511852687e-08
48000,0.049,0.08941666666666667,1.0,68,271,259,4.2038078251987e-08,5.307080993523626e-08,4.2038078251987e-08,5.307080993523626e-08,5.689265408116711e-05,7.183574459265508e-05,6.370789866832638e-05,7.01299245431386e-08
49000,0.24,0.09248979591836734,1.0,68,271,259,2.7564253139248745e-08,3.608899466343486e-08,2.7564253139248745e-08,3.608899466343486e-08,3.772318559758129e-05,4.93215502996313e-05,7.780905340268874e-05,6.428401109381809e-08
50000,0.041,0.09146,1.0,68,271,259,2.2226249957044753e-08,2.7176522382968684e-08,2.2226249957044753e-08,2.7176522382968684e-08,3.059291175133297e-05,3.751454495414708e-05,6.782450493869874e-05,6.266372240659734e-08
51000,0.022,0.09009803921568628,1.0,68,271,259,3.9715098482611726e-08,2.9406128588727315e-08,3.9715098482611726e-08,2.9406128588727315e-08,5.536989453268236e-05,4.097918995623705e-05,5.989777051979672e-05,5.7686668750278616e-08
52000,0.089,0.09007692307692308,1.0,68,271,259,3.05739462810654e-08,3.652428103248162e-08,3.05739462810654e-08,3.652428103248162e-08,4.303663584929924e-05,5.138617665993027e-05,4.039740988696394e-05,5.4643327580095044e-08
53000,0.017,0.08869811320754717,1.0,68,271,259,3.0759107156755175e-08,1.998858691970703e-08,3.0759107156755175e-08,1.998858691970703e-08,4.368926022138212e-05,2.8400698779860848e-05,4.393094374086104e-05,5.44791859713456e-08
54000,0.037,0.08774074074074074,1.0,68,271,259,2.7552414572085127e-08,2.175791697406101e-08,2.7552414572085127e-08,2.175791697406101e-08,3.949784653623711e-05,3.121626233917983e-05,4.325501838309265e-05,4.945577098958154e-08
55000,0.073,0.08747272727272727,1.0,68,271,259,2.4986981591879368e-08,2.2754007837685547e-08,2.4986981591879368e-08,2.2754007837685547e-08,3.612482387392544e-05,3.2904775073152505e-05,3.575591276705836e-05,4.700946503533032e-08
56000,0.035,0.08653571428571429,1.0,68,271,259,2.1604782267965153e-08,2.6129135730151594e-08,2.1604782267965153e-08,2.6129135730151594e-08,3.1604252999013894e-05,3.8109936903393975e-05,3.7979628942366615e-05,4.58844728115082e-08
57000,0.075,0.08633333333333333,1.0,68,271,259,2.7494397940586167e-08,2.335531164093646e-08,2.7494397940586167e-08,2.335531164093646e-08,4.047966231772841e-05,3.439367284645076e-05,3.921835007503205e-05,4.234078718567957e-08
58000,0.005,0.08493103448275863,1.0,68,271,259,1.4744514231779248e-08,1.5456091813003834e-08,1.4744514231779248e-08,1.5456091813003834e-08,2.1896590480314287e-05,2.2958703926871216e-05,4.085277166359447e-05,4.0386171074047184e-08
59000,0.032,0.08403389830508474,1.0,68,271,259,2.3592728132237895e-08,1.605447051104148e-08,2.3592728132237895e-08,1.605447051104148e-08,3.526293040305827e-05,2.405181124922e-05,4.508664178899835e-05,3.620738482723596e-08
60000,0.015,0.08288333333333334,1.0,68,271,259,2.308580852409629e-08,2.707186076529807e-08,2.308580852409629e-08,2.707186076529807e-08,3.48492078769126e-05,4.0861414421140546e-05,4.117807719262601e-05,3.744734927835225e-08
61000,0.028,0.08198360655737705,1.0,68,271,259,1.8736739588425573e-08,2.6496795573835887e-08,1.8736739588425573e-08,2.6496795573835887e-08,2.8545931995851305e-05,4.0354258286787086e-05,5.7647692556656695e-05,3.333574009367624e-08
62000,0.21,0.08404838709677419,1.0,68,271,259,2.556544198350523e-08,2.3721504003287523e-08,2.556544198350523e-08,2.3721504003287523e-08,3.921631705085286e-05,3.6425320237008194e-05,8.446429840205382e-05,3.2170313356338906e-08
63000,0.041,0.08336507936507936,1.0,68,271,259,2.8300367144591224e-08,2.040111655094267e-08,2.8300367144591224e-08,2.040111655094267e-08,4.387179478776408e-05,3.158902569037739e-05,8.653276983318393e-05,3.217748005557297e-08
64000,0.054,0.08290625,1.0,68,271,259,1.9312593137867763e-08,2.8461740277258395e-08,1.9312593137867763e-08,2.8461740277258395e-08,3.0132864393667357e-05,4.439021243955963e-05,0.00010064617500074747,3.1546671018567454e-08
65000,0.081,0.08287692307692307,1.0,68,271,259,2.138228173944025e-08,2.828376568813308e-08,2.138228173944025e-08,2.828376568813308e-08,3.361650118635022e-05,4.445844720243787e-05,9.218582601943127e-05,3.0159052990086365e-08
66000,0.094,0.08304545454545455,1.0,68,271,259,1.750371152511924e-08,2.3914015124527124e-08,1.750371152511924e-08,2.3914015124527124e-08,2.770104147819807e-05,3.786014957231266e-05,0.00011050316456066866,2.8857578854513122e-08
67000,0.074,0.08291044776119404,1.0,68,271,259,1.5074227415861724e-08,1.921461204544798e-08,1.5074227415861724e-08,1.921461204544798e-08,2.4051140811046533e-05,3.065114876908765e-05,0.00014987435001603445,2.8345796215134555e-08
68000,0.054,0.08248529411764706,1.0,68,271,259,1.288838976284031e-08,1.7010183303255768e-08,1.288838976284031e-08,1.7010183303255768e-08,2.070539765422784e-05,2.7339798557826338e-05,0.00016313004781613928,2.7705115302367746e-08
69000,0.121,0.08304347826086957,1.0,68,271,259,2.4613810156267375e-08,2.4009071394878352e-08,2.4613810156267375e-08,2.4009071394878352e-08,3.984238509601608e-05,3.884574574349581e-05,0.0001635981783747411,2.6823956214450106e-08
70000,0.348,0.08682857142857144,1.0,68,271,259,2.257597795552923e-08,1.6961740185196776e-08,2.257597795552923e-08,1.6961740185196776e-08,3.6794744424407006e-05,2.76449645348396e-05,0.00017987375217398948,2.5023137688151565e-08
71000,0.399,0.09122535211267606,1.0,68,271,259,2.2664253065218326e-08,2.2193877505622137e-08,2.2664253065218326e-08,2.2193877505622137e-08,3.7194197000428574e-05,3.647414733075163e-05,0.00015985505221487983,2.574957526402244e-08
72000,0.062,0.09081944444444444,1.0,68,271,259,1.4654085830094969e-08,1.674621338258579e-08,1.4654085830094969e-08,1.674621338258579e-08,2.4230786216321515e-05,2.767402311292782e-05,0.0002112549945632054,2.500614696554493e-08
73000,0.029,0.08997260273972603,1.0,68,271,259,1.6317224598314453e-08,3.267631643353379e-08,1.6317224598314453e-08,3.267631643353379e-08,2.7137340447064235e-05,5.443385625899156e-05,0.0002765058614386362,2.438931918202769e-08
74000,0.061,0.08958108108108108,1.0,68,271,259,1.9993268854697638e-08,2.2739563458345354e-08,1.9993268854697638e-08,2.2739563458345354e-08,3.351919152164025e-05,3.8102874552888586e-05,0.00021552250057175115,2.5372697797010346e-08
75000,0.013,0.08856,1.0,68,271,259,1.3230334639812414e-08,2.4441725107656236e-08,1.3230334639812414e-08,2.4441725107656236e-08,2.228635646869961e-05,4.123175653603409e-05,0.0003034526922783698,2.1087881069359328e-08
76000,0.005,0.08746052631578947,1.0,68,271,259,1.2873323296247463e-08,2.5079946597339754e-08,1.2873323296247463e-08,2.5079946597339754e-08,2.1860949091002333e-05,4.258925072184433e-05,0.00029547461830588874,2.1974405798097507e-08
77000,0.011,0.08646753246753247,1.0,68,271,259,1.5223557687187913e-08,3.08678385916685e-08,1.5223557687187913e-08,3.08678385916685e-08,2.6027338406206937e-05,5.274218842925326e-05,0.00025586780845333125,1.9991329629043264e-08
78000,0.109,0.08675641025641026,1.0,68,271,259,1.4256926298040263e-08,2.174938974075203e-08,1.4256926298040263e-08,2.174938974075203e-08,2.4531198269303068e-05,3.740526459774473e-05,0.0002773075957284163,2.2474999241683945e-08
79000,0.155,0.08762025316455696,1.0,68,271,259,1.64938675964544e-08,3.611168569458863e-08,1.64938675964544e-08,3.611168569458863e-08,2.854132377286503e-05,6.252502860038084e-05,0.00026560654634704404,2.166986826601658e-08
80000,0.005,0.0865875,1.0,68,271,259,6.652415329710948e-09,3.917034311848018e-08,6.652415329710948e-09,3.917034311848018e-08,1.158469107964226e-05,6.826359867368197e-05,0.00023375861723525304,1.9564852339559735e-08
81000,0.005,0.08558024691358025,1.0,68,271,259,1.0526960636525473e-08,3.459643966662424e-08,1.0526960636525473e-08,3.459643966662424e-08,1.845179443159652e-05,6.0616377723224684e-05,0.00019211109429397765,1.6368619982998213e-08
82000,0.005,0.08459756097560976,1.0,68,271,259,1.5672978292968765e-08,3.8682132006072006e-08,1.5672978292968765e-08,3.8682132006072006e-08,2.7635316642030154e-05,6.821836049221975e-05,0.0001658980610063736,1.8776908913942237e-08
83000,0.005,0.08363855421686747,1.0,68,271,259,1.4513492718748466e-08,2.7815450215825804e-08,1.4513492718748466e-08,2.7815450215825804e-08,2.5746710307880748e-05,4.933399199668838e-05,0.00020837700404808857,1.9803626805980913e-08
84000,0.061,0.08336904761904762,1.0,68,271,259,7.460681784569719e-09,1.8884779750987404e-08,7.460681784569719e-09,1.8884779750987404e-08,1.3298930066994798e-05,3.369841722678515e-05,0.00015936940419942404,1.3586426796496909e-08
85000,0.005,0.08244705882352941,1.0,68,271,259,1.710033670221378e-08,3.633804192757986e-08,1.710033670221378e-08,3.633804192757986e-08,3.070908466212401e-05,6.521298820859897e-05,0.00017461003378684836,1.5185138279694145e-08
86000,0.005,0.08154651162790698,1.0,68,271,259,1.3527658371259577e-08,2.9358387588556155e-07,1.3527658371259577e-08,2.9358387588556155e-07,2.4415834568748862e-05,0.0005296605975681818,0.000133632973082058,1.764658439595834e-08
87000,0.005,0.08066666666666666,1.0,68,271,259,1.1323822590725286e-08,3.436675023220614e-08,1.1323822590725286e-08,3.436675023220614e-08,2.0559339487328465e-05,6.241009734937712e-05,0.00014958135361121095,1.9469921268999714e-08
88000,0.01,0.07986363636363636,1.0,68,271,259,1.685837860421202e-08,4.585940358144038e-08,1.685837860421202e-08,4.585940358144038e-08,3.077302659548881e-05,8.371499601374596e-05,0.00013122991408545204,1.8423278902446327e-08
89000,0.01,0.07907865168539326,1.0,68,271,259,1.2627374990081818e-08,4.56063090423988e-08,1.2627374990081818e-08,4.56063090423988e-08,2.3170823457212486e-05,8.380481152648092e-05,0.0001353197080306927,1.5247273160934326e-08
90000,0.014,0.07835555555555555,1.0,68,271,259,1.7016970055294678e-08,4.507172781966557e-08,1.7016970055294678e-08,4.507172781966557e-08,3.140308419728214e-05,8.324244809159165e-05,0.00014261855151289637,1.7697361159196844e-08
91000,0.012,0.07762637362637363,1.0,68,271,259,1.5202526867004924e-08,5.263805377405632e-08,1.5202526867004924e-08,5.263805377405632e-08,2.8222846833088792e-05,9.758855977466633e-05,0.0001107710739097456,1.7186006842084823e-08
92000,0.01,0.07689130434782608,1.0,68,271,259,1.8512452992780483e-08,3.9596435544101675e-08,1.8512452992780483e-08,3.9596435544101675e-08,3.454084769131313e-05,7.39304965661479e-05,0.0001440244739467289,1.835125245364111e-08
93000,0.014,0.07621505376344086,1.0,68,271,259,2.3289818930548123e-08,2.9879256699670266e-08,2.3289818930548123e-08,2.9879256699670266e-08,4.36631606585445e-05,5.6093990000479944e-05,0.00010407332716431484,1.8030107305389008e-08
94000,0.166,0.07717021276595745,1.0,68,271,259,1.0223549842713496e-08,3.39238536282932e-08,1.0223549842713496e-08,3.39238536282932e-08,1.927820632696552e-05,6.396663772304575e-05,0.00011611843687069267,1.3335560891780674e-08
95000,0.011,0.07647368421052632,1.0,68,271,259,2.0412006630398206e-08,3.869962866197247e-08,2.0412006630398206e-08,3.869962866197247e-08,3.87196890682162e-05,7.341964889689991e-05,0.0001140204429248115,1.8239049075496895e-08
96000,0.011,0.07579166666666666,1.0,68,271,259,9.912539153137086e-09,2.111772745830486e-08,9.912539153137086e-09,2.111772745830486e-08,1.8894112396998927e-05,4.0236263266799764e-05,8.714474995758792e-05,1.3595620401041231e-08
97000,0.01,0.07511340206185567,1.0,68,271,259,2.0410962964234614e-08,2.876673843677967e-08,2.0410962964234614e-08,2.876673843677967e-08,3.910423565261927e-05,5.515778270999693e-05,0.00011156587761911396,1.6071483973867373e-08
98000,0.012,0.07446938775510203,1.0,68,271,259,2.0432737279918456e-08,4.9947659380958546e-08,2.0432737279918456e-08,4.9947659380958546e-08,3.935687359970554e-05,9.61725757836363e-05,0.00011386285641538052,1.6505407651301595e-08
99000,0.013,0.07384848484848484,1.0,68,271,259,1.4102895330180532e-08,3.160827183048301e-08,1.4102895330180532e-08,3.160827183048301e-08,2.727829297680917e-05,6.116418422745186e-05,0.00010989166725494214,1.4992155359383476e-08
100000,0.081,0.07392,1.0,68,271,259,1.157683702811017e-08,2.8750892453282663e-08,1.157683702811017e-08,2.8750892453282663e-08,2.2524058886243487e-05,5.595135533897313e-05,9.92361081925992e-05,1.4431147298266111e-08
