episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,7.840895273379909,0,0.015
1,400,200,0.0,9.963118217778867,0,0.19
2,600,200,0.0,10.000000000000007,0,0.125
3,800,200,0.0,10.000000000000007,0,0.32
4,900,100,0.55,5.54999999999999,1,0.08
5,1100,200,0.0,7.367773390436939,0,0.28
6,1300,200,0.0,0.35627688995149115,0,0.21
7,1500,200,0.0,0.11482319799293168,0,0.275
8,1700,200,0.0,0.10001420366725464,0,0.045
9,1900,200,0.0,0.060592672974326856,0,0.28
10,2100,200,0.0,0.029425122840109293,0,0.13
11,2300,200,0.0,0.02354695200946077,0,0.14
12,2500,200,0.0,0.01422694013653095,0,0.065
13,2700,200,0.0,0.01141060472412282,0,0.13
14,2900,200,0.0,0.009819691730785384,0,0.135
15,3100,200,0.0,0.007488610421620253,0,0.235
16,3300,200,0.0,0.004300658308970298,0,0.075
17,3500,200,0.0,0.0042366083894775555,0,0.07
18,3700,200,0.0,0.00429794283736689,0,0.195
19,3900,200,0.0,0.003901188958786042,0,0.28
20,4089,189,0.14950000000000008,0.1706605602397802,1,0.13227513227513227
21,4289,200,0.0,0.05353448127640167,0,0.07
22,4489,200,0.0,0.05099934027266183,0,0.045
23,4689,200,0.0,0.07197631584049716,0,0.015
24,4889,200,0.0,0.0017891871138210563,0,0.195
25,5089,200,0.0,0.02437934010689869,0,0.115
26,5289,200,0.0,0.02294584268793978,0,0.11
27,5489,200,0.0,0.02555099350614391,0,0.115
28,5689,200,0.0,0.017180248661826127,0,0.045
29,5889,200,0.0,0.024857178045672088,0,0.015
30,5987,98,0.5589999999999999,0.5711609666423955,1,0.061224489795918366
31,6187,200,0.0,0.0012776712526454534,0,0.085
32,6387,200,0.0,0.016196900720960205,0,0.04
33,6587,200,0.0,0.012850343031152596,0,0.065
34,6727,140,0.37,0.3865417814745446,1,0.05714285714285714
35,6887,160,0.2799999999999999,0.3031890343538931,1,0.03125
36,6943,56,0.748,0.7517156970457539,1,0.017857142857142856
37,7143,200,0.0,0.009618355834719101,0,0.105
38,7343,200,0.0,0.0009654789516186273,0,0.3
39,7543,200,0.0,0.0013022096525869447,0,0.335
40,7743,200,0.0,0.002883797721982189,0,0.05
41,7943,200,0.0,0.002850774105605823,0,0.13
42,8143,200,0.0,0.007775310242152916,0,0.075
43,8343,200,0.0,0.010689962856872456,0,0.12
44,8392,49,0.7795,0.782008703044573,1,0.2653061224489796
45,8592,200,0.0,0.028452801797442796,0,0.07
46,8792,200,0.0,0.002452270129829734,0,0.17
47,8992,200,0.0,0.0008212256214464662,0,0.25
48,9192,200,0.0,0.0012954670491082227,0,0.135
49,9392,200,0.0,0.0029688215277661554,0,0.145
50,9584,192,0.136,0.13887813740095867,1,0.0625
51,9784,200,0.0,0.0008755190700722769,0,0.1
52,9927,143,0.35650000000000004,0.37593436709679673,1,0.006993006993006993
53,10127,200,0.0,0.007130113874905923,0,0.02
54,10327,200,0.0,0.0027563879922017516,0,0.045
55,10503,176,0.20799999999999996,0.2098192766028058,1,0.056818181818181816
56,10703,200,0.0,0.004152073458798848,0,0.15
57,10903,200,0.0,0.004265176646737519,0,0.03
58,11039,136,0.3879999999999999,0.395560152702389,1,0.022058823529411766
59,11239,200,0.0,0.0011811261895917793,0,0.035
60,11439,200,0.0,0.0012034453914412028,0,0.145
61,11621,182,0.18099999999999994,0.18631362055575051,1,0.09340659340659341
62,11814,193,0.13150000000000006,0.1343566122697241,1,0.05181347150259067
63,11916,102,0.5409999999999999,0.5439786861094696,1,0.0196078431372549
64,12022,106,0.5229999999999999,0.5293898697602801,1,0.04716981132075472
65,12222,200,0.0,0.0007001759109986574,0,0.185
66,12269,47,0.7885,0.7928852694316437,1,0.02127659574468085
67,12343,74,0.667,0.6679246916413262,1,0.12162162162162163
68,12543,200,0.0,0.0006327615724062419,0,0.14
69,12726,183,0.1765,0.1827000277915396,1,0.29508196721311475
70,12793,67,0.6984999999999999,0.6999501662835733,1,0.07462686567164178
