episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.29
1,400,200,0.0,0.0,0,0.12
2,600,200,0.0,0.0,0,0.155
3,800,200,0.0,0.0,0,0.085
4,1000,200,0.0,0.0,0,0.285
5,1200,200,0.0,81.2002396396451,0,0.14
6,1400,200,0.0,53.047803425581954,0,0.285
7,1600,200,0.0,43.44830568374115,0,0.07
8,1800,200,0.0,40.69015933394988,0,0.07
9,2000,200,0.0,39.72090092226071,0,0.135
10,2200,200,0.0,0.06026878715573584,0,0.035
11,2400,200,0.0,0.09793552215151383,0,0.2
12,2600,200,0.0,0.1593077429918207,0,0.005
13,2800,200,0.0,0.35337602800829243,0,0.005
14,3000,200,0.0,0.26343427052863067,0,0.16
15,3200,200,0.0,0.03556616976026838,0,0.005
16,3400,200,0.0,0.028577270958645568,0,0.19
17,3600,200,0.0,0.08706591000342992,0,0.07
18,3800,200,0.0,0.03965801133335513,0,0.11
19,4000,200,0.0,0.15119912396761115,0,0.055
20,4200,200,0.0,0.009991911541266486,0,0.26
21,4400,200,0.0,0.013195875215430126,0,0.165
22,4600,200,0.0,0.018455864011874087,0,0.16
23,4800,200,0.0,0.03228749603065046,0,0.105
24,5000,200,0.0,0.05470826264066473,0,0.125
25,5200,200,0.0,0.007478501253877825,0,0.22
26,5400,200,0.0,0.022539640675725635,0,0.065
27,5600,200,0.0,0.02379273758377828,0,0.03
28,5800,200,0.0,0.01438576892324153,0,0.015
29,6000,200,0.0,0.01827813365155696,0,0.19
30,6200,200,0.0,0.0027428033766292233,0,0.175
31,6400,200,0.0,0.008327010675854457,0,0.135
32,6600,200,0.0,0.010792090589336266,0,0.375
33,6800,200,0.0,0.012238118509190455,0,0.3
34,7000,200,0.0,0.01790043277166434,0,0.35
35,7200,200,0.0,0.00286298953941187,0,0.205
36,7354,154,0.30699999999999994,0.3150571151122426,1,0.17532467532467533
37,7554,200,0.0,0.010442572276568259,0,0.26
38,7754,200,0.0,0.011549532828506869,0,0.255
39,7954,200,0.0,0.008070422866376024,0,0.19
40,8154,200,0.0,0.006442491378445345,0,0.365
41,8354,200,0.0,0.002247169274477669,0,0.09
42,8554,200,0.0,0.01899072906830856,0,0.205
43,8754,200,0.0,0.008290070622609155,0,0.27
44,8954,200,0.0,0.008193189278150536,0,0.275
45,9154,200,0.0,0.00717772859106789,0,0.2
46,9354,200,0.0,0.0021925938957928627,0,0.09
47,9554,200,0.0,0.0024261842476908076,0,0.115
48,9754,200,0.0,0.006164153155812008,0,0.26
49,9954,200,0.0,0.005737522025965134,0,0.28
50,10154,200,0.0,0.002766655486348492,0,0.16
51,10354,200,0.0,0.0027959496696958693,0,0.045
52,10554,200,0.0,0.0031770229270630464,0,0.355
53,10754,200,0.0,0.0033869153723373913,0,0.19
54,10954,200,0.0,0.005580945375961754,0,0.15
55,11154,200,0.0,0.0032720661125271717,0,0.11
56,11354,200,0.0,0.005913146726776133,0,0.03
57,11554,200,0.0,0.006202983790596637,0,0.48
58,11754,200,0.0,0.005047859778062574,0,0.005
59,11954,200,0.0,0.007336968001955086,0,0.505
60,12154,200,0.0,0.004643465574949528,0,0.23
61,12354,200,0.0,0.004841446516043483,0,0.25
62,12554,200,0.0,0.002853892067763258,0,0.235
63,12754,200,0.0,0.004427295723467711,0,0.355
64,12914,160,0.2799999999999999,0.2835850795820909,1,0.00625
65,13114,200,0.0,0.0038317338799903145,0,0.31
66,13314,200,0.0,0.0016029175346844273,0,0.235
67,13514,200,0.0,0.0015037209736078689,0,0.14
68,13714,200,0.0,0.0018932488341715824,0,0.08
69,13914,200,0.0,0.0022004704800883948,0,0.025
70,14114,200,0.0,0.0017297749335644186,0,0.015
71,14314,200,0.0,0.009896397740247993,0,0.035
72,14514,200,0.0,0.002447433712807488,0,0.035
73,14714,200,0.0,0.00278441354778941,0,0.09
74,14914,200,0.0,0.018922925516751524,0,0.025
75,15114,200,0.0,0.0015081079545805824,0,0.185
76,15314,200,0.0,0.0006487822945105942,0,0.015
77,15514,200,0.0,0.0013543909882492967,0,0.06
78,15714,200,0.0,0.002862118159426537,0,0.24
79,15914,200,0.0,0.0017173598315865773,0,0.005
80,16114,200,0.0,0.003464402915514098,0,0.32
81,16314,200,0.0,0.002929203222302459,0,0.275
82,16514,200,0.0,0.0011987830337308741,0,0.005
83,16714,200,0.0,0.001677009886987889,0,0.06
84,16914,200,0.0,0.0017406021556780084,0,0.015
85,17114,200,0.0,0.001525007801853303,0,0.015
86,17314,200,0.0,0.0034325653973160558,0,0.36
87,17514,200,0.0,0.002356802489754394,0,0.245
88,17714,200,0.0,0.0016413377455446027,0,0.175
89,17914,200,0.0,0.0038356001620782933,0,0.22
90,18114,200,0.0,0.0026133170183655946,0,0.085
91,18314,200,0.0,0.004282149610846285,0,0.305
92,18514,200,0.0,0.003443978753481414,0,0.245
93,18714,200,0.0,0.003275763763984311,0,0.365
94,18914,200,0.0,0.01042425015151442,0,0.05
95,19114,200,0.0,0.0014046115072750191,0,0.005
96,19314,200,0.0,0.002810617740029939,0,0.2
97,19514,200,0.0,0.0064959339492903214,0,0.04
98,19714,200,0.0,0.0016152786390327253,0,0.005
99,19914,200,0.0,0.0036030897055483345,0,0.35
100,20114,200,0.0,0.0012841989119468835,0,0.045
101,20314,200,0.0,0.002006792639915218,0,0.145
102,20514,200,0.0,0.0052559138119901115,0,0.135
103,20714,200,0.0,0.004298716721926539,0,0.435
104,20914,200,0.0,0.0022015525257697466,0,0.14
105,21114,200,0.0,0.0021907692591710084,0,0.27
106,21314,200,0.0,0.0011489357240844177,0,0.115
107,21514,200,0.0,0.002309066077247908,0,0.31
108,21714,200,0.0,0.0022206467257926115,0,0.2
109,21914,200,0.0,0.002493437670780567,0,0.105
110,22114,200,0.0,0.0007455731876567437,0,0.075
111,22314,200,0.0,0.0007030196328389012,0,0.1
112,22514,200,0.0,0.0005073978972653315,0,0.025
113,22714,200,0.0,0.0007874754283523396,0,0.005
114,22914,200,0.0,0.0014628423988876137,0,0.045
115,23114,200,0.0,0.0009648378438416463,0,0.08
116,23314,200,0.0,0.0013943881460032454,0,0.15
117,23514,200,0.0,0.0013693663126846758,0,0.04
118,23714,200,0.0,0.003427304087646531,0,0.02
119,23914,200,0.0,0.0005528269171465019,0,0.03
