step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,118,nan,nan,nan,nan,nan,nan,0.0037339660339057446,nan
2000,0.198,0.177,0.5441176470588235,37,135,134,nan,nan,nan,nan,nan,nan,0.000427038626268768,nan
3000,0.111,0.155,0.8676470588235294,59,206,199,nan,nan,nan,nan,nan,nan,0.0005739673516072798,nan
4000,0.178,0.16075,0.8823529411764706,60,211,203,nan,nan,nan,nan,nan,nan,0.0002097737445947132,nan
5000,0.121,0.1528,0.8970588235294118,61,218,209,nan,nan,nan,nan,nan,nan,0.00011437042018769717,nan
6000,0.075,0.13983333333333334,0.9411764705882353,64,231,222,nan,nan,nan,nan,nan,nan,6.480380210359727e-05,nan
7000,0.108,0.1352857142857143,0.9558823529411765,65,240,230,nan,nan,nan,nan,nan,nan,7.205864515253779e-05,nan
8000,0.12,0.133375,0.9558823529411765,65,240,230,nan,nan,nan,nan,nan,nan,6.949590585463738e-05,nan
9000,0.142,0.13433333333333333,0.9558823529411765,65,240,230,nan,nan,nan,nan,nan,nan,6.826481485222757e-05,nan
10000,0.081,0.129,0.9558823529411765,65,241,231,nan,nan,nan,nan,nan,nan,5.0061301949426705e-05,nan
11000,0.087,0.12518181818181817,0.9705882352941176,66,250,239,nan,nan,nan,nan,nan,nan,6.486951466649771e-05,nan
12000,0.1,0.12308333333333334,0.9705882352941176,66,255,244,nan,nan,nan,nan,nan,nan,6.679230784993706e-05,nan
13000,0.051,0.11753846153846154,0.9852941176470589,67,260,248,nan,nan,nan,nan,nan,nan,0.00010867707147917827,nan
14000,0.101,0.11635714285714285,0.9852941176470589,67,261,249,nan,nan,nan,nan,nan,nan,0.00017566272447857046,nan
15000,0.085,0.11426666666666667,1.0,68,266,254,nan,nan,nan,nan,nan,nan,0.00024182569460572267,nan
