step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.187,0.187,0.4411764705882353,30,100,270,0.00926733876075496,0.00725379999587255,0.0,0.0,0.0,0.0,0.0024922587908804417,0.007752314209938049
2000,0.07,0.1285,0.9411764705882353,64,238,469,0.001012662538310646,0.0004159705750044918,0.007928278150835208,0.0067337864994882575,3.42434227657847,2.515133911873049,0.0008165659753722139,0.00040085331831141955
3000,0.088,0.115,0.9558823529411765,65,244,563,0.00011738192742169221,4.2700737124447054e-05,2.894088770104149e-05,2.2022604010193424e-05,0.008463045377965698,0.006489462137053608,0.0001854555429526954,4.80581527317554e-05
4000,0.108,0.11325,0.9705882352941176,66,249,676,7.862032975093893e-05,2.771999409772346e-05,8.883542519739691e-06,9.054566852835343e-06,0.002849789937104241,0.0029133210791491273,0.00014945357343822252,2.73255058173163e-05
5000,0.107,0.112,0.9705882352941176,66,252,786,6.24408811550026e-05,1.5896528111115994e-05,8.053101286962281e-06,4.51536807854339e-06,0.002772820364156662,0.001584463020681658,8.757860546029405e-05,1.7830671249612352e-05
6000,0.177,0.12283333333333334,0.9705882352941176,66,253,964,4.5913464079711636e-05,5.244928480353729e-06,4.524153345336843e-06,1.7849317066396275e-06,0.0016884631589543279,0.0006757540331089947,7.336004869830503e-05,1.2824796087897993e-05
7000,0.126,0.12328571428571429,0.9705882352941176,66,254,1090,4.081346483756548e-05,8.502066923066107e-06,3.5010796723543624e-06,1.4037365573959283e-06,0.001398638200532888,0.0005642214701014513,6.170206278875412e-05,9.755316496466548e-06
8000,0.246,0.138625,0.9705882352941176,66,254,1336,3.30746473903163e-05,5.84869609936134e-06,2.519157474088706e-06,7.663803214440658e-07,0.0010667127651413336,0.0003259319507181234,5.6902162757978656e-05,8.286555365430103e-06
9000,0.268,0.153,0.9852941176470589,67,260,1610,2.9907204064451735e-05,8.800039280339215e-06,2.2316450918987724e-06,1.2843827585843901e-06,0.000999652886411873,0.00057937069946574,5.4426511258498065e-05,7.161954337789211e-06
10000,0.209,0.1586,0.9852941176470589,67,260,1819,2.6334223835683108e-05,4.358936816356819e-06,1.6748548764401254e-06,9.524539505801574e-07,0.0007851793110346737,0.00044988455845580125,5.695636125528836e-05,6.744785164528367e-06
11000,0.126,0.15563636363636363,0.9852941176470589,67,262,1947,2.409923987966428e-05,6.658418842434767e-06,1.2403540191977906e-06,1.0195063572551524e-06,0.0006100794671934828,0.0005032343314660768,6.702803176995076e-05,5.9954987975743275e-06
12000,0.196,0.159,0.9852941176470589,67,262,2143,2.139885192746635e-05,4.157986699740365e-06,1.1865413769704234e-06,4.0411882291613465e-07,0.0006101416286841263,0.00020518036231532532,6.909415109385009e-05,5.5831237602888e-06
13000,0.086,0.1533846153846154,1.0,68,266,2232,1.9477316739137803e-05,4.337540583997226e-06,8.830157576296695e-07,5.143514120217406e-07,0.00046637554041230984,0.00027452560369841425,7.535217909571656e-05,5.085833396606177e-06
14000,0.25,0.16028571428571428,1.0,68,268,2484,1.9784604939559358e-05,3.993380250922958e-06,9.784272879187483e-07,3.824534957743708e-07,0.0005381644780802339,0.00021106973785378906,7.371021886683593e-05,4.712889111488039e-06
15000,0.095,0.15593333333333334,1.0,68,268,2579,1.8403187536214798e-05,3.250784970359193e-06,9.406236514271433e-07,4.2984994035027766e-07,0.0005361388504339282,0.00024501351347601136,8.665850495253836e-05,4.523527624314738e-06
16000,0.167,0.156625,1.0,68,268,2746,1.768503380697733e-05,4.9388209367295755e-06,1.0583472147684692e-06,3.884566897819887e-07,0.0006236541114092593,0.00022828426331534822,8.951594582867983e-05,4.190119209624754e-06
17000,0.104,0.1535294117647059,1.0,68,269,2851,1.7697897638194823e-05,3.1667375623672152e-06,6.569964888023186e-07,2.6076256641273587e-07,0.000397740698884409,0.0001572240037728217,0.00010560059596355131,4.109644164373094e-06
18000,0.119,0.1516111111111111,1.0,68,270,2971,1.8176431152243224e-05,4.808474828442409e-06,6.892687069768665e-07,4.30262758238735e-07,0.000428046632546591,0.0002675803744193643,0.0001158660909786704,3.930402633727681e-06
19000,0.093,0.14852631578947367,1.0,68,270,3064,1.6050359008854733e-05,3.4867500257322503e-06,5.758967246595515e-07,3.820167876851547e-07,0.0003660368320873632,0.0002442128156368051,0.00013372944981529145,3.765730819509372e-06
