step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.187,0.187,0.4411764705882353,30,100,270,0.00926733876075496,0.00725379999587255,0.00926733876075496,0.00725379999587255,4.815064288805208,4.916223750663448,0.04463329166173935,0.007752314209938049
2000,0.144,0.1655,0.6029411764705882,41,147,458,0.0006433768494389369,0.0003897275978987696,0.0006433768494389369,0.0003897275978987696,0.32476498692852035,0.2530326510617412,0.0068097005926538254,0.00039620674834441163
3000,0.087,0.13933333333333334,0.8823529411764706,60,225,619,0.00010485521149881794,6.972611286018726e-05,0.00010485521149881794,6.972611286018726e-05,0.028267887276855714,0.01884756949695576,0.00660422968538478,4.136558088248421e-05
4000,0.237,0.16375,0.8823529411764706,60,225,856,6.509170738285366e-05,1.1116604206712948e-05,6.509170738285366e-05,1.1116604206712948e-05,0.018782600528316238,0.00321900141856534,0.005685127033852041,2.4715953088161767e-05
5000,0.144,0.1598,0.8823529411764706,60,226,1001,4.596770864079897e-05,9.217316214606518e-06,4.596770864079897e-05,9.217316214606518e-06,0.01425369564550738,0.0029109969790443034,0.00520535077364184,1.566264062967093e-05
6000,0.169,0.16133333333333333,0.8823529411764706,60,230,1174,3.715209561438347e-05,9.163296440552502e-06,3.715209561438347e-05,9.163296440552502e-06,0.012472591897047384,0.0030825144998667666,0.004671095792669803,1.1647751688997233e-05
7000,0.283,0.17871428571428571,0.8823529411764706,60,230,1457,3.289016108074354e-05,4.0515803231068974e-06,3.289016108074354e-05,4.0515803231068974e-06,0.011751929843415634,0.0014736834293611516,0.0043486744521651416,9.415291101049662e-06
8000,0.14,0.173875,0.8823529411764706,60,230,1597,2.7013743166597645e-05,3.7116479582266494e-06,2.7013743166597645e-05,3.7116479582266494e-06,0.010255500638935834,0.001406277384747697,0.0038903476360719652,7.820489154710231e-06
9000,0.189,0.17555555555555555,0.9852941176470589,67,248,1802,2.522096369517462e-05,1.1472981771122927e-05,2.522096369517462e-05,1.1472981771122927e-05,0.010171063106910945,0.0045379844868136095,0.003530172382015735,7.153357370043522e-06
10000,0.117,0.1697,0.9852941176470589,67,248,1919,2.3871617082073095e-05,5.58652258660465e-06,2.3871617082073095e-05,5.58652258660465e-06,0.010089788065730904,0.0023348106860289325,0.0033702596257207916,6.357599781495082e-06
