episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,9.11725959293827,0,0.205
1,400,200,0.0,10.000000000000007,0,0.115
2,600,200,0.0,10.000000000000007,0,0.12
3,800,200,0.0,10.000000000000007,0,0.12
4,1000,200,0.0,10.000000000000007,0,0.21
5,1200,200,0.0,2.769068019192439,0,0.175
6,1400,200,0.0,0.13393116152469076,0,0.22
7,1600,200,0.0,0.12863224518983213,0,0.03
8,1800,200,0.0,0.051890460104308776,0,0.155
9,2000,200,0.0,0.03243511537521702,0,0.14
10,2200,200,0.0,0.03789220780510232,0,0.2
11,2400,200,0.0,0.02492874065614953,0,0.15
12,2600,200,0.0,0.03597937197579719,0,0.16
13,2800,200,0.0,0.02986635454777336,0,0.11
14,2983,183,0.1765,0.22058451801318413,1,0.0273224043715847
15,3183,200,0.0,0.009594227974114371,0,0.15
16,3383,200,0.0,0.023920658954501444,0,0.28
17,3583,200,0.0,0.010724423815236613,0,0.16
18,3783,200,0.0,0.01512143633544109,0,0.14
19,3983,200,0.0,0.013291123384388856,0,0.265
20,4183,200,0.0,0.009055715920903224,0,0.14
21,4383,200,0.0,0.013908905106185745,0,0.36
22,4583,200,0.0,0.010325352821645501,0,0.27
23,4783,200,0.0,0.05756135673101696,0,0.09
24,4983,200,0.0,0.018718339623910757,0,0.035
25,5183,200,0.0,0.019157988915981815,0,0.015
26,5383,200,0.0,0.008139553272883161,0,0.265
27,5583,200,0.0,0.007798733509515062,0,0.245
28,5783,200,0.0,0.005179301871012968,0,0.135
29,5983,200,0.0,0.0032084987332657747,0,0.08
30,6183,200,0.0,0.008453284759512984,0,0.235
31,6383,200,0.0,0.007991177073001328,0,0.28
32,6583,200,0.0,0.009358251389106306,0,0.27
33,6783,200,0.0,0.010925929977067423,0,0.05
34,6983,200,0.0,0.017364593911883514,0,0.005
35,7183,200,0.0,0.005115734603641484,0,0.185
36,7383,200,0.0,0.006693151768936823,0,0.28
37,7583,200,0.0,0.004974073114274891,0,0.155
38,7783,200,0.0,0.006107863182465675,0,0.08
39,7983,200,0.0,0.004103031461480274,0,0.16
40,8183,200,0.0,0.008459309980621619,0,0.04
41,8383,200,0.0,0.004986149994888973,0,0.04
42,8583,200,0.0,0.008704789677079616,0,0.145
43,8783,200,0.0,0.007657194359315395,0,0.185
44,8983,200,0.0,0.00767303364169504,0,0.02
45,9183,200,0.0,0.00645680296636087,0,0.27
46,9383,200,0.0,0.0056016906307181,0,0.225
