step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.154,0.154,0.5,34,123,258,0.0075162449857679664,0.006777406914542753,0.0075162449857679664,0.006777406914542753,4.887675398935048,4.916103957278758,0.006850740872323513,0.006931946612894535
2000,0.144,0.149,0.7352941176470589,50,178,454,0.0007195182371207112,0.0003376005096843116,0.0007195182371207112,0.0003376005096843116,0.4751034781181519,0.28408971879630235,0.0005099220818228787,0.0003692453047260642
3000,0.134,0.144,0.8088235294117647,55,209,617,0.0001007014033986245,5.082415353410511e-05,0.0001007014033986245,5.082415353410511e-05,0.030202724369688332,0.01543051140648074,0.0006473351856402587,3.758555634158256e-05
4000,0.203,0.15875,0.8088235294117647,55,209,820,6.0324195890401814e-05,1.2976704572462448e-05,6.0324195890401814e-05,1.2976704572462448e-05,0.019464577371906495,0.004193540862034914,0.0003772597911593039,2.232568302133586e-05
5000,0.173,0.1616,0.9264705882352942,63,234,1016,4.3402081041282574e-05,2.8143550600318886e-05,4.3402081041282574e-05,2.8143550600318886e-05,0.015002316467820746,0.009966774142819646,0.0002570810008619446,1.5053111846100364e-05
6000,0.158,0.161,0.9264705882352942,63,234,1174,3.3437523667043355e-05,8.040183963081374e-06,3.3437523667043355e-05,8.040183963081374e-06,0.012577098370962965,0.002959645557348513,0.0002260153091920074,1.2191896139484016e-05
7000,0.169,0.16214285714285714,0.9264705882352942,63,236,1345,2.9292473181906174e-05,1.0160764742110525e-05,2.9292473181906174e-05,1.0160764742110525e-05,0.01164540377585523,0.004119284801296226,0.00018816986766614718,9.250138787592732e-06
8000,0.166,0.162625,0.9264705882352942,63,236,1511,2.5593876616548218e-05,2.3629050061073157e-06,2.5593876616548218e-05,2.3629050061073157e-06,0.010835934382604304,0.0010074413317697197,0.00017253753460681764,7.5791731110257386e-06
9000,0.087,0.15422222222222223,0.9264705882352942,63,236,1598,2.3837814443067636e-05,6.929825471745041e-06,2.3837814443067636e-05,6.929825471745041e-06,0.010705545572897343,0.0030996122517008033,0.00015557110185545752,6.461198851411609e-06
10000,0.146,0.1534,0.9264705882352942,63,236,1744,2.345612874830282e-05,1.6386945792131738e-06,2.345612874830282e-05,1.6386945792131738e-06,0.010936142984684457,0.0007739897099266288,0.0001455509237057413,5.685523716238094e-06
11000,0.233,0.16063636363636363,0.9264705882352942,63,236,1977,2.066706647695671e-05,1.2076354763578581e-06,2.066706647695671e-05,1.2076354763578581e-06,0.010131451376757358,0.0005943975686736571,0.0001275709543551784,5.003875496868204e-06
12000,0.229,0.16633333333333333,0.9264705882352942,63,236,2206,2.0306569037795794e-05,1.6897228424002088e-06,2.0306569037795794e-05,1.6897228424002088e-06,0.010353899538970845,0.0008643086282923793,0.0001169360568819684,4.560782906764871e-06
13000,0.221,0.17053846153846153,0.9264705882352942,63,236,2427,1.9136289832438632e-05,1.4004979053123977e-06,1.9136289832438632e-05,1.4004979053123977e-06,0.010131320616099155,0.0007463251521605183,0.0001098135978445498,4.3357530648791e-06
14000,0.202,0.1727857142857143,0.9264705882352942,63,236,2629,1.8657871438822126e-05,1.5283228405133173e-06,1.8657871438822126e-05,1.5283228405133173e-06,0.010259830663685666,0.00083121113457971,9.999696775776101e-05,4.093236527864974e-06
15000,0.267,0.17906666666666668,0.9558823529411765,65,245,2903,1.776208901571139e-05,3.1930823046417445e-06,1.776208901571139e-05,3.1930823046417445e-06,0.010043438044886164,0.0018125401101708218,9.876913050356961e-05,4.033625695228693e-06
16000,0.255,0.1838125,0.9558823529411765,65,247,3160,1.7114689038791375e-05,3.860756034434063e-06,1.7114689038791375e-05,3.860756034434063e-06,0.009984979168336468,0.0022679574085750064,9.419073453318561e-05,3.9899819921629385e-06
17000,0.205,0.18505882352941178,0.9558823529411765,65,247,3365,1.661348748556764e-05,8.252576870636861e-07,1.661348748556764e-05,8.252576870636861e-07,0.009990143513990113,0.0004994744817835062,9.189305375821278e-05,3.877869658708732e-06
18000,0.126,0.1817777777777778,0.9558823529411765,65,247,3491,1.5338731542677066e-05,1.415778347650922e-06,1.5338731542677066e-05,1.415778347650922e-06,0.009514015890799123,0.0008733490229971628,8.345637492311653e-05,3.7251490107337303e-06
19000,0.084,0.17663157894736842,0.9558823529411765,65,247,3575,1.6051988501160286e-05,1.5065312703661059e-06,1.6051988501160286e-05,1.5065312703661059e-06,0.010158041268031857,0.000956810927315634,8.068978467144915e-05,3.4442275698438607e-06
20000,0.25,0.1803,0.9558823529411765,65,247,3825,1.465893456042977e-05,1.268530891991304e-06,1.465893456042977e-05,1.268530891991304e-06,0.009549937604342822,0.0008220615351896517,7.952332479362668e-05,3.3576116207996165e-06
21000,0.122,0.17752380952380953,0.9558823529411765,65,250,3950,1.3910321930794811e-05,2.01931338234301e-06,1.3910321930794811e-05,2.01931338234301e-06,0.009239992239548564,0.0013428375602226078,8.359644179745374e-05,3.276806751614458e-06
22000,0.061,0.17222727272727273,0.9558823529411765,65,250,4011,1.2955432249909194e-05,9.270548920872003e-07,1.2955432249909194e-05,9.270548920872003e-07,0.008816825747962043,0.0006308704835013024,7.591274422975402e-05,3.1454650459181722e-06
23000,0.062,0.16743478260869565,0.9558823529411765,65,252,4075,1.5134080909305222e-05,2.0082222914373686e-06,1.5134080909305222e-05,2.0082222914373686e-06,0.01051565979945687,0.001396321858834382,7.894768860205659e-05,3.0484507981327624e-06
24000,0.102,0.16470833333333335,0.9558823529411765,65,252,4177,1.3890511037935343e-05,7.067005989321557e-07,1.3890511037935343e-05,7.067005989321557e-07,0.009870469312531,0.000502310372644442,7.279418591497234e-05,2.916838347175599e-06
25000,0.073,0.16104,0.9558823529411765,65,252,4250,1.3415135956713802e-05,9.962623281732892e-07,1.3415135956713802e-05,9.962623281732892e-07,0.009737306459711484,0.000721818802423692,7.119857956240594e-05,2.7771435808290332e-06
26000,0.141,0.16026923076923077,1.0,68,265,4404,1.3954517265035794e-05,6.676352812488952e-06,1.3954517265035794e-05,6.676352812488952e-06,0.010327112803999536,0.004936823578591006,6.65445547665513e-05,2.7568670701612065e-06
27000,0.111,0.15844444444444444,1.0,68,268,4518,1.3251148408705154e-05,5.683695936323427e-06,1.3251148408705154e-05,5.683695936323427e-06,0.009945928366357088,0.004291946586084972,6.316699715443975e-05,2.8020358148523884e-06
28000,0.141,0.15782142857142858,1.0,68,269,4660,1.292536694079977e-05,8.388291156038455e-07,1.292536694079977e-05,8.388291156038455e-07,0.009888841174721745,0.000641304723415617,6.072436422937244e-05,2.810566666653358e-06
29000,0.076,0.155,1.0,68,269,4736,1.3363259397106289e-05,5.870425119097624e-07,1.3363259397106289e-05,5.870425119097624e-07,0.010398712354281464,0.0004568685371258487,5.8243918494554236e-05,2.7025417851973543e-06
30000,0.129,0.15413333333333334,1.0,68,269,4865,1.2963361300077053e-05,9.333882223056252e-07,1.2963361300077053e-05,9.333882223056252e-07,0.01024741706295279,0.0007367800183821421,5.846923779154167e-05,2.616872488374611e-06
31000,0.263,0.15764516129032258,1.0,68,269,5128,1.3198646251762356e-05,3.742918235913287e-07,1.3198646251762356e-05,3.742918235913287e-07,0.010614500742980773,0.000301119005028102,5.5120677508512014e-05,2.5717548936654565e-06
32000,0.217,0.1595,1.0,68,269,5345,1.2963872714246992e-05,3.7514837363446235e-07,1.2963872714246992e-05,3.7514837363446235e-07,0.010596178179030415,0.0003066675933664217,5.4208871101764086e-05,2.495699141206842e-06
