step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,310,0.010637833189684897,0.009053775815603633,0.0,0.0,0.0,0.0,0.008578645065426826,0.008937968872487545
2000,0.138,0.149,0.8529411764705882,58,204,475,0.0011699955557296694,0.00042884836268391693,0.009199082223779482,0.008547928338230797,3.28339309369441,2.4912550334116883,0.011412552642286754,0.0005090638470283012
3000,0.105,0.13433333333333333,0.9411764705882353,64,223,599,0.00012073095661305291,5.576072307675475e-05,3.307489023427479e-05,2.7519269873126015e-05,0.007652557200070863,0.006377954095261224,0.008998404351994395,5.360735805516015e-05
4000,0.117,0.13,0.9558823529411765,65,242,734,7.337445722985914e-05,2.7806423574731518e-05,1.4793495319880203e-05,8.389446669689082e-06,0.003750303291119471,0.002123143378293908,0.007731087927473709,2.8649016996496356e-05
5000,0.169,0.1378,0.9705882352941176,66,252,913,5.36286860061899e-05,1.9230045203107446e-05,8.210120147893883e-06,2.4113666400779685e-06,0.002264315334612589,0.0006585872907468622,0.0070797010371461515,1.9968835315012258e-05
6000,0.143,0.13866666666666666,0.9705882352941176,66,255,1059,4.4523469088770046e-05,1.144022303700426e-05,5.610742356601315e-06,1.8731013441389273e-06,0.001665321693122099,0.0005578382821204875,0.0064537981252651665,1.4336097882733157e-05
7000,0.262,0.15628571428571428,0.9705882352941176,66,255,1321,3.685959059493914e-05,5.456870793495466e-06,3.3453939137267187e-06,1.0294943452619824e-06,0.0010590422347904465,0.0003246274911758518,0.005977461790433154,1.1443814198628388e-05
8000,0.175,0.158625,0.9705882352941176,66,256,1497,3.294906513474416e-05,1.0434676208646896e-05,2.4941606118643126e-06,1.2047258632829846e-06,0.0008374939742279166,0.0004049506950535707,0.005478025697404519,9.560936071920878e-06
9000,0.192,0.16233333333333333,0.9705882352941176,66,259,1692,2.9342443601384122e-05,1.1625375256476313e-05,1.9291057924419874e-06,1.128654588156911e-06,0.000683190789960849,0.00039884056512939805,0.005164324635756202,8.601936465311154e-06
10000,0.254,0.1715,0.9705882352941176,66,263,1950,2.6943559844330308e-05,1.1804109182839393e-05,1.6872607224873418e-06,1.2788600443171152e-06,0.0006250918622414614,0.00047467824766785657,0.004739313941099681,7.958786298331688e-06
11000,0.218,0.17572727272727273,0.9705882352941176,66,263,2168,2.4512967984515153e-05,4.005170037956454e-06,1.6336390768178342e-06,5.51642787638219e-07,0.0006334504093523177,0.00021354565804589787,0.0042336959303356705,7.1231838730909655e-06
12000,0.185,0.1765,1.0,68,267,2357,2.2939911925916662e-05,4.3611056329375365e-06,9.867163769101624e-07,4.277274572178261e-07,0.00039771460772102847,0.00017291632438236137,0.004035954663646407,6.482181467845294e-06
13000,0.215,0.17946153846153845,1.0,68,267,2572,2.216092921857083e-05,2.576624953757386e-06,9.592384315531723e-07,2.009110693026139e-07,0.00040307864174893705,8.428149243899861e-05,0.0035757497106096705,5.802554106367097e-06
14000,0.287,0.18714285714285714,1.0,68,267,2859,2.084679315327557e-05,6.234717280870594e-07,1.0560427714337575e-06,7.856232952638035e-08,0.00045956023843118227,3.407123048872266e-05,0.0035415430705761537,5.416468560042631e-06
15000,0.319,0.19593333333333332,1.0,68,271,3182,1.9676003263316988e-05,5.37719047317981e-06,1.0393879766927063e-06,2.1533307439317596e-07,0.0004666582757475672,9.618973781853507e-05,0.0033564011607086284,5.30180648388523e-06
16000,0.202,0.1963125,1.0,68,271,3384,1.811573005767005e-05,3.4017258230429185e-06,7.396368972075663e-07,1.656100449803145e-07,0.0003432829009965321,7.644042366354932e-05,0.0032524945712066257,5.112523770094412e-06
