episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,9.199258498590028,0,0.29
1,400,200,0.0,10.000000000000007,0,0.12
2,600,200,0.0,10.000000000000007,0,0.155
3,800,200,0.0,10.000000000000007,0,0.085
4,1000,200,0.0,10.000000000000007,0,0.285
5,1200,200,0.0,2.6557902422988384,0,0.14
6,1400,200,0.0,0.16550604879852415,0,0.1
7,1600,200,0.0,0.06820969586443093,0,0.03
8,1800,200,0.0,0.04520735525580244,0,0.14
9,2000,200,0.0,0.030022121936775045,0,0.09
10,2200,200,0.0,0.027473256849035458,0,0.055
11,2400,200,0.0,0.042486367063007915,0,0.05
12,2600,200,0.0,0.024656972371071534,0,0.005
13,2800,200,0.0,0.025368705792976086,0,0.005
14,3000,200,0.0,0.013005401245068151,0,0.12
15,3132,132,0.4059999999999999,0.4207143165598047,1,0.007575757575757576
16,3332,200,0.0,0.006841114186954019,0,0.165
17,3532,200,0.0,0.006347362075252306,0,0.075
18,3732,200,0.0,0.016263727415477238,0,0.025
19,3932,200,0.0,0.010436984374362898,0,0.1
20,4132,200,0.0,0.005646217764591081,0,0.265
21,4332,200,0.0,0.0030927130965580636,0,0.13
22,4532,200,0.0,0.005148295930648559,0,0.205
23,4732,200,0.0,0.012545229608930446,0,0.275
24,4932,200,0.0,0.0019368607532880134,0,0.16
25,5132,200,0.0,0.019589491335351254,0,0.03
26,5332,200,0.0,0.013015077044985189,0,0.08
27,5532,200,0.0,0.0019197657613502406,0,0.145
28,5732,200,0.0,0.0016947866518696357,0,0.415
29,5932,200,0.0,0.01954387076479959,0,0.005
30,6132,200,0.0,0.0013903907772824773,0,0.24
31,6332,200,0.0,0.0012665086750886841,0,0.2
32,6532,200,0.0,0.001557641483337831,0,0.065
33,6732,200,0.0,0.006976091804592664,0,0.07
34,6932,200,0.0,0.000875160208205112,0,0.37
35,7132,200,0.0,0.0007687708277794764,0,0.295
36,7332,200,0.0,0.0006283561928123997,0,0.28
37,7532,200,0.0,0.0006661196361793618,0,0.225
38,7732,200,0.0,0.0007738835443275607,0,0.365
39,7932,200,0.0,0.0005826517522876392,0,0.14
40,8132,200,0.0,0.0003620889344574831,0,0.25
41,8332,200,0.0,0.0003693125385189483,0,0.23
42,8532,200,0.0,0.002074714240529267,0,0.14
43,8732,200,0.0,0.00034881296351504585,0,0.4
44,8932,200,0.0,0.0007918489095523154,0,0.39
45,9132,200,0.0,0.0060837883231037665,0,0.11
46,9332,200,0.0,0.00029262336899864234,0,0.22
47,9532,200,0.0,0.002269623276434495,0,0.22
