step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.187,0.187,0.4411764705882353,30,100,99,0.007696591982528329,0.00725379999587255,0.007696591982528329,0.00725379999587255,4.783324225545196,4.95134590366796,0.006095399148762226,0.0074236392974853516
2000,0.1,0.1435,0.6470588235294118,44,156,150,0.0006062727357675613,0.0003738113073551277,0.0006062727357675613,0.0003738113073551277,0.40708929000858085,0.2841829082384212,0.00104066280493862,0.0003665841898873623
3000,0.047,0.11133333333333334,0.7647058823529411,52,190,182,3.5740380147391525e-05,4.773414852643289e-05,3.5740380147391525e-05,4.773414852643289e-05,0.010139525256847762,0.013454892597108135,0.00041389740695012734,3.0157930933455644e-05
4000,0.093,0.10675,0.8382352941176471,57,205,197,1.788779622153035e-05,1.8669281045161058e-05,1.788779622153035e-05,1.8669281045161058e-05,0.00541568791851459,0.005642587723629972,0.0002764500940684229,1.518588453427583e-05
5000,0.194,0.1242,0.8382352941176471,57,208,200,8.512138416551456e-06,1.043471413668392e-05,8.512138416551456e-06,1.043471413668392e-05,0.002754799945413517,0.0034469689971314173,0.00023202469797979576,8.738611043327182e-06
6000,0.142,0.12716666666666668,0.8382352941176471,57,212,204,3.303435838640492e-06,1.6037340759225893e-05,3.303435838640492e-06,1.6037340759225893e-05,0.0011643739672000336,0.0056280614294467665,0.00020544601031724597,6.486275556881083e-06
7000,0.191,0.1362857142857143,0.8382352941176471,57,212,204,1.667690547249535e-06,3.462957711630386e-06,1.667690547249535e-06,3.462957711630386e-06,0.0006244904554905795,0.001305823351514518,0.00019252069565845885,4.428707726447101e-06
8000,0.262,0.152,0.8382352941176471,57,212,204,9.071531762040698e-07,8.076248615468663e-07,9.071531762040698e-07,8.076248615468663e-07,0.00035872966973610735,0.0003212203009423901,0.00017799749781988793,2.9029430857008267e-06
9000,0.288,0.1671111111111111,0.8382352941176471,57,212,204,4.897371926265098e-07,1.3886472888633777e-06,4.897371926265098e-07,1.3886472888633777e-06,0.00020550801190267058,0.0005849977559857256,0.00016105606059136336,1.979391212501014e-06
10000,0.168,0.1672,0.8382352941176471,57,212,204,3.692876666894747e-07,2.4850283067722445e-06,3.692876666894747e-07,2.4850283067722445e-06,0.00016244650562349819,0.0010833357304468765,0.00014764722019936017,1.5579301392563138e-06
11000,0.184,0.16872727272727273,0.8382352941176471,57,212,204,2.6052788610511274e-07,2.2004586353825276e-06,2.6052788610511274e-07,2.2004586353825276e-06,0.0001189664689969007,0.001021881230284309,0.00012775585776580555,1.1779832013587565e-06
12000,0.098,0.16283333333333333,0.8382352941176471,57,212,204,2.643223425895151e-07,2.4469037851485915e-06,2.643223425895151e-07,2.4469037851485915e-06,0.0001265013931386392,0.0011732381598625796,0.00012131510502149467,1.0232867939237166e-06
13000,0.08,0.15646153846153846,0.8382352941176471,57,216,208,2.3133772346639604e-07,6.214214919882412e-06,2.3133772346639604e-07,6.214214919882412e-06,0.00011561034056215108,0.003075419117446364,0.00011259957518632291,1.0271275982631778e-06
14000,0.188,0.15871428571428572,0.9117647058823529,62,233,224,1.8847612862378192e-07,5.4049502120809265e-06,1.8847612862378192e-07,5.4049502120809265e-06,9.699626073232078e-05,0.0028180138058780616,0.00010975291920840391,8.420469204679648e-07
15000,0.086,0.15386666666666668,0.9117647058823529,62,233,224,1.9084558632128888e-07,9.965831631188238e-07,1.9084558632128888e-07,9.965831631188238e-07,0.00010140627773364864,0.0005318794254380427,0.00011880830332484037,8.870008138899266e-07
16000,0.069,0.1485625,0.9117647058823529,62,233,224,2.1001603475935449e-07,9.759245282685064e-07,2.1001603475935449e-07,9.759245282685064e-07,0.00011474528080367568,0.000536016923139118,0.00010896637080077198,7.070714069215001e-07
17000,0.057,0.1431764705882353,0.9117647058823529,62,233,224,1.6667137327985664e-07,1.0901651822222514e-06,1.6667137327985664e-07,1.0901651822222514e-06,9.402887462346284e-05,0.0006129691058711387,0.00011718836610816652,6.056593481105211e-07
18000,0.026,0.13666666666666666,0.9117647058823529,62,233,224,2.103431212455794e-07,1.4722828934935618e-06,2.103431212455794e-07,1.4722828934935618e-06,0.00012113085480404652,0.000857717767074006,0.00010373768472345545,5.313018454984331e-07
19000,0.058,0.1325263157894737,0.9117647058823529,62,233,224,1.4216397897973037e-07,5.874205879577084e-07,1.4216397897973037e-07,5.874205879577084e-07,8.498913788563289e-05,0.00035014050793093736,0.0001090459667302639,4.673958935796918e-07
20000,0.028,0.1273,0.9411764705882353,64,242,233,1.0173107867217368e-07,6.173988762848267e-06,1.0173107867217368e-07,6.173988762848267e-06,6.194158031022295e-05,0.0037796801192849375,0.00010798835047717148,4.858635609537032e-07
21000,0.161,0.1289047619047619,0.9705882352941176,66,247,238,1.7805480838531998e-07,2.119658871656217e-06,1.7805480838531998e-07,2.119658871656217e-06,0.0001112957979528926,0.001313323902603208,0.00011202825193231547,5.857062522238721e-07
22000,0.167,0.13063636363636363,0.9705882352941176,66,249,240,1.3824860792017113e-07,1.0892592097245158e-06,1.3824860792017113e-07,1.0892592097245158e-06,8.823324856794023e-05,0.0006953348126793944,0.00012047710649130749,5.089764029264643e-07
23000,0.117,0.13004347826086957,0.9852941176470589,67,260,249,1.071154338485174e-07,5.735210880509398e-06,1.071154338485174e-07,5.735210880509398e-06,6.97522230701762e-05,0.0037314898048794974,0.00011660684857633896,5.67964481241745e-07
24000,0.234,0.134375,0.9852941176470589,67,260,249,1.171943132396208e-07,2.1540675864427572e-07,1.171943132396208e-07,2.1540675864427572e-07,7.82333016994973e-05,0.00014362909201855574,0.00011202478397535742,4.871728108355455e-07
25000,0.217,0.13768,0.9852941176470589,67,260,249,8.841321641831024e-08,3.3139901414810433e-07,8.841321641831024e-08,3.3139901414810433e-07,6.01019761230599e-05,0.00022442710409376098,0.00011669371152584062,4.0612693516806076e-07
26000,0.172,0.139,0.9852941176470589,67,262,251,8.484524276951127e-08,1.220749716554919e-06,8.484524276951127e-08,1.220749716554919e-06,5.873382269552508e-05,0.0008499934495197726,0.0001204406329561607,3.603292488989496e-07
27000,0.058,0.136,0.9852941176470589,67,262,251,8.99392286623291e-08,1.0044521838089295e-06,8.99392286623291e-08,1.0044521838089295e-06,6.351745616858455e-05,0.0007079394106596817,0.00011969156310988183,3.771897474322827e-07
28000,0.106,0.13492857142857143,0.9852941176470589,67,262,251,7.572644026308937e-08,2.079018225801401e-06,7.572644026308937e-08,2.079018225801401e-06,5.446962994047284e-05,0.0014935483761675935,0.0001563172501828376,3.502567712345694e-07
29000,0.081,0.13306896551724137,0.9852941176470589,67,262,251,7.625671879959892e-08,1.0133367182432574e-06,7.625671879959892e-08,1.0133367182432574e-06,5.5627934164493476e-05,0.0007405800975223875,0.0001729171117513033,3.613487352041034e-07
30000,0.104,0.1321,0.9852941176470589,67,262,251,8.144442638251365e-08,7.857099856151128e-07,8.144442638251365e-08,7.857099856151128e-07,6.0332930668187234e-05,0.000581623546143948,0.00019389671291719423,3.4051420254144206e-07
31000,0.14,0.13235483870967743,0.9852941176470589,67,262,251,6.360967949195892e-08,3.328274313454497e-07,6.360967949195892e-08,3.328274313454497e-07,4.806884547052708e-05,0.0002519835236665641,0.00023817532296379796,2.850752707672655e-07
32000,0.084,0.13084375,0.9852941176470589,67,262,251,5.132598695262962e-08,2.806159810206825e-07,5.132598695262962e-08,2.806159810206825e-07,3.932055183232503e-05,0.00021495789835662644,0.00022731022969492187,2.5038329369664323e-07
33000,0.104,0.13003030303030302,0.9852941176470589,67,262,251,4.764512294099286e-08,2.2753176900131805e-07,4.764512294099286e-08,2.2753176900131805e-07,3.7023573156721995e-05,0.00017699622692209988,0.00025506443089943787,2.3259827815280687e-07
34000,0.084,0.12867647058823528,0.9852941176470589,67,262,251,4.4635027250991686e-08,1.1313830059517177e-07,4.4635027250991686e-08,1.1313830059517177e-07,3.52594076430021e-05,8.939372619736468e-05,0.000266440334269646,2.1600177979408386e-07
35000,0.097,0.12777142857142856,0.9852941176470589,67,262,251,3.923940591469723e-08,1.2053077189109536e-07,3.923940591469723e-08,1.2053077189109536e-07,3.14279317252275e-05,9.656185838862151e-05,0.0002729659196738794,1.8863815632741421e-07
36000,0.079,0.12641666666666668,1.0,68,264,252,3.653612786715971e-08,3.933137128926442e-07,3.653612786715971e-08,3.933137128926442e-07,2.9662878614404374e-05,0.00031985798003860826,0.0002646118768334418,1.743055667837723e-07
37000,0.086,0.12532432432432433,1.0,68,264,252,3.414645662865583e-08,1.8605384759997637e-07,3.414645662865583e-08,1.8605384759997637e-07,2.808710189901603e-05,0.00015291509926624116,0.00027893570912965513,1.5760905716533102e-07
38000,0.059,0.12357894736842105,1.0,68,265,253,3.173665889034502e-08,3.958382369580653e-07,3.173665889034502e-08,3.958382369580653e-07,2.643692084668854e-05,0.0003299704543800804,0.00025104349932371405,1.5213588572038361e-07
39000,0.051,0.12171794871794872,1.0,68,265,253,4.231020422906795e-08,5.282616814514079e-08,4.231020422906795e-08,5.282616814514079e-08,3.576899093222345e-05,4.465330761457701e-05,0.0002499898612149991,1.4385336185185338e-07
40000,0.185,0.1233,1.0,68,265,253,3.480136128344482e-08,2.299142979765808e-07,3.480136128344482e-08,2.299142979765808e-07,2.9718673193042868e-05,0.0001969293668211322,0.00027352385605991004,1.3386144890148443e-07
