step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.135,0.135,0.7352941176470589,50,169,281,nan,nan,nan,nan,nan,nan,0.001452164025977254,nan
2000,0.099,0.117,0.7794117647058824,53,194,404,nan,nan,nan,nan,nan,nan,0.00013880718277505365,nan
3000,0.141,0.125,0.8529411764705882,58,225,575,nan,nan,nan,nan,nan,nan,0.00023028558355144924,nan
4000,0.203,0.1445,0.8529411764705882,58,226,779,nan,nan,nan,nan,nan,nan,3.654417786947306e-05,nan
5000,0.107,0.137,0.9411764705882353,64,244,904,nan,nan,nan,nan,nan,nan,1.92297146677447e-05,nan
6000,0.172,0.14283333333333334,0.9411764705882353,64,244,1076,nan,nan,nan,nan,nan,nan,5.955886284709777e-06,nan
7000,0.03,0.12671428571428572,0.9705882352941176,66,258,1119,nan,nan,nan,nan,nan,nan,1.4202323801100647e-05,nan
8000,0.12,0.125875,0.9705882352941176,66,260,1241,nan,nan,nan,nan,nan,nan,1.8236778073401183e-05,nan
9000,0.241,0.13866666666666666,0.9705882352941176,66,260,1482,nan,nan,nan,nan,nan,nan,1.5261510946970702e-05,nan
10000,0.12,0.1368,0.9705882352941176,66,261,1603,nan,nan,nan,nan,nan,nan,1.1403133267549493e-05,nan
11000,0.148,0.1378181818181818,0.9852941176470589,67,265,1755,nan,nan,nan,nan,nan,nan,2.5041633637329143e-05,nan
12000,0.112,0.13566666666666666,0.9852941176470589,67,265,1867,nan,nan,nan,nan,nan,nan,4.432736781791391e-05,nan
13000,0.161,0.1376153846153846,0.9852941176470589,67,265,2028,nan,nan,nan,nan,nan,nan,8.459280082479381e-05,nan
14000,0.118,0.1362142857142857,1.0,68,269,2149,nan,nan,nan,nan,nan,nan,0.00015353186523134354,nan
15000,0.167,0.13826666666666668,1.0,68,269,2316,nan,nan,nan,nan,nan,nan,0.0001777541784758796,nan
16000,0.098,0.13575,1.0,68,269,2414,nan,nan,nan,nan,nan,nan,0.00017746875684861152,nan
17000,0.127,0.13523529411764706,1.0,68,269,2541,nan,nan,nan,nan,nan,nan,0.00022086009453050793,nan
18000,0.099,0.13322222222222221,1.0,68,269,2640,nan,nan,nan,nan,nan,nan,0.0002847314566060959,nan
19000,0.093,0.13110526315789472,1.0,68,269,2733,nan,nan,nan,nan,nan,nan,0.0003414767817266693,nan
20000,0.067,0.1279,1.0,68,269,2800,nan,nan,nan,nan,nan,nan,0.00037765966222286804,nan
