step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,118,0.005405608955651331,0.004979502164176114,0.0,0.0,0.0,0.0,0.0037339660339057446,0.005059316288679838
2000,0.18,0.168,0.5882352941176471,40,149,145,0.00033532236421807387,0.00032685290777696604,0.004979816385700057,0.004635653898074496,3.1475755583814653,2.4394837763536046,0.000517660555022303,0.00029494825030633367
3000,0.128,0.15466666666666667,0.6911764705882353,47,179,173,2.0509548079417073e-05,5.303954298608564e-05,2.528463025797123e-05,2.1570255863645065e-05,0.010855635277888184,0.009102691829054915,0.0006662339391186833,2.9645853299371085e-05
4000,0.137,0.15025,0.9117647058823529,62,227,220,8.074801503492375e-06,3.071814567016108e-05,6.8224829434642155e-06,5.7891565823043125e-06,0.0031888482712543608,0.002682366950179502,0.00024594047605933154,1.4546196518040233e-05
5000,0.178,0.1558,0.9264705882352942,63,232,224,3.0660348100896506e-06,7.736577731271862e-06,1.6112694027653784e-06,2.1254676907022205e-06,0.0008154335946167516,0.0010739541352418943,0.00025890463005634955,8.897181070096848e-06
6000,0.153,0.15533333333333332,1.0,68,258,248,1.6687386777094716e-06,1.7464929760622843e-05,5.525643752463152e-07,2.1526254012373417e-06,0.0002997643097870447,0.0011724730036571152,0.00016986935270688264,6.536714374533403e-06
7000,0.13,0.15171428571428572,1.0,68,258,248,9.68766776474275e-07,4.497509434750309e-06,2.288730598820621e-07,1.0841728559352953e-06,0.00013255511911490782,0.0006355225238144454,0.00011700766585090605,4.279889296753936e-06
8000,0.139,0.150125,1.0,68,259,249,6.797163200890085e-07,4.413326553586715e-06,2.1334475770031236e-07,3.200038114992852e-07,0.0001315166691967349,0.0001938445535756946,9.971218382452207e-05,3.298051652336653e-06
9000,0.201,0.15577777777777777,1.0,68,259,249,4.668037988789935e-07,9.134775991890607e-07,1.0659190638818645e-07,1.9052316906609564e-07,6.893248154307038e-05,0.00012368017691884896,8.175851306077675e-05,2.2466692286116084e-06
10000,0.122,0.1524,1.0,68,263,253,3.135445417618283e-07,4.618429650621605e-06,3.894276662161947e-08,3.1915960816642447e-07,2.6650216662969294e-05,0.00021776065903068018,8.109005784172041e-05,1.8631416953667212e-06
11000,0.075,0.14536363636363636,1.0,68,263,253,2.8871792579820975e-07,2.43994141805993e-06,1.3572431593426397e-08,2.2635543179167388e-07,9.716541361447673e-06,0.00015924365967600034,9.558084238415176e-05,1.6052794084089329e-06
12000,0.13,0.14408333333333334,1.0,68,263,253,2.561222648121377e-07,7.746145338810636e-07,5.285349216749707e-08,1.5552391994219107e-07,3.8934057183248354e-05,0.00011573011519574367,0.00011223377187161532,1.200767419618387e-06
