step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,166,0.009669742011465133,0.009053775815603633,0.009669742011465133,0.009053775815603633,4.750321585735381,4.9754886980707225,0.015051450580358505,0.008868265897035599
2000,0.127,0.1435,0.8676470588235294,59,218,208,0.001150978942451894,0.00042054284441924485,0.001150978942451894,0.00042054284441924485,0.7708935256052045,0.22635276807922378,0.0023408170673938004,0.00048817589907048384
3000,0.118,0.135,0.8676470588235294,59,218,208,4.344477681223583e-05,3.500996047410054e-05,4.344477681223583e-05,3.500996047410054e-05,0.009730362074295406,0.007923094953405338,0.0003401259920792654,3.825262386999384e-05
4000,0.087,0.123,0.9558823529411765,65,249,239,1.2748109201175408e-05,5.800940453869016e-05,1.2748109201175408e-05,5.800940453869016e-05,0.0031058958568659896,0.014027040888054463,0.0002658085701696109,2.0914963517498107e-05
5000,0.123,0.123,0.9558823529411765,65,252,242,6.877585909807557e-06,2.238722869304872e-05,6.877585909807557e-06,2.238722869304872e-05,0.0018067903994602565,0.005820100256250193,0.00023566077667783248,1.5007935107860249e-05
6000,0.144,0.1265,0.9705882352941176,66,259,249,3.967141641365086e-06,1.4656727945128075e-05,3.967141641365086e-06,1.4656727945128075e-05,0.001122515863874161,0.0040984571720495255,0.00021701393604598706,1.027242883856161e-05
7000,0.185,0.13485714285714287,0.9705882352941176,66,259,249,2.376628177948127e-06,1.0008362155559258e-05,2.376628177948127e-06,1.0008362155559258e-05,0.0007113296136895562,0.0029919357553081934,0.00019485613074357388,7.47374554543967e-06
8000,0.158,0.13775,0.9705882352941176,66,260,250,1.7468744792633424e-06,8.638223082857918e-06,1.7468744792633424e-06,8.638223082857918e-06,0.0005533842288397829,0.0027493307540280647,0.00018978639455599478,5.508631581960799e-06
9000,0.121,0.1358888888888889,0.9705882352941176,66,260,250,1.1872310132978534e-06,3.7531617691268835e-06,1.1872310132978534e-06,3.7531617691268835e-06,0.00039802919800011955,0.0012601112462241836,0.00018147003156263964,4.0512225485827006e-06
10000,0.121,0.1344,0.9705882352941176,66,260,250,8.606182769261234e-07,3.258793703968853e-06,8.606182769261234e-07,3.258793703968853e-06,0.00030321480193295136,0.001140755781086966,0.00016597334101243178,3.097271055708006e-06
11000,0.163,0.137,0.9705882352941176,66,260,250,6.618983901015352e-07,8.693055522841747e-07,6.618983901015352e-07,8.693055522841747e-07,0.00024343086654305288,0.00031852543434619687,0.00015573012303866563,2.348080819729148e-06
12000,0.154,0.13841666666666666,0.9705882352941176,66,260,250,4.196943153415718e-07,7.745904550416476e-07,4.196943153415718e-07,7.745904550416476e-07,0.00016107772798023277,0.00029699749457209076,0.00015401889296845183,1.748932070597675e-06
13000,0.141,0.1386153846153846,0.9705882352941176,66,260,250,3.5581386282420995e-07,1.3937789898333477e-06,3.5581386282420995e-07,1.3937789898333477e-06,0.0001406363451362229,0.0005574675758644729,0.00015310692690400173,1.3996567005847282e-06
14000,0.078,0.13428571428571429,1.0,68,268,256,2.7053843518697016e-07,5.3119811747265576e-06,2.7053843518697016e-07,5.3119811747265576e-06,0.00011094699205394521,0.002185185018401963,0.00015917578159860567,1.2682287472216558e-06
15000,0.056,0.12906666666666666,1.0,68,269,257,2.416857536959226e-07,1.224695813786296e-06,2.416857536959226e-07,1.224695813786296e-06,0.00010276676309641925,0.00052065236658367,0.00017917306760864449,1.1425904608017844e-06
16000,0.071,0.1254375,1.0,68,269,257,3.4551938109387546e-07,1.3145924242355075e-06,3.4551938109387546e-07,1.3145924242355075e-06,0.00015172166117129608,0.0005744265156913282,0.00018045132329643822,9.94845319723936e-07
17000,0.023,0.11941176470588236,1.0,68,269,257,2.4785515630237176e-07,7.696888935661862e-07,2.4785515630237176e-07,7.696888935661862e-07,0.00011236165285249603,0.00034584132570922104,0.00017624785613952555,8.520150781237135e-07
