episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.205
1,400,200,0.0,0.0,0,0.115
2,600,200,0.0,0.0,0,0.12
3,800,200,0.0,0.0,0,0.12
4,1000,200,0.0,0.0,0,0.205
5,1200,200,0.0,0.0,0,0.175
6,1400,200,0.0,0.0,0,0.22
7,1600,200,0.0,0.0,0,0.275
8,1800,200,0.0,0.0,0,0.09
9,2000,200,0.0,0.0,0,0.105
10,2200,200,0.0,0.0,0,0.165
11,2400,200,0.0,0.0,0,0.22
12,2600,200,0.0,0.0,0,0.16
13,2800,200,0.0,0.0,0,0.245
14,3000,200,0.0,0.0,0,0.075
15,3200,200,0.0,0.0,0,0.155
16,3400,200,0.0,0.0,0,0.13
17,3600,200,0.0,0.0,0,0.005
18,3800,200,0.0,0.0,0,0.21
19,4000,200,0.0,0.0,0,0.31
20,4200,200,0.0,0.0,0,0.025
21,4400,200,0.0,0.0,0,0.13
22,4600,200,0.0,0.0,0,0.005
23,4800,200,0.0,0.0,0,0.12
24,5000,200,0.0,0.0,0,0.13
25,5200,200,0.0,0.0,0,0.21
26,5400,200,0.0,0.0,0,0.105
27,5600,200,0.0,0.0,0,0.05
28,5800,200,0.0,0.0,0,0.075
29,6000,200,0.0,0.0,0,0.035
30,6200,200,0.0,0.0,0,0.17
31,6400,200,0.0,0.0,0,0.07
32,6600,200,0.0,0.0,0,0.205
33,6800,200,0.0,0.0,0,0.305
34,7000,200,0.0,0.0,0,0.16
35,7200,200,0.0,0.0,0,0.22
36,7400,200,0.0,0.0,0,0.235
37,7600,200,0.0,0.0,0,0.23
38,7800,200,0.0,0.0,0,0.135
39,8000,200,0.0,0.0,0,0.335
40,8200,200,0.0,0.0,0,0.27
41,8400,200,0.0,0.0,0,0.08
42,8483,83,0.6265000000000001,0.6265000000000001,1,0.012048192771084338
43,8620,137,0.38349999999999995,0.38349999999999995,1,0.0072992700729927005
44,8820,200,0.0,0.0,0,0.29
45,9020,200,0.0,0.0,0,0.335
46,9220,200,0.0,0.0,0,0.335
47,9420,200,0.0,0.0,0,0.195
48,9620,200,0.0,0.0,0,0.235
49,9820,200,0.0,0.0,0,0.28
50,10020,200,0.0,0.0,0,0.4
51,10220,200,0.0,0.0,0,0.34
52,10420,200,0.0,0.0,0,0.235
53,10620,200,0.0,0.0,0,0.205
54,10820,200,0.0,0.0,0,0.345
55,11020,200,0.0,0.0,0,0.195
56,11220,200,0.0,0.0,0,0.35
57,11420,200,0.0,0.0,0,0.275
58,11620,200,0.0,0.0,0,0.32
59,11820,200,0.0,0.0,0,0.405
60,12020,200,0.0,0.0,0,0.405
61,12220,200,0.0,0.0,0,0.415
62,12420,200,0.0,0.0,0,0.275
63,12576,156,0.29799999999999993,0.29799999999999993,1,0.20512820512820512
64,12776,200,0.0,0.0,0,0.44
65,12879,103,0.5365,0.5365,1,0.18446601941747573
66,13079,200,0.0,0.0,0,0.225
67,13279,200,0.0,0.0,0,0.245
68,13479,200,0.0,0.0,0,0.24
69,13620,141,0.36550000000000005,0.36550000000000005,1,0.06382978723404255
70,13820,200,0.0,0.0,0,0.485
71,14020,200,0.0,0.0,0,0.13
72,14220,200,0.0,0.0,0,0.005
73,14420,200,0.0,0.0,0,0.3
74,14620,200,0.0,0.0,0,0.19
75,14820,200,0.0,0.0,0,0.355
76,15020,200,0.0,0.0,0,0.03
77,15220,200,0.0,0.0,0,0.215
78,15364,144,0.352,0.352,1,0.1736111111111111
79,15564,200,0.0,0.0,0,0.315
80,15764,200,0.0,0.0,0,0.305
81,15964,200,0.0,0.0,0,0.1
82,16164,200,0.0,0.0,0,0.14
83,16283,119,0.4645,0.4645,1,0.008403361344537815
84,16440,157,0.2935,0.2935,1,0.05732484076433121
85,16640,200,0.0,0.0,0,0.13
86,16840,200,0.0,0.0,0,0.08
87,16966,126,0.43299999999999994,0.43299999999999994,1,0.20634920634920634
88,17166,200,0.0,0.0,0,0.225
89,17214,48,0.784,0.784,1,0.10416666666666667
90,17414,200,0.0,0.0,0,0.26
91,17614,200,0.0,0.0,0,0.11
92,17758,144,0.352,0.352,1,0.04861111111111111
93,17823,65,0.7075,0.7075,1,0.15384615384615385
94,17989,166,0.253,0.253,1,0.14457831325301204
95,18098,109,0.5095,0.5095,1,0.05504587155963303
96,18142,44,0.802,0.802,1,0.022727272727272728
97,18342,200,0.0,0.0,0,0.125
98,18394,52,0.766,0.766,1,0.11538461538461539
99,18516,122,0.45099999999999996,0.45099999999999996,1,0.13934426229508196
100,18716,200,0.0,0.0,0,0.065
101,18916,200,0.0,0.0,0,0.2
102,19116,200,0.0,0.0,0,0.055
103,19220,104,0.532,0.532,1,0.0673076923076923
104,19355,135,0.39249999999999996,0.39249999999999996,1,0.05185185185185185
105,19474,119,0.4645,0.4645,1,0.18487394957983194
106,19674,200,0.0,0.0,0,0.265
107,19874,200,0.0,0.0,0,0.265
108,20074,200,0.0,0.0,0,0.125
109,20177,103,0.5365,0.5365,1,0.08737864077669903
110,20227,50,0.775,0.775,1,0.12
111,20417,190,0.14500000000000002,0.14500000000000002,1,0.021052631578947368
112,20617,200,0.0,0.0,0,0.005
113,20817,200,0.0,0.0,0,0.005
114,20863,46,0.7929999999999999,0.7929999999999999,1,0.021739130434782608
115,20985,122,0.45099999999999996,0.45099999999999996,1,0.02459016393442623
116,21185,200,0.0,0.0,0,0.065
117,21385,200,0.0,0.0,0,0.08
118,21501,116,0.478,0.478,1,0.008620689655172414
119,21701,200,0.0,0.0,0,0.125
120,21901,200,0.0,0.0,0,0.03
121,22023,122,0.45099999999999996,0.45099999999999996,1,0.01639344262295082
122,22223,200,0.0,0.0,0,0.015
123,22423,200,0.0,0.0,0,0.06
124,22623,200,0.0,0.0,0,0.115
125,22823,200,0.0,0.0,0,0.06
126,22878,55,0.7525,0.7525,1,0.21818181818181817
127,23049,171,0.23050000000000004,0.23050000000000004,1,0.029239766081871343
128,23111,62,0.721,0.721,1,0.14516129032258066
129,23304,193,0.13150000000000006,0.13150000000000006,1,0.04145077720207254
130,23504,200,0.0,0.0,0,0.06
131,23704,200,0.0,0.0,0,0.095
132,23852,148,0.33399999999999996,0.33399999999999996,1,0.013513513513513514
133,24052,200,0.0,0.0,0,0.08
134,24252,200,0.0,0.0,0,0.03
135,24452,200,0.0,0.0,0,0.03
136,24570,118,0.469,0.469,1,0.059322033898305086
137,24588,18,0.919,0.919,1,0.05555555555555555
138,24730,142,0.361,0.361,1,0.07042253521126761
139,24810,80,0.6399999999999999,0.6399999999999999,1,0.0125
140,25010,200,0.0,0.0,0,0.04
141,25041,31,0.8605,0.8605,1,0.03225806451612903
142,25113,72,0.6759999999999999,0.6759999999999999,1,0.027777777777777776
143,25313,200,0.0,0.0,0,0.03
144,25513,200,0.0,0.0,0,0.005
145,25713,200,0.0,0.0,0,0.005
146,25913,200,0.0,0.0,0,0.005
147,26113,200,0.0,0.0,0,0.005
148,26313,200,0.0,0.0,0,0.035
149,26513,200,0.0,0.0,0,0.005
150,26713,200,0.0,0.0,0,0.02
151,26913,200,0.0,0.0,0,0.015
152,27049,136,0.3879999999999999,0.3879999999999999,1,0.007352941176470588
153,27249,200,0.0,0.0,0,0.015
154,27449,200,0.0,0.0,0,0.01
155,27649,200,0.0,0.0,0,0.015
156,27849,200,0.0,0.0,0,0.03
157,28049,200,0.0,0.0,0,0.04
158,28106,57,0.7435,0.7435,1,0.017543859649122806
159,28261,155,0.3025,0.3025,1,0.01935483870967742
160,28461,200,0.0,0.0,0,0.035
161,28661,200,0.0,0.0,0,0.005
162,28799,138,0.379,0.379,1,0.021739130434782608
163,28999,200,0.0,0.0,0,0.055
164,29081,82,0.631,0.631,1,0.012195121951219513
165,29225,144,0.352,0.352,1,0.04861111111111111
166,29425,200,0.0,0.0,0,0.025
167,29593,168,0.244,0.244,1,0.017857142857142856
168,29766,173,0.22150000000000003,0.22150000000000003,1,0.017341040462427744
169,29966,200,0.0,0.0,0,0.005
170,30166,200,0.0,0.0,0,0.005
171,30366,200,0.0,0.0,0,0.025
172,30566,200,0.0,0.0,0,0.015
173,30766,200,0.0,0.0,0,0.005
174,30902,136,0.3879999999999999,0.3879999999999999,1,0.25735294117647056
175,30990,88,0.604,0.604,1,0.03409090909090909
176,31158,168,0.244,0.244,1,0.017857142857142856
177,31356,198,0.10899999999999999,0.10899999999999999,1,0.015151515151515152
178,31534,178,0.19899999999999995,0.19899999999999995,1,0.06179775280898876
179,31658,124,0.44199999999999995,0.44199999999999995,1,0.008064516129032258
180,31858,200,0.0,0.0,0,0.005
181,32058,200,0.0,0.0,0,0.06
182,32251,193,0.13150000000000006,0.13150000000000006,1,0.18652849740932642
183,32307,56,0.748,0.748,1,0.017857142857142856
184,32447,140,0.37,0.37,1,0.10714285714285714
185,32647,200,0.0,0.0,0,0.195
186,32847,200,0.0,0.0,0,0.22
187,33047,200,0.0,0.0,0,0.275
188,33247,200,0.0,0.0,0,0.005
189,33447,200,0.0,0.0,0,0.005
190,33647,200,0.0,0.0,0,0.005
191,33847,200,0.0,0.0,0,0.005
192,34047,200,0.0,0.0,0,0.055
193,34247,200,0.0,0.0,0,0.015
194,34447,200,0.0,0.0,0,0.005
195,34529,82,0.631,0.631,1,0.012195121951219513
196,34680,151,0.3205,0.3205,1,0.006622516556291391
197,34880,200,0.0,0.0,0,0.015
198,35080,200,0.0,0.0,0,0.005
199,35280,200,0.0,0.0,0,0.005
200,35480,200,0.0,0.0,0,0.035
201,35680,200,0.0,0.0,0,0.035
202,35880,200,0.0,0.0,0,0.015
203,36080,200,0.0,0.0,0,0.015
204,36280,200,0.0,0.0,0,0.025
205,36480,200,0.0,0.0,0,0.005
206,36680,200,0.0,0.0,0,0.025
207,36880,200,0.0,0.0,0,0.005
208,37080,200,0.0,0.0,0,0.005
209,37280,200,0.0,0.0,0,0.005
210,37480,200,0.0,0.0,0,0.005
211,37680,200,0.0,0.0,0,0.025
212,37880,200,0.0,0.0,0,0.005
213,38080,200,0.0,0.0,0,0.005
214,38280,200,0.0,0.0,0,0.005
215,38480,200,0.0,0.0,0,0.005
216,38680,200,0.0,0.0,0,0.015
217,38880,200,0.0,0.0,0,0.045
218,39080,200,0.0,0.0,0,0.015
219,39280,200,0.0,0.0,0,0.005
220,39480,200,0.0,0.0,0,0.005
221,39680,200,0.0,0.0,0,0.025
222,39880,200,0.0,0.0,0,0.005
223,40080,200,0.0,0.0,0,0.005
224,40280,200,0.0,0.0,0,0.005
225,40480,200,0.0,0.0,0,0.005
226,40680,200,0.0,0.0,0,0.005
227,40880,200,0.0,0.0,0,0.045
228,41080,200,0.0,0.0,0,0.005
229,41280,200,0.0,0.0,0,0.005
230,41480,200,0.0,0.0,0,0.005
231,41680,200,0.0,0.0,0,0.005
232,41880,200,0.0,0.0,0,0.015
233,42050,170,0.235,0.235,1,0.01764705882352941
234,42250,200,0.0,0.0,0,0.005
235,42412,162,0.2709999999999999,0.2709999999999999,1,0.018518518518518517
236,42612,200,0.0,0.0,0,0.005
237,42812,200,0.0,0.0,0,0.015
238,43012,200,0.0,0.0,0,0.015
239,43212,200,0.0,0.0,0,0.005
240,43412,200,0.0,0.0,0,0.005
241,43612,200,0.0,0.0,0,0.01
242,43812,200,0.0,0.0,0,0.015
243,44012,200,0.0,0.0,0,0.095
244,44212,200,0.0,0.0,0,0.01
245,44412,200,0.0,0.0,0,0.005
246,44612,200,0.0,0.0,0,0.06
247,44701,89,0.5994999999999999,0.5994999999999999,1,0.06741573033707865
248,44901,200,0.0,0.0,0,0.01
249,45101,200,0.0,0.0,0,0.01
250,45301,200,0.0,0.0,0,0.01
251,45501,200,0.0,0.0,0,0.01
252,45701,200,0.0,0.0,0,0.08
253,45901,200,0.0,0.0,0,0.02
254,46101,200,0.0,0.0,0,0.09
255,46301,200,0.0,0.0,0,0.01
256,46501,200,0.0,0.0,0,0.01
257,46701,200,0.0,0.0,0,0.01
258,46901,200,0.0,0.0,0,0.01
