episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.29
1,400,200,0.0,0.0,0,0.12
2,600,200,0.0,0.0,0,0.155
3,800,200,0.0,0.0,0,0.085
4,1000,200,0.0,0.0,0,0.285
5,1200,200,0.0,0.0,0,0.14
6,1400,200,0.0,0.0,0,0.17
7,1600,200,0.0,0.0,0,0.085
8,1800,200,0.0,0.0,0,0.22
9,2000,200,0.0,0.0,0,0.13
10,2137,137,0.38349999999999995,0.38349999999999995,1,0.051094890510948905
11,2337,200,0.0,0.0,0,0.08
12,2537,200,0.0,0.0,0,0.005
13,2737,200,0.0,0.0,0,0.05
14,2937,200,0.0,0.0,0,0.15
15,3137,200,0.0,0.0,0,0.405
16,3337,200,0.0,0.0,0,0.135
17,3537,200,0.0,0.0,0,0.03
18,3737,200,0.0,0.0,0,0.175
19,3937,200,0.0,0.0,0,0.21
20,4137,200,0.0,0.0,0,0.17
21,4337,200,0.0,0.0,0,0.13
22,4537,200,0.0,0.0,0,0.21
23,4692,155,0.3025,0.3025,1,0.01935483870967742
24,4892,200,0.0,0.0,0,0.245
25,5092,200,0.0,0.0,0,0.225
26,5292,200,0.0,0.0,0,0.135
27,5492,200,0.0,0.0,0,0.16
28,5692,200,0.0,0.0,0,0.105
29,5892,200,0.0,0.0,0,0.105
30,6092,200,0.0,0.0,0,0.075
31,6292,200,0.0,0.0,0,0.21
32,6492,200,0.0,0.0,0,0.075
33,6692,200,0.0,0.0,0,0.005
34,6892,200,0.0,0.0,0,0.18
35,7092,200,0.0,0.0,0,0.015
36,7292,200,0.0,0.0,0,0.18
37,7344,52,0.766,0.766,1,0.057692307692307696
38,7544,200,0.0,0.0,0,0.015
39,7744,200,0.0,0.0,0,0.105
40,7944,200,0.0,0.0,0,0.17
41,8144,200,0.0,0.0,0,0.1
42,8344,200,0.0,0.0,0,0.14
43,8544,200,0.0,0.0,0,0.245
44,8652,108,0.514,0.514,1,0.06481481481481481
45,8852,200,0.0,0.0,0,0.185
46,9052,200,0.0,0.0,0,0.01
47,9252,200,0.0,0.0,0,0.105
48,9452,200,0.0,0.0,0,0.075
49,9652,200,0.0,0.0,0,0.17
50,9852,200,0.0,0.0,0,0.185
51,10052,200,0.0,0.0,0,0.05
52,10252,200,0.0,0.0,0,0.06
53,10452,200,0.0,0.0,0,0.15
54,10652,200,0.0,0.0,0,0.01
55,10852,200,0.0,0.0,0,0.12
56,10976,124,0.44199999999999995,0.44199999999999995,1,0.024193548387096774
57,11176,200,0.0,0.0,0,0.05
58,11376,200,0.0,0.0,0,0.11
59,11576,200,0.0,0.0,0,0.105
60,11719,143,0.35650000000000004,0.35650000000000004,1,0.013986013986013986
61,11919,200,0.0,0.0,0,0.13
62,12119,200,0.0,0.0,0,0.03
63,12319,200,0.0,0.0,0,0.105
64,12519,200,0.0,0.0,0,0.155
65,12581,62,0.721,0.721,1,0.03225806451612903
66,12781,200,0.0,0.0,0,0.015
67,12981,200,0.0,0.0,0,0.235
68,13099,118,0.469,0.469,1,0.07627118644067797
69,13299,200,0.0,0.0,0,0.035
70,13478,179,0.1945,0.1945,1,0.15083798882681565
71,13678,200,0.0,0.0,0,0.12
72,13872,194,0.127,0.127,1,0.10824742268041238
73,14072,200,0.0,0.0,0,0.02
74,14235,163,0.26650000000000007,0.26650000000000007,1,0.09815950920245399
75,14435,200,0.0,0.0,0,0.03
76,14635,200,0.0,0.0,0,0.205
77,14737,102,0.5409999999999999,0.5409999999999999,1,0.0196078431372549
78,14922,185,0.16749999999999998,0.16749999999999998,1,0.016216216216216217
79,15122,200,0.0,0.0,0,0.065
80,15175,53,0.7615,0.7615,1,0.03773584905660377
81,15324,149,0.3295,0.3295,1,0.03355704697986577
82,15524,200,0.0,0.0,0,0.035
83,15724,200,0.0,0.0,0,0.035
84,15924,200,0.0,0.0,0,0.295
85,16124,200,0.0,0.0,0,0.01
86,16324,200,0.0,0.0,0,0.075
87,16463,139,0.37450000000000006,0.37450000000000006,1,0.007194244604316547
88,16663,200,0.0,0.0,0,0.015
89,16762,99,0.5545,0.5545,1,0.04040404040404041
90,16922,160,0.2799999999999999,0.2799999999999999,1,0.00625
91,17122,200,0.0,0.0,0,0.015
92,17268,146,0.34299999999999997,0.34299999999999997,1,0.0273972602739726
93,17404,136,0.3879999999999999,0.3879999999999999,1,0.20588235294117646
94,17604,200,0.0,0.0,0,0.06
95,17804,200,0.0,0.0,0,0.005
96,17875,71,0.6805,0.6805,1,0.014084507042253521
97,18011,136,0.3879999999999999,0.3879999999999999,1,0.051470588235294115
98,18211,200,0.0,0.0,0,0.14
99,18411,200,0.0,0.0,0,0.005
100,18519,108,0.514,0.514,1,0.08333333333333333
101,18719,200,0.0,0.0,0,0.005
102,18771,52,0.766,0.766,1,0.09615384615384616
103,18904,133,0.40149999999999997,0.40149999999999997,1,0.007518796992481203
104,18968,64,0.712,0.712,1,0.109375
105,19031,63,0.7164999999999999,0.7164999999999999,1,0.031746031746031744
106,19231,200,0.0,0.0,0,0.005
107,19430,199,0.10450000000000004,0.10450000000000004,1,0.10552763819095477
108,19558,128,0.42399999999999993,0.42399999999999993,1,0.015625
109,19666,108,0.514,0.514,1,0.06481481481481481
110,19858,192,0.136,0.136,1,0.010416666666666666
111,19941,83,0.6265000000000001,0.6265000000000001,1,0.012048192771084338
112,20141,200,0.0,0.0,0,0.175
113,20341,200,0.0,0.0,0,0.05
114,20398,57,0.7435,0.7435,1,0.017543859649122806
115,20598,200,0.0,0.0,0,0.045
116,20798,200,0.0,0.0,0,0.035
117,20998,200,0.0,0.0,0,0.05
118,21198,200,0.0,0.0,0,0.005
119,21343,145,0.34750000000000003,0.34750000000000003,1,0.034482758620689655
120,21543,200,0.0,0.0,0,0.005
121,21646,103,0.5365,0.5365,1,0.08737864077669903
122,21846,200,0.0,0.0,0,0.02
123,22046,200,0.0,0.0,0,0.045
124,22246,200,0.0,0.0,0,0.05
125,22446,200,0.0,0.0,0,0.045
126,22552,106,0.5229999999999999,0.5229999999999999,1,0.009433962264150943
127,22655,103,0.5365,0.5365,1,0.02912621359223301
128,22765,110,0.5049999999999999,0.5049999999999999,1,0.11818181818181818
129,22965,200,0.0,0.0,0,0.02
130,23165,200,0.0,0.0,0,0.09
131,23365,200,0.0,0.0,0,0.025
