step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,258,0.006090055246694157,0.004979502164176114,0.006090055246694157,0.004979502164176114,4.9209684489323875,4.742271962329663,0.0493285097181797,0.005092698615044355
2000,0.223,0.1895,0.5735294117647058,39,139,498,0.00037964877989372833,0.00033314430197635533,0.00037964877989372833,0.00033314430197635533,0.2854475013007762,0.3025925312090151,0.00687722618796397,0.0003197588233742863
3000,0.153,0.17733333333333334,0.9117647058823529,62,214,724,8.558782794911512e-05,4.630635088040504e-05,8.558782794911512e-05,4.630635088040504e-05,0.034481284042996774,0.018569126682236033,0.0067930314312689005,3.7617583846440536e-05
4000,0.117,0.16225,0.9117647058823529,62,226,853,5.536146193499474e-05,2.6031869564981275e-05,5.536146193499474e-05,2.6031869564981275e-05,0.02384963777720204,0.01106247438197272,0.005779843706870452,2.2304761901978054e-05
5000,0.144,0.1586,0.9117647058823529,62,228,999,4.1490141522141734e-05,6.3844037243286155e-06,4.1490141522141734e-05,6.3844037243286155e-06,0.019116347918655546,0.0029697164023389324,0.005026986452750862,1.4236412514492258e-05
6000,0.095,0.148,0.9558823529411765,65,247,1110,3.512699513521511e-05,2.0162767870460458e-05,3.512699513521511e-05,2.0162767870460458e-05,0.017417294980056983,0.009936660115242012,0.004478133483789861,1.1156160057907982e-05
7000,0.146,0.14771428571428571,0.9558823529411765,65,249,1258,2.9995329616013642e-05,8.902072743421554e-06,2.9995329616013642e-05,8.902072743421554e-06,0.016088723279610976,0.004703393032711468,0.004077450360869989,8.729516869152576e-06
8000,0.196,0.15375,0.9558823529411765,65,249,1454,2.727212607596255e-05,1.0915884063632094e-06,2.727212607596255e-05,1.0915884063632094e-06,0.015345487669333118,0.0006115098858711132,0.0036656958312960342,7.196327251222101e-06
9000,0.152,0.15355555555555556,0.9558823529411765,65,249,1606,2.4328895805363e-05,3.837482099921026e-06,2.4328895805363e-05,3.837482099921026e-06,0.014405411523300719,0.002283827482194218,0.003416256781085394,6.109339810564051e-06
10000,0.129,0.1511,0.9558823529411765,65,251,1737,2.292492065813109e-05,5.2659826926755346e-06,2.292492065813109e-05,5.2659826926755346e-06,0.014247353860094838,0.0032685014319474106,0.0030843738263938575,5.514590899792893e-06
11000,0.128,0.149,0.9558823529411765,65,251,1865,2.2239950901337124e-05,1.4676784443436723e-06,2.2239950901337124e-05,1.4676784443436723e-06,0.01446211229535359,0.0009616441744208079,0.002854885827808175,4.898678603240114e-06
12000,0.13,0.14741666666666667,0.9558823529411765,65,251,1995,2.025565444665307e-05,2.5372383417601508e-06,2.025565444665307e-05,2.5372383417601508e-06,0.0137502409413557,0.0017276835375904822,0.002647873222187627,4.397525122499246e-06
13000,0.219,0.1529230769230769,0.9558823529411765,65,251,2214,2.000542552561298e-05,2.524890825154907e-06,2.000542552561298e-05,2.524890825154907e-06,0.014045297980590567,0.0017845796192898543,0.0024612628070754,4.144823990145596e-06
