step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.154,0.154,0.5,34,123,258,0.0075162449857679664,0.006777406914542753,0.0075162449857679664,0.006777406914542753,4.887675398935048,4.916103957278758,0.04817692190408707,0.006931946612894535
2000,0.153,0.1535,0.7794117647058824,53,189,472,0.00069525007264471,0.0003432412968338858,0.00069525007264471,0.0003432412968338858,0.4528246538756583,0.28832692449964337,0.006490897187148221,0.00037042266644857593
3000,0.168,0.15833333333333333,0.7794117647058824,53,199,648,8.938610976439945e-05,2.9404773010892443e-05,8.938610976439945e-05,2.9404773010892443e-05,0.026917320879463608,0.008834572576304968,0.0069040293097496035,3.8306206128254414e-05
4000,0.17,0.16125,0.9264705882352942,63,230,849,5.7660110028604426e-05,2.856280822202115e-05,5.7660110028604426e-05,2.856280822202115e-05,0.01868488521345747,0.009177989996746527,0.006202718392480165,2.091697202376963e-05
5000,0.142,0.1574,0.9411764705882353,64,233,994,4.2864224967711955e-05,1.3426574267122472e-05,4.2864224967711955e-05,1.3426574267122472e-05,0.014737982974801833,0.004781121280249381,0.0054757200004532935,1.455693463140051e-05
6000,0.174,0.16016666666666668,0.9558823529411765,65,243,1178,3.478297142349732e-05,2.1155182567696536e-05,3.478297142349732e-05,2.1155182567696536e-05,0.013015717076553196,0.008007213516154419,0.004915141485165805,1.1465884193057719e-05
7000,0.155,0.15942857142857142,0.9558823529411765,65,247,1337,2.9081898731331626e-05,1.7214718166148093e-05,2.9081898731331626e-05,1.7214718166148093e-05,0.011633545855465466,0.006815953755353711,0.004553343068342656,1.0425625629068236e-05
8000,0.156,0.159,0.9558823529411765,65,247,1493,2.6101174655242434e-05,4.639588841570096e-06,2.6101174655242434e-05,4.639588841570096e-06,0.01109683585153144,0.0019538430425611957,0.004064837248297409,8.251178875070764e-06
9000,0.161,0.1592222222222222,0.9705882352941176,66,256,1663,2.4076451414397786e-05,5.985949368380329e-06,2.4076451414397786e-05,5.985949368380329e-06,0.010794769127216112,0.002647682455355538,0.00370112413255265,6.881422156766348e-06
10000,0.116,0.1549,1.0,68,262,1785,2.2584817362916637e-05,7.720850237373366e-06,2.2584817362916637e-05,7.720850237373366e-06,0.01062681676571421,0.00361750318293477,0.0035184816217515616,6.143909416095994e-06
11000,0.113,0.15109090909090908,1.0,68,265,1900,2.0767645390602024e-05,4.752225073876686e-06,2.0767645390602024e-05,4.752225073876686e-06,0.010156996137055993,0.0023434043814134723,0.003222563944349531,5.447856571663578e-06
12000,0.077,0.14491666666666667,1.0,68,268,1980,2.0524931665908323e-05,5.26959989119251e-06,2.0524931665908323e-05,5.26959989119251e-06,0.010450829797704082,0.0027014599207703088,0.003047797818784602,4.925420920926626e-06
13000,0.149,0.14523076923076922,1.0,68,268,2129,1.9339854820858415e-05,1.4146036133948851e-06,1.9339854820858415e-05,1.4146036133948851e-06,0.010263851131905297,0.0007484756629921058,0.0028486574012204073,4.510390613404525e-06
14000,0.106,0.14242857142857143,1.0,68,268,2235,1.8932022295251404e-05,3.2956084636552767e-06,1.8932022295251404e-05,3.2956084636552767e-06,0.01035141343216566,0.0018046309567611451,0.0026699291807599367,4.184271230315062e-06
15000,0.188,0.14546666666666666,1.0,68,268,2423,1.750679613441536e-05,2.26814725381299e-06,1.750679613441536e-05,2.26814725381299e-06,0.009928006005056585,0.0012887886158868258,0.0026619400117779152,3.9278642937006225e-06
