episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.24
1,400,200,0.0,0.0,0,0.12
2,600,200,0.0,0.0,0,0.215
3,800,200,0.0,0.0,0,0.1
4,1000,200,0.0,0.0,0,0.125
5,1200,200,0.0,41.021518784112686,0,0.26
6,1400,200,0.0,26.584775527496245,0,0.135
7,1600,200,0.0,21.810964353689645,0,0.045
8,1800,200,0.0,20.264885772536708,0,0.16
9,2000,200,0.0,20.71720783233889,0,0.205
10,2200,200,0.0,0.01659011718689035,0,0.12
11,2400,200,0.0,0.04976682179031081,0,0.15
12,2600,200,0.0,0.0708843144610085,0,0.095
13,2800,200,0.0,0.1178986516020948,0,0.015
14,3000,200,0.0,0.10181540582300755,0,0.185
15,3200,200,0.0,0.0036736884465339574,0,0.205
16,3400,200,0.0,0.020782283287561272,0,0.005
17,3600,200,0.0,0.01965866764320242,0,0.27
18,3800,200,0.0,0.02678694450649598,0,0.18
19,3991,191,0.14050000000000007,0.2204040223194124,1,0.12041884816753927
20,4148,157,0.2935,0.29877238658676986,1,0.006369426751592357
21,4348,200,0.0,0.006698053937089679,0,0.44
22,4548,200,0.0,0.015853074865444104,0,0.095
23,4748,200,0.0,0.014754212044781508,0,0.08
24,4948,200,0.0,0.0438533305341284,0,0.005
25,5148,200,0.0,0.0027456644988221794,0,0.17
26,5348,200,0.0,0.005926086302843931,0,0.08
27,5548,200,0.0,0.003878775077828951,0,0.135
28,5748,200,0.0,0.006739420299228272,0,0.26
29,5948,200,0.0,0.011814868501629936,0,0.23
30,6148,200,0.0,0.005715994975624942,0,0.25
31,6348,200,0.0,0.005387775099822369,0,0.055
32,6548,200,0.0,0.005307188710574147,0,0.3
33,6748,200,0.0,0.01469762482719612,0,0.04
34,6948,200,0.0,0.015701075336595656,0,0.105
35,7148,200,0.0,0.0024134883542244684,0,0.285
36,7348,200,0.0,0.0016352437574250036,0,0.19
37,7548,200,0.0,0.007457015260787485,0,0.09
38,7748,200,0.0,0.0028320899705024526,0,0.185
39,7948,200,0.0,0.0038174284601291786,0,0.145
40,8148,200,0.0,0.0032345669992685806,0,0.22
41,8348,200,0.0,0.0018921328080925544,0,0.25
42,8548,200,0.0,0.006957747282648809,0,0.125
43,8748,200,0.0,0.00290069840461582,0,0.285
44,8948,200,0.0,0.002755840175382794,0,0.265
45,9148,200,0.0,0.0011892329025940422,0,0.06
46,9348,200,0.0,0.0017293396602872369,0,0.17
47,9548,200,0.0,0.002148773380310907,0,0.35
48,9748,200,0.0,0.0024251626909562837,0,0.22
49,9948,200,0.0,0.010803833646192756,0,0.085
50,10148,200,0.0,0.001483115604578602,0,0.245
51,10348,200,0.0,0.0016488952780230536,0,0.245
52,10548,200,0.0,0.0018983087275379728,0,0.305
53,10748,200,0.0,0.0023470055910194887,0,0.3
54,10948,200,0.0,0.0031856666770833705,0,0.1
55,11148,200,0.0,0.0022861425162598223,0,0.145
56,11348,200,0.0,0.0014178803205629291,0,0.37
57,11548,200,0.0,0.0009601041507390793,0,0.195
58,11748,200,0.0,0.0008414219748162797,0,0.19
59,11948,200,0.0,0.004945599176095851,0,0.035
60,12148,200,0.0,0.0030989473356202698,0,0.055
61,12348,200,0.0,0.0013096916410450597,0,0.215
62,12548,200,0.0,0.001293840558090833,0,0.26
63,12748,200,0.0,0.0012076359290923578,0,0.17
64,12948,200,0.0,0.0014276844784136113,0,0.27
65,13148,200,0.0,0.0011372397079322499,0,0.38
66,13348,200,0.0,0.0009712760179332412,0,0.205
67,13548,200,0.0,0.0015376821607826028,0,0.3
68,13748,200,0.0,0.001385973856990827,0,0.29
69,13948,200,0.0,0.002067251950408837,0,0.25
70,14148,200,0.0,0.0009639706987465787,0,0.055
71,14348,200,0.0,0.001568460619151689,0,0.355
72,14548,200,0.0,0.0011029906317706454,0,0.21
73,14748,200,0.0,0.0015857448564286956,0,0.325
74,14948,200,0.0,0.002325067067988476,0,0.385
75,15148,200,0.0,0.002066709592968282,0,0.39
76,15348,200,0.0,0.0010992252562774022,0,0.3
77,15548,200,0.0,0.0007803084981314015,0,0.245
78,15748,200,0.0,0.0019946583310400364,0,0.225
79,15948,200,0.0,0.002415067149967722,0,0.18
80,16148,200,0.0,0.0017836343911157213,0,0.43
81,16348,200,0.0,0.0013639142072374938,0,0.375
82,16548,200,0.0,0.0015112427452281662,0,0.375
83,16748,200,0.0,0.0017225036604269566,0,0.425
84,16948,200,0.0,0.002135560059194751,0,0.125
85,17148,200,0.0,0.0014503618572261465,0,0.33
86,17348,200,0.0,0.00123925341603117,0,0.33
87,17548,200,0.0,0.0021218636211862824,0,0.485
88,17748,200,0.0,0.0008433157915255306,0,0.015
89,17948,200,0.0,0.0025189614961400554,0,0.445
90,18148,200,0.0,0.0013954068178004624,0,0.365
91,18348,200,0.0,0.0011906603937439945,0,0.265
92,18548,200,0.0,0.0007775051757216361,0,0.195
93,18748,200,0.0,0.0012366187721846828,0,0.25
94,18948,200,0.0,0.001695802303558438,0,0.305
95,19148,200,0.0,0.0013147343682744866,0,0.35
