step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,310,0.010637833189684897,0.009053775815603633,0.0,0.0,0.0,0.0,0.008578645065426826,0.008937968872487545
2000,0.161,0.1605,0.8382352941176471,57,199,496,0.0010365234829466617,0.00042979778552391847,0.009396340932280565,0.00851899575990435,3.1783104387727543,2.4985447732551496,0.004586159056052566,0.0005057145764294546
3000,0.113,0.14466666666666667,0.8382352941176471,57,203,613,0.000110156404039157,6.107314430026927e-05,3.683775677155102e-05,3.006313934095466e-05,0.008553789425899353,0.006958881637135984,0.002298183239181526,5.371127938815334e-05
4000,0.156,0.1475,0.8970588235294118,61,218,784,6.977500908807344e-05,3.1600102165337255e-05,1.2846286620352214e-05,1.1794866554656562e-05,0.003240413680777116,0.003004847673182631,0.001938664136629086,2.852374909707578e-05
5000,0.127,0.1434,0.9264705882352942,63,235,928,5.597381141700408e-05,2.806145007628507e-05,5.401980619296417e-06,6.460089447620978e-06,0.0014589386473587338,0.0017823083679684465,0.0016981517726089804,2.031799881206098e-05
6000,0.2,0.15283333333333332,0.9411764705882353,64,244,1135,4.292724274819193e-05,9.254482572274014e-06,4.784845332324039e-06,1.599872988435891e-06,0.0014230809530464,0.0004720617227050943,0.0015474147514323703,1.4674920337711228e-05
7000,0.13,0.14957142857142858,0.9558823529411765,65,249,1270,3.4484701252670045e-05,1.6111361955397334e-05,2.894464719597286e-06,2.777865622235744e-06,0.0009094617318156441,0.0008803542233315399,0.001439012190559879,1.1547521041848086e-05
8000,0.2,0.155875,0.9558823529411765,65,251,1472,3.226471781999862e-05,5.032859165758907e-06,2.3362155070572046e-06,8.547283947635264e-07,0.0007827283768701023,0.00028561557669645786,0.0012777035557082854,9.568116197215204e-06
9000,0.205,0.16133333333333333,0.9558823529411765,65,253,1679,2.8498396754801478e-05,5.483819652368456e-06,1.8080519178666448e-06,6.809720913816766e-07,0.0006376077766273145,0.00023933080395418074,0.0012105739965918474,8.012241589085534e-06
10000,0.181,0.1633,0.9558823529411765,65,254,1861,2.6246200852346598e-05,4.574572208751042e-06,1.5189632813919603e-06,8.601043493501794e-07,0.0005610447919404155,0.0003213035557902398,0.0010926299863785972,6.993640356313335e-06
11000,0.251,0.17127272727272727,0.9558823529411765,65,254,2112,2.5370539663117416e-05,1.4037689185768137e-06,1.348864120573633e-06,3.1779940111689123e-07,0.0005209788798211666,0.00012355401329835084,0.0010216799295012606,6.2963497066448325e-06
12000,0.177,0.17175,0.9558823529411765,65,254,2289,2.3024661094377787e-05,3.2329096367246945e-06,1.0373498432175124e-06,4.2372794053737087e-07,0.00041615121271101614,0.0001721743457097957,0.0009425491512665758,5.819054499625054e-06
