step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.187,0.187,0.4411764705882353,30,100,270,0.00926733876075496,0.00725379999587255,0.00926733876075496,0.00725379999587255,4.815064288805208,4.916223750663448,0.006117029115557671,0.007752314209938049
2000,0.12,0.1535,0.6470588235294118,44,166,451,0.0006978400446314481,0.0003883608423796597,0.0006978400446314481,0.0003883608423796597,0.3647622670490241,0.24919314377423088,0.0010279590717691463,0.0003967234557349002
3000,0.159,0.15533333333333332,0.9117647058823529,62,223,665,0.00010526922067229009,6.103202310726122e-05,0.00010526922067229009,6.103202310726122e-05,0.028533369513088165,0.01634787256397126,0.0003580661681771744,4.47529806260718e-05
4000,0.215,0.17025,0.9558823529411765,65,239,895,7.122414231267866e-05,3.0122640358530688e-05,7.122414231267866e-05,3.0122640358530688e-05,0.0203943631537292,0.008745720739179062,0.0002698407554998994,2.5966898321712507e-05
5000,0.149,0.166,0.9705882352941176,66,246,1049,4.785870263755756e-05,1.4100995814101679e-05,4.785870263755756e-05,1.4100995814101679e-05,0.015080553858929225,0.0044139405326327425,0.00022265961327502736,1.76662078465597e-05
6000,0.211,0.1735,0.9852941176470589,67,248,1262,4.022149475156473e-05,8.821697584478078e-06,4.022149475156473e-05,8.821697584478078e-06,0.013413103448637205,0.0030002911336971146,0.00020094814608455635,1.3162862865101488e-05
7000,0.164,0.17214285714285715,1.0,68,254,1432,3.0820065980728164e-05,1.3960343467177875e-05,3.0820065980728164e-05,1.3960343467177875e-05,0.011137120246830893,0.005001335287909624,0.00018874112051707925,1.0745343046437483e-05
8000,0.104,0.163625,1.0,68,254,1536,2.764493548021654e-05,8.291031154231529e-06,2.764493548021654e-05,8.291031154231529e-06,0.010577454241720113,0.0031664511301381965,0.00017322016475372948,8.994426688332169e-06
9000,0.129,0.15977777777777777,1.0,68,255,1666,2.5574748813300557e-05,4.0441891010072975e-06,2.5574748813300557e-05,4.0441891010072975e-06,0.010313056721570478,0.0016256126166795018,0.00016675256665621419,7.539231527061929e-06
10000,0.154,0.1592,1.0,68,255,1820,2.3026624083805863e-05,2.544033292387014e-06,2.3026624083805863e-05,2.544033292387014e-06,0.009693096368729883,0.001068265296954628,0.00016822728364786598,6.384390539778906e-06
11000,0.144,0.15781818181818183,1.0,68,255,1964,2.149326417111297e-05,4.648956069188651e-06,2.149326417111297e-05,4.648956069188651e-06,0.009467390843631929,0.002029693596153448,0.00014735362775900284,5.604060586392734e-06
12000,0.199,0.16125,1.0,68,255,2163,2.123841676250745e-05,2.5520812318844026e-06,2.123841676250745e-05,2.5520812318844026e-06,0.009703935781015366,0.0011732443459093616,0.00014263534935889767,5.144815134826786e-06
13000,0.182,0.16284615384615383,1.0,68,255,2345,2.0723381214918266e-05,1.2786596384585998e-06,2.0723381214918266e-05,1.2786596384585998e-06,0.00986477926521448,0.0006082906862922213,0.00013327727399155265,4.756462162958996e-06
14000,0.161,0.16271428571428573,1.0,68,255,2506,1.8410985599386198e-05,1.5622784307404349e-06,1.8410985599386198e-05,1.5622784307404349e-06,0.009061594078419345,0.0007708032710817105,0.00013464278992978508,4.297117827377406e-06
15000,0.145,0.16153333333333333,1.0,68,258,2654,1.8006554668757197e-05,3.957990732333905e-06,1.8006554668757197e-05,3.957990732333905e-06,0.009178941659770706,0.0020127678755274283,0.00013371122285025193,4.112204985744938e-06
16000,0.214,0.1648125,1.0,68,258,2868,1.732529171379177e-05,1.1051544281355048e-06,1.732529171379177e-05,1.1051544281355048e-06,0.009117982489045863,0.0005787804700003285,0.00012705119709062273,3.894056422041103e-06
17000,0.097,0.1608235294117647,1.0,68,258,2965,1.808871613939493e-05,1.5130904250133516e-06,1.808871613939493e-05,1.5130904250133516e-06,0.00978115872698565,0.0008160282733138575,0.00012998606811561331,3.77669789668289e-06
18000,0.078,0.15622222222222223,1.0,68,265,3049,1.5494387391812874e-05,5.224523264161439e-06,1.5494387391812874e-05,5.224523264161439e-06,0.00858168389323575,0.0029073076837497496,0.00013235026663642203,3.609183665503224e-06
19000,0.076,0.152,1.0,68,266,3126,1.6704587539463416e-05,3.435258883688822e-06,1.6704587539463416e-05,3.435258883688822e-06,0.009524438515029108,0.001963561480376486,0.00014423265199002344,3.511105505822343e-06
20000,0.127,0.15075,1.0,68,266,3253,1.716833289326068e-05,8.453541915268641e-07,1.716833289326068e-05,8.453541915268641e-07,0.010046817699510472,0.00049408508986249,0.0001429742057007388,3.3381091815272158e-06
21000,0.283,0.15704761904761905,1.0,68,266,3536,1.5939541437495303e-05,1.4858934833803864e-06,1.5939541437495303e-05,1.4858934833803864e-06,0.009519239940747803,0.0008865762441086969,0.0001442420371222397,3.216709976754828e-06
22000,0.199,0.15895454545454546,1.0,68,268,3737,1.5390062063447453e-05,3.057784771674429e-06,1.5390062063447453e-05,3.057784771674429e-06,0.009406863533071508,0.0018708535016322195,0.00015677859830429952,3.2277241342058003e-06
23000,0.24,0.1624782608695652,1.0,68,268,3977,1.4342385960238364e-05,4.184438174326706e-06,1.4342385960238364e-05,4.184438174326706e-06,0.00895299727393814,0.00261924628497104,0.00017509463549686188,3.210012851695865e-06
24000,0.131,0.16116666666666668,1.0,68,269,4109,1.4447819716960258e-05,2.2988863552845165e-06,1.4447819716960258e-05,2.2988863552845165e-06,0.009205537067820064,0.001460802132868378,0.0002063519096136588,3.2010659597290214e-06
25000,0.077,0.1578,1.0,68,269,4186,1.3405888647004711e-05,3.91398547373358e-06,1.3405888647004711e-05,3.91398547373358e-06,0.008719274590624337,0.0025475403939431694,0.0002085119011462666,3.081455775259201e-06
26000,0.063,0.15415384615384614,1.0,68,269,4249,1.3359257269575398e-05,2.954200545327874e-06,1.3359257269575398e-05,2.954200545327874e-06,0.008863145937804703,0.0019580268158024827,0.00021808446566501516,3.0173277732501447e-06
27000,0.064,0.15081481481481482,1.0,68,269,4313,1.4219150521910251e-05,2.4217472270967514e-06,1.4219150521910251e-05,2.4217472270967514e-06,0.009591957810020382,0.0016347903100322094,0.0002517087384931074,2.9440719058584365e-06
28000,0.033,0.14660714285714285,1.0,68,269,4346,1.1875784270104663e-05,2.6950599415121027e-06,1.1875784270104663e-05,2.6950599415121027e-06,0.008141370706995549,0.001852470353460785,0.00024544061816959584,2.8072715792859525e-06
29000,0.047,0.14317241379310344,1.0,68,269,4393,1.238033121595397e-05,3.892773518212791e-06,1.238033121595397e-05,3.892773518212791e-06,0.00866250293997479,0.002718956868570488,0.00022791452752426268,2.7683805566312003e-06
30000,0.094,0.14153333333333334,1.0,68,269,4487,1.316640714321693e-05,1.546613752921236e-06,1.316640714321693e-05,1.546613752921236e-06,0.00937032650733929,0.0010988244846890048,0.0002470858360065904,2.6662739179528218e-06
31000,0.054,0.13870967741935483,1.0,68,269,4541,1.4132894311505541e-05,8.382342704863303e-07,1.4132894311505541e-05,8.382342704863303e-07,0.010213017933574806,0.0006059532595718962,0.0002544156891381135,2.571249752691074e-06
32000,0.105,0.13765625,1.0,68,269,4646,1.2657014529048909e-05,8.981508910295429e-07,1.2657014529048909e-05,8.981508910295429e-07,0.00929934022376399,0.0006588128910151649,0.00025102897410761216,2.5278028903130687e-06
33000,0.105,0.13666666666666666,1.0,68,269,4751,1.2572518499794006e-05,7.806089917468279e-07,1.2572518499794006e-05,7.806089917468279e-07,0.009367136958788661,0.0005813349775023337,0.000285736039864787,2.396389266834831e-06
34000,0.062,0.13447058823529412,1.0,68,269,4813,1.2239663184969217e-05,6.865531187503187e-07,1.2239663184969217e-05,6.865531187503187e-07,0.009251105397929619,0.0005183761287004306,0.0002653613986512937,2.3354622649662815e-06
35000,0.077,0.13282857142857143,1.0,68,269,4890,1.2257485331566066e-05,3.5305725216611676e-07,1.2257485331566066e-05,3.5305725216611676e-07,0.009398478278592465,0.00027071887387735734,0.00025487661183797174,2.2739581086170803e-06
36000,0.108,0.1321388888888889,1.0,68,269,4998,1.2479744336141502e-05,5.063649592265348e-07,1.2479744336141502e-05,5.063649592265348e-07,0.009708036865733847,0.0003935573713279331,0.00025330160872363193,2.1839562805894273e-06
37000,0.151,0.13264864864864864,1.0,68,269,5149,1.1594319332457808e-05,3.816940892206211e-07,1.1594319332457808e-05,3.816940892206211e-07,0.009132987579358036,0.0003008551645362581,0.0002645725101610878,2.146270998707678e-06
38000,0.123,0.13239473684210526,1.0,68,269,5272,1.196763276134223e-05,3.4667653800348344e-07,1.196763276134223e-05,3.4667653800348344e-07,0.009554526733632551,0.0002769122982947219,0.00026242493460085827,2.1376338688696704e-06
