step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.135,0.135,0.7352941176470589,50,169,281,0.007752568236793633,0.007454263468978205,0.007752568236793633,0.007454263468978205,4.669019842135588,4.965190979229601,0.0047335270792245865,0.007483081892132759
2000,0.12,0.1275,0.8529411764705882,58,203,434,0.0008934432804987106,0.00036347908982489486,0.0008934432804987106,0.00036347908982489486,0.639868418379384,0.27943908033722126,0.00038543075138295534,0.000405156384818838
3000,0.103,0.11933333333333333,0.8676470588235294,59,223,557,0.00012582754979765685,6.0180681362277556e-05,0.00012582754979765685,6.0180681362277556e-05,0.03474640787764475,0.01670793847743918,0.00043945848708972337,4.4344489127979616e-05
4000,0.247,0.15125,0.8676470588235294,59,224,805,7.28118098217797e-05,1.3701733423465626e-05,7.28118098217797e-05,1.3701733423465626e-05,0.02155280145040233,0.004041281134854946,0.0003064237631479045,2.5456708985984733e-05
5000,0.148,0.1506,0.8676470588235294,59,228,957,4.988580213968227e-05,1.470948077054343e-05,4.988580213968227e-05,1.470948077054343e-05,0.016033336297621607,0.004711523059935367,0.00022808325524238172,1.6353207046449824e-05
6000,0.209,0.16033333333333333,0.8676470588235294,59,228,1166,3.823637672086301e-05,4.4789013940076786e-06,3.823637672086301e-05,4.4789013940076786e-06,0.013109316042448733,0.0015544651558760411,0.00019769184431788744,1.187854152340151e-05
7000,0.122,0.15485714285714286,0.9411764705882353,64,242,1301,3.196202422885585e-05,9.056644997553668e-06,3.196202422885585e-05,9.056644997553668e-06,0.011854784707076455,0.0033207619319772477,0.0001725789134579827,9.166388904759515e-06
8000,0.196,0.16,0.9411764705882353,64,242,1497,2.8403559660861846e-05,1.865951181331332e-06,2.8403559660861846e-05,1.865951181331332e-06,0.011074402933827856,0.00072440910619197,0.00016270466310379562,7.631736672465195e-06
9000,0.058,0.14866666666666667,0.9705882352941176,66,246,1559,2.4929888930838106e-05,1.1021532247630796e-05,2.4929888930838106e-05,1.1021532247630796e-05,0.01025657730180095,0.004511361379663089,0.00015985737272785627,6.8182253921804654e-06
10000,0.059,0.1397,0.9705882352941176,66,247,1619,2.401308257365106e-05,4.709195432657731e-06,2.401308257365106e-05,4.709195432657731e-06,0.01031660080856655,0.00202635754371892,0.0001557670416732435,5.942428739672323e-06
