episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,0.0,0,0.015
1,400,200,0.0,0.0,0,0.19
2,600,200,0.0,0.0,0,0.125
3,800,200,0.0,0.0,0,0.32
4,900,100,0.55,0.55,1,0.08
5,1100,200,0.0,22.106904547269004,0,0.28
6,1300,200,0.0,29.75253862245654,0,0.075
7,1500,200,0.0,23.71761892900083,0,0.11
8,1700,200,0.0,21.758569157605436,0,0.265
9,1900,200,0.0,20.695235275939588,0,0.155
10,2100,200,0.0,10.13543944112146,0,0.105
11,2300,200,0.0,0.04195058243302996,0,0.275
12,2500,200,0.0,0.1022441292303122,0,0.405
13,2700,200,0.0,0.10247823295632164,0,0.07
14,2900,200,0.0,0.11960865224296811,0,0.16
15,3100,200,0.0,0.07663934832353386,0,0.27
16,3300,200,0.0,0.009640320087339917,0,0.135
17,3500,200,0.0,0.03531329032212525,0,0.025
18,3700,200,0.0,0.0387906460699461,0,0.125
19,3900,200,0.0,0.04544917949337314,0,0.325
20,4100,200,0.0,0.023649790004240872,0,0.19
21,4300,200,0.0,0.00447821273297393,0,0.165
22,4500,200,0.0,0.0113431328399031,0,0.295
23,4700,200,0.0,0.0644604229637458,0,0.01
24,4900,200,0.0,0.01813972794325566,0,0.3
25,5100,200,0.0,0.008963324547198557,0,0.165
26,5300,200,0.0,0.0041903409802204195,0,0.075
27,5500,200,0.0,0.016443886652877958,0,0.1
28,5700,200,0.0,0.0061571076147871285,0,0.235
29,5900,200,0.0,0.004343961775673117,0,0.03
30,6100,200,0.0,0.0334727217352417,0,0.08
31,6300,200,0.0,0.007260738670578255,0,0.14
32,6500,200,0.0,0.008382248754967937,0,0.13
33,6700,200,0.0,0.018272486528549806,0,0.26
34,6900,200,0.0,0.034464666435108794,0,0.1
35,7100,200,0.0,0.004758249370791372,0,0.18
36,7300,200,0.0,0.001437070938546195,0,0.16
37,7500,200,0.0,0.004456050405674964,0,0.345
38,7700,200,0.0,0.005517588597327514,0,0.245
39,7900,200,0.0,0.005566395614644588,0,0.035
40,8017,117,0.47350000000000003,0.47841449580565537,1,0.11965811965811966
41,8217,200,0.0,0.0022835303224477063,0,0.29
42,8319,102,0.5409999999999999,0.5436864131661898,1,0.0196078431372549
43,8519,200,0.0,0.002663897287336259,0,0.12
44,8719,200,0.0,0.005210049125368135,0,0.05
45,8919,200,0.0,0.007065560907750075,0,0.07
46,9112,193,0.13150000000000006,0.13341641415668212,1,0.09326424870466321
47,9312,200,0.0,0.001656231263876823,0,0.32
48,9512,200,0.0,0.005793027593406936,0,0.065
49,9712,200,0.0,0.0029635707376722475,0,0.325
50,9912,200,0.0,0.006357132434028283,0,0.175
51,10112,200,0.0,0.006215800589304738,0,0.145
52,10312,200,0.0,0.0019125058421092637,0,0.195
53,10512,200,0.0,0.0020547409147324237,0,0.29
54,10712,200,0.0,0.0055555199440991375,0,0.08
55,10912,200,0.0,0.006652929937950423,0,0.345
56,11112,200,0.0,0.0036999099980636243,0,0.33
57,11312,200,0.0,0.004104210342517736,0,0.165
58,11512,200,0.0,0.0034621062898055888,0,0.45
59,11712,200,0.0,0.002635854940965772,0,0.285
60,11912,200,0.0,0.007391958961809811,0,0.03
61,12112,200,0.0,0.003530789386159499,0,0.32
62,12228,116,0.478,0.48058393961492823,1,0.15517241379310345
63,12413,185,0.16749999999999998,0.17363468757485903,1,0.24324324324324326
64,12613,200,0.0,0.005008567345958285,0,0.18
65,12813,200,0.0,0.004140615132258559,0,0.455
66,13013,200,0.0,0.001995157058961644,0,0.16
67,13213,200,0.0,0.002290324965286264,0,0.495
68,13413,200,0.0,0.0012030086140838061,0,0.225
69,13613,200,0.0,0.003335846109950904,0,0.445
70,13813,200,0.0,0.0032778342289532724,0,0.335
71,14013,200,0.0,0.004444010280854343,0,0.52
72,14177,164,0.262,0.26261224239465203,1,0.006097560975609756
