step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.16,0.16,0.7352941176470589,50,171,310,0.010637833189684897,0.009053775815603633,0.010637833189684897,0.009053775815603633,4.764761612534527,4.958018304234968,0.06621026247739792,0.008937968872487545
2000,0.166,0.163,0.7647058823529411,52,183,485,0.0010173492062961716,0.0004233710053502394,0.0010173492062961716,0.0004233710053502394,0.595544094558446,0.22029111524590594,0.009158397720195353,0.000506049691735825
3000,0.095,0.14033333333333334,0.9264705882352942,63,224,621,0.00011682245385600254,7.789861209888067e-05,0.00011682245385600254,7.789861209888067e-05,0.02572691942857948,0.017288661400592837,0.0066005452089011665,5.069288028425945e-05
4000,0.115,0.134,1.0,68,263,772,6.757240866452618e-05,4.998596357638677e-05,6.757240866452618e-05,4.998596357638677e-05,0.016140025936759436,0.01188486012761116,0.006135039411718026,3.094890093962022e-05
5000,0.115,0.1302,1.0,68,269,892,5.0857069009393656e-05,2.6918790826320254e-05,5.0857069009393656e-05,2.6918790826320254e-05,0.013205411978919127,0.006878854846837533,0.005529026866191998,2.259958908052795e-05
6000,0.22,0.14516666666666667,1.0,68,269,1112,4.488619888434187e-05,1.4224476089307012e-05,4.488619888434187e-05,1.4224476089307012e-05,0.01237987415133825,0.003914798827599499,0.005046077614882961,1.6831801171065307e-05
7000,0.16,0.1472857142857143,1.0,68,269,1272,3.7890343230628785e-05,1.2658910715841676e-05,3.7890343230628785e-05,1.2658910715841676e-05,0.011187755442546517,0.0037253148209158648,0.00449409058643505,1.3153467575648392e-05
8000,0.16,0.148875,1.0,68,269,1432,3.2005336822749084e-05,6.419650731731828e-06,3.2005336822749084e-05,6.419650731731828e-06,0.010061966203700465,0.0019893479264298237,0.004065374640165828,1.0504423474685609e-05
9000,0.15,0.149,1.0,68,269,1582,3.063773021494853e-05,6.11130280933527e-06,3.063773021494853e-05,6.11130280933527e-06,0.010082868997822961,0.002005858960659894,0.003876473685842939,8.666306523991807e-06
10000,0.099,0.144,1.0,68,269,1681,2.5841704616205523e-05,1.0763321829940383e-05,2.5841704616205523e-05,1.0763321829940383e-05,0.008968525088513498,0.003691457798389242,0.0035973850175505502,7.706363165652875e-06
11000,0.146,0.1441818181818182,1.0,68,269,1827,2.4969543991486816e-05,4.517503504772879e-06,2.4969543991486816e-05,4.517503504772879e-06,0.009004444851962477,0.0016298365618461522,0.003452485488029197,6.745325866404528e-06
12000,0.104,0.14083333333333334,1.0,68,270,1932,2.3373537190379397e-05,5.609987061545267e-06,2.3373537190379397e-05,5.609987061545267e-06,0.008785577746837962,0.002113816583081833,0.0031524029240245,5.884581883719875e-06
13000,0.11,0.13846153846153847,1.0,68,270,2042,2.2565916349942034e-05,4.138112880245822e-06,2.2565916349942034e-05,4.138112880245822e-06,0.008781880092610606,0.0016120692462980619,0.0030664030975895004,5.45292858942048e-06
14000,0.173,0.14092857142857143,1.0,68,270,2215,2.2224549469305033e-05,2.7669753169577306e-06,2.2224549469305033e-05,2.7669753169577306e-06,0.008986037476005232,0.0011130795282613994,0.002878101899230387,4.878103224882579e-06
15000,0.131,0.14026666666666668,1.0,68,270,2346,2.078366895786794e-05,2.184986625140887e-06,2.078366895786794e-05,2.184986625140887e-06,0.008712141330207231,0.0009045498464661936,0.0027257187481154687,4.522178642901053e-06
16000,0.089,0.1370625,1.0,68,270,2435,2.0963459248602877e-05,1.383609904861523e-06,2.0963459248602877e-05,1.383609904861523e-06,0.00899407931987206,0.0005965435188708896,0.0024911994850263,4.136332498774209e-06
17000,0.139,0.1371764705882353,1.0,68,270,2574,1.896807519861802e-05,1.1987010754612374e-06,1.896807519861802e-05,1.1987010754612374e-06,0.008417168389707628,0.0005299669255787201,0.0023703690990805625,3.845861524609973e-06
18000,0.182,0.13966666666666666,1.0,68,270,2756,1.876923589396948e-05,5.469294506926589e-07,1.876923589396948e-05,5.469294506926589e-07,0.008556429828928807,0.0002489953272837259,0.002136330561013892,3.6123252900779336e-06
19000,0.162,0.1408421052631579,1.0,68,270,2918,1.9694508920773292e-05,6.191616473984955e-07,1.9694508920773292e-05,6.191616473984955e-07,0.009226019290624684,0.000288601237857411,0.002061069242306985,3.4952162624222183e-06
20000,0.165,0.14205,1.0,68,270,3083,1.8459593213099818e-05,5.245995611342899e-07,1.8459593213099818e-05,5.245995611342899e-07,0.008834129643846979,0.00025147649443222876,0.0019454384213895537,3.3773483967252106e-06
21000,0.134,0.14166666666666666,1.0,68,270,3217,1.8810720854135207e-05,4.992975198332191e-07,1.8810720854135207e-05,4.992975198332191e-07,0.00924402184887539,0.00024493576024171523,0.0017985861593624577,3.20100274439028e-06
22000,0.232,0.14577272727272728,1.0,68,270,3449,1.778919461269746e-05,4.5819755339904233e-07,1.778919461269746e-05,4.5819755339904233e-07,0.008912914838347273,0.00023010366857913468,0.0017661242079047952,3.172773991536815e-06
23000,0.091,0.1433913043478261,1.0,68,270,3540,1.7526628628299908e-05,7.051912738985057e-07,1.7526628628299908e-05,7.051912738985057e-07,0.008966001888240725,0.00036172961916951176,0.001674262423068285,3.0839707708310017e-06
24000,0.22,0.14658333333333334,1.0,68,270,3760,1.7224829238412813e-05,1.5763862344842804e-06,1.7224829238412813e-05,1.5763862344842804e-06,0.00901266206815061,0.0008265551422071697,0.001625471596082207,2.9899605735863588e-06
25000,0.237,0.1502,1.0,68,270,3997,1.6754347291177745e-05,6.675930245335074e-07,1.6754347291177745e-05,6.675930245335074e-07,0.008940149698334465,0.0003568657816475559,0.0016080637464183382,3.030332247021761e-06
26000,0.175,0.15115384615384617,1.0,68,270,4172,1.6676480068521673e-05,9.685346202903736e-07,1.6676480068521673e-05,9.685346202903736e-07,0.00904481209329319,0.0005282540181622859,0.0014874007633916336,3.004306641742005e-06
27000,0.2,0.15296296296296297,1.0,68,270,4372,1.7474355508966255e-05,5.605031357536206e-07,1.7474355508966255e-05,5.605031357536206e-07,0.0096760109035541,0.0003107375792499801,0.0014817928385309643,2.9332167937354825e-06
28000,0.153,0.15296428571428572,1.0,68,270,4525,1.6053208677999614e-05,8.865085665224458e-07,1.6053208677999614e-05,8.865085665224458e-07,0.009079028616690316,0.0005007143203650246,0.0014319573635584674,2.877076902564113e-06
29000,0.139,0.15248275862068966,1.0,68,270,4664,1.5244796980519339e-05,1.756204378901339e-06,1.5244796980519339e-05,1.756204378901339e-06,0.008742288732166812,0.0010061810248982994,0.0014030710750084837,2.8689298862332178e-06
30000,0.136,0.15193333333333334,1.0,68,270,4800,1.4982818112564606e-05,1.1592972503206134e-06,1.4982818112564606e-05,1.1592972503206134e-06,0.008760084331338234,0.00067664193349757,0.0013806012998829828,2.8230454787490087e-06
31000,0.109,0.1505483870967742,1.0,68,270,4909,1.5167057685542814e-05,1.588355298574566e-06,1.5167057685542814e-05,1.588355298574566e-06,0.008981602790007065,0.0009414200005192204,0.001343144314669189,2.754539791339994e-06
32000,0.103,0.1490625,1.0,68,270,5012,1.6395032616856042e-05,7.23140820812656e-07,1.6395032616856042e-05,7.23140820812656e-07,0.009869823587625774,0.0004365172077444362,0.0012243965150264557,2.6992675205974594e-06
33000,0.195,0.15045454545454545,1.0,68,270,5207,1.4391649864802066e-05,3.178728822444586e-07,1.4391649864802066e-05,3.178728822444586e-07,0.008787787792838082,0.00019444010563987512,0.0012225506967515685,2.6399304558708536e-06
34000,0.256,0.15355882352941178,1.0,68,270,5463,1.5115241033925031e-05,1.4366742570371208e-06,1.5115241033925031e-05,1.4366742570371208e-06,0.009351428182458035,0.00089271502650156,0.0011420613644004334,2.651094460020431e-06
35000,0.317,0.15822857142857144,1.0,68,270,5780,1.4974129580791998e-05,8.96311921958356e-07,1.4974129580791998e-05,8.96311921958356e-07,0.009409327617523174,0.0005646172522038053,0.00111908642364142,2.6781219518170475e-06
36000,0.256,0.16094444444444445,1.0,68,270,6036,1.4144984197272947e-05,3.9978820023187595e-07,1.4144984197272947e-05,3.9978820023187595e-07,0.009018089745878716,0.00025456272762209724,0.0010950945002769004,2.6895050862094648e-06
37000,0.158,0.16086486486486487,1.0,68,270,6194,1.3737287685493172e-05,4.397255794851261e-07,1.3737287685493172e-05,4.397255794851261e-07,0.008872054860852737,0.00028443495527232535,0.0010940379727107938,2.600483036758305e-06
38000,0.281,0.1640263157894737,1.0,68,270,6475,1.4115534216724627e-05,2.2929127448153018e-07,1.4115534216724627e-05,2.2929127448153018e-07,0.009245526968027697,0.00015014574044397308,0.0009887485886138166,2.6257260878992385e-06
