episode,end_step,length,extrinsic_return,shaped_return,success,tv_fraction
0,200,200,0.0,46.3548616781449,0,0.24
1,400,200,0.0,50.0,0,0.12
2,600,200,0.0,50.0,0,0.215
3,800,200,0.0,50.0,0,0.1
4,1000,200,0.0,50.0,0,0.125
5,1200,200,0.0,12.58985783723847,0,0.27
6,1400,200,0.0,0.7047684689163148,0,0.09
7,1600,200,0.0,0.41499042511373346,0,0.085
8,1800,200,0.0,0.2277292486146383,0,0.165
9,2000,200,0.0,0.19180951070624316,0,0.22
10,2200,200,0.0,0.3413486210127712,0,0.11
11,2400,200,0.0,0.10470792070053167,0,0.19
12,2600,200,0.0,0.06973414283231605,0,0.08
13,2800,200,0.0,0.19338281617363964,0,0.015
14,2964,164,0.262,0.43899297861440867,1,0.08536585365853659
15,3164,200,0.0,0.17787736725388117,0,0.01
16,3364,200,0.0,0.03353863087814976,0,0.075
17,3564,200,0.0,0.13758823745864734,0,0.135
18,3764,200,0.0,0.07147083482808562,0,0.28
19,3955,191,0.14050000000000007,0.349146324962736,1,0.041884816753926704
20,4155,200,0.0,0.0758476202952246,0,0.055
21,4355,200,0.0,0.09113008857956899,0,0.05
22,4555,200,0.0,0.08712753137812597,0,0.08
23,4755,200,0.0,0.05735835304018294,0,0.195
24,4955,200,0.0,0.06713544727338623,0,0.19
25,5155,200,0.0,0.042589444411187956,0,0.24
26,5355,200,0.0,0.07908612860643684,0,0.16
27,5555,200,0.0,0.09222783474037367,0,0.255
28,5755,200,0.0,0.04310168659274754,0,0.21
29,5955,200,0.0,0.027261142037929013,0,0.17
30,6155,200,0.0,0.049444568259249415,0,0.265
31,6355,200,0.0,0.06810138390000357,0,0.02
32,6555,200,0.0,0.026018126595061933,0,0.2
33,6755,200,0.0,0.06784702726838508,0,0.115
34,6955,200,0.0,0.03936404377887849,0,0.26
35,7155,200,0.0,0.05138425024473432,0,0.055
36,7355,200,0.0,0.02386366616959226,0,0.155
37,7555,200,0.0,0.024251009207464484,0,0.185
38,7755,200,0.0,0.02396757245880513,0,0.085
39,7955,200,0.0,0.044726820091567386,0,0.325
40,8155,200,0.0,0.03791977820995821,0,0.1
41,8355,200,0.0,0.035649790932269707,0,0.17
42,8555,200,0.0,0.029508061106395252,0,0.175
43,8755,200,0.0,0.03293323315332334,0,0.215
44,8955,200,0.0,0.024479735667248387,0,0.085
45,9155,200,0.0,0.05936010985434489,0,0.095
46,9355,200,0.0,0.056541533191779854,0,0.05
47,9555,200,0.0,0.0427991271866237,0,0.06
48,9755,200,0.0,0.03109207099356676,0,0.115
49,9955,200,0.0,0.022261119086903192,0,0.185
50,10155,200,0.0,0.026506483407996693,0,0.265
51,10355,200,0.0,0.0331128488880109,0,0.02
52,10555,200,0.0,0.024327926793670285,0,0.125
53,10755,200,0.0,0.02454179571188852,0,0.165
54,10955,200,0.0,0.02680598726663459,0,0.165
55,11155,200,0.0,0.028121447167762163,0,0.035
56,11355,200,0.0,0.02204247079461346,0,0.085
57,11555,200,0.0,0.021109317854249632,0,0.215
58,11755,200,0.0,0.02867371540769638,0,0.165
59,11955,200,0.0,0.04105797561188261,0,0.02
60,12155,200,0.0,0.027475682280164768,0,0.035
61,12355,200,0.0,0.030731474291600325,0,0.29
62,12555,200,0.0,0.024497351768629043,0,0.125
63,12755,200,0.0,0.018128172687953047,0,0.01
64,12955,200,0.0,0.017896203130600176,0,0.075
65,13155,200,0.0,0.028693588225865905,0,0.05
66,13355,200,0.0,0.03526248197765575,0,0.355
67,13555,200,0.0,0.012761525568805627,0,0.065
68,13755,200,0.0,0.03044330929402316,0,0.315
69,13955,200,0.0,0.018417782877343074,0,0.105
70,14155,200,0.0,0.029526018150682055,0,0.025
71,14355,200,0.0,0.00970336684124816,0,0.03
72,14555,200,0.0,0.022910013057140646,0,0.255
73,14755,200,0.0,0.019315860474417582,0,0.21
74,14955,200,0.0,0.01472998294611115,0,0.125
75,15155,200,0.0,0.013758995327766824,0,0.13
76,15355,200,0.0,0.0178679983586294,0,0.135
