step,tv_fraction_block,tv_fraction_cumulative,position_coverage,unique_positions,unique_abstract_states,unique_observations,rnd_error_inside,rnd_error_outside,intrinsic_raw_inside,intrinsic_raw_outside,intrinsic_normalized_inside,intrinsic_normalized_outside,mean_q_loss,mean_rnd_loss
1000,0.156,0.156,0.5147058823529411,35,119,258,0.006090055246694157,0.004979502164176114,0.0,0.0,0.0,0.0,0.0037887359503656626,0.005092698615044355
2000,0.229,0.1925,0.5441176470588235,37,135,503,0.0003930592146146977,0.0003356369680776338,0.005544463497907834,0.004638710465395748,3.080924255144308,2.402142328903221,0.0005800675893406151,0.0003189542690670351
3000,0.125,0.17,0.5882352941176471,40,149,639,8.311179827433079e-05,2.5755922981651174e-05,3.884786673006602e-05,1.502236661560476e-05,0.016143660740778717,0.006170851795846174,0.0006466759947943501,3.5209371491873756e-05
4000,0.149,0.16475,0.8529411764705882,58,212,847,5.3777958105487014e-05,3.373288901641896e-05,1.3098682439710239e-05,7.566558469700545e-06,0.005880577135087546,0.0034249072560068347,0.0002255326710510417,1.894186622575944e-05
5000,0.092,0.1502,0.8529411764705882,58,215,942,4.1297584155709835e-05,2.209887558079559e-05,5.195030849869869e-06,5.335092699274686e-06,0.0025013941269330293,0.0026215482675187684,0.00016832583887662622,1.432247262346209e-05
6000,0.098,0.1415,0.9264705882352942,63,240,1064,3.435243990902471e-05,2.364735493819365e-05,3.14107986626795e-06,6.963230562427626e-06,0.0016639424661835335,0.0036453643481626,0.00016517934832154424,1.1503852666464809e-05
7000,0.193,0.14885714285714285,0.9264705882352942,63,242,1259,3.123860354589568e-05,1.1161816585051192e-05,2.0711766532908792e-06,2.3171640320124607e-06,0.0011565150071946105,0.0013028123777944624,0.00013176903411294915,9.276043901991216e-06
8000,0.228,0.15875,0.9264705882352942,63,242,1487,2.6965545282764014e-05,6.84215980830878e-06,1.7508244430549287e-06,1.2400909395595015e-06,0.0010396426575038618,0.000740122511464021,0.00010796588926314144,7.749559947569652e-06
9000,0.225,0.1661111111111111,0.9264705882352942,63,242,1712,2.5292173749120493e-05,5.254258084160908e-06,1.3514518812169424e-06,9.140934352099946e-07,0.0008443597590050815,0.000579154114140362,8.716323354383349e-05,6.761471512163552e-06
10000,0.265,0.176,0.9411764705882353,64,249,1983,2.307167877281142e-05,7.166067412617385e-06,1.1686390554938764e-06,3.0949892077944465e-07,0.0007712545491097592,0.00020225279721489112,8.218367716108332e-05,6.298563121845291e-06
11000,0.221,0.18009090909090908,0.9705882352941176,66,254,2209,2.1808021277002518e-05,4.211909325387567e-06,1.0642046313622242e-06,3.320462890374792e-07,0.000734051307677012,0.00022825682364273572,8.421301025737194e-05,5.768457971271345e-06
12000,0.226,0.18391666666666667,0.9705882352941176,66,254,2435,2.0856642612292553e-05,2.3702666396509586e-06,1.0290279324100543e-06,1.42339943050156e-07,0.0007391842317609137,0.00010175843459162836,7.754110745372599e-05,5.385430988781082e-06
13000,0.167,0.18261538461538462,1.0,68,270,2616,1.990375104703603e-05,1.44371327829473e-05,9.025045896297903e-07,1.4095570567515686e-06,0.0006696603260774835,0.0010559294446330378,9.519787586395979e-05,5.2860043517739544e-06
14000,0.385,0.19707142857142856,1.0,68,270,3001,1.916125465750274e-05,1.064516629890392e-06,9.249585165487989e-07,1.3460566783689456e-07,0.0007146269845385076,0.00010349572587548641,9.811814991644497e-05,5.291233765092329e-06
15000,0.238,0.1998,1.0,68,270,3239,1.789174920296861e-05,5.069553521458043e-06,9.550179305076482e-07,2.9178246917828486e-07,0.0007632737913783861,0.00023104925577895603,0.00011691630752284255,5.095891556038623e-06
